"","image","specie","group","id","tree_size","tree_magnitude","tree_altitude","tree_index"
"9704","monocot-sim-72-3-20.rsml","monocot","72","3",1267,640,100,0.15625
"9705","monocot-sim-72-4-20.rsml","monocot","72","4",1251,632,104,0.16455697
"9706","monocot-sim-72-5-20.rsml","monocot","72","5",1177,595,98,0.16470589
"9707","monocot-sim-72-6-20.rsml","monocot","72","6",1219,616,93,0.15097402
"9708","monocot-sim-72-7-20.rsml","monocot","72","7",1211,612,102,0.16666667
"9709","monocot-sim-72-8-20.rsml","monocot","72","8",1199,606,92,0.15181518
"9710","monocot-sim-72-9-20.rsml","monocot","72","9",1209,611,93,0.15220949
"9711","monocot-sim-73-1-20.rsml","monocot","73","1",954,481,113,0.23492724
"9712","monocot-sim-73-10-20.rsml","monocot","73","10",964,486,112,0.23045267
"9713","monocot-sim-73-2-20.rsml","monocot","73","2",930,469,104,0.2217484
"9714","monocot-sim-73-3-20.rsml","monocot","73","3",942,475,109,0.22947368
"9715","monocot-sim-73-4-20.rsml","monocot","73","4",944,476,109,0.2289916
"9716","monocot-sim-73-5-20.rsml","monocot","73","5",968,488,118,0.24180327
"9717","monocot-sim-73-6-20.rsml","monocot","73","6",924,466,107,0.22961374
"9718","monocot-sim-73-7-20.rsml","monocot","73","7",912,460,106,0.23043478
"9719","monocot-sim-73-8-20.rsml","monocot","73","8",938,473,108,0.22832981
"9720","monocot-sim-73-9-20.rsml","monocot","73","9",916,462,109,0.23593074
"9721","monocot-sim-74-1-13.rsml","monocot","74","1",801,405,67,0.1654321
"9722","monocot-sim-74-10-13.rsml","monocot","74","10",797,403,59,0.14640199
"9723","monocot-sim-74-2-13.rsml","monocot","74","2",801,405,63,0.15555556
"9724","monocot-sim-74-3-13.rsml","monocot","74","3",803,406,62,0.15270936
"9725","monocot-sim-74-4-13.rsml","monocot","74","4",771,390,57,0.14615385
"9726","monocot-sim-74-5-13.rsml","monocot","74","5",801,405,58,0.14320987
"9727","monocot-sim-74-6-13.rsml","monocot","74","6",787,398,58,0.14572865
"9728","monocot-sim-74-7-13.rsml","monocot","74","7",759,384,62,0.16145833
"9729","monocot-sim-74-8-13.rsml","monocot","74","8",803,406,63,0.15517241
"9730","monocot-sim-74-9-13.rsml","monocot","74","9",785,397,64,0.16120906
"9731","monocot-sim-75-1-20.rsml","monocot","75","1",262,135,31,0.22962964
"9732","monocot-sim-75-10-20.rsml","monocot","75","10",244,126,26,0.20634921
"9733","monocot-sim-75-2-20.rsml","monocot","75","2",274,141,32,0.22695035
"9734","monocot-sim-75-3-20.rsml","monocot","75","3",256,132,26,0.1969697
"9735","monocot-sim-75-4-20.rsml","monocot","75","4",264,136,26,0.19117647
"9736","monocot-sim-75-5-20.rsml","monocot","75","5",256,132,28,0.21212122
"9737","monocot-sim-75-6-20.rsml","monocot","75","6",240,124,29,0.23387097
"9738","monocot-sim-75-7-20.rsml","monocot","75","7",250,129,31,0.24031007
"9739","monocot-sim-75-8-20.rsml","monocot","75","8",252,130,24,0.18461539
"9740","monocot-sim-75-9-20.rsml","monocot","75","9",258,133,31,0.23308271
"9741","monocot-sim-76-1-20.rsml","monocot","76","1",83,45,17,0.37777779
"9742","monocot-sim-76-10-20.rsml","monocot","76","10",69,38,12,0.31578946
"9743","monocot-sim-76-2-20.rsml","monocot","76","2",59,33,9,0.27272728
"9744","monocot-sim-76-3-20.rsml","monocot","76","3",61,34,10,0.29411766
"9745","monocot-sim-76-4-20.rsml","monocot","76","4",69,38,13,0.34210527
"9746","monocot-sim-76-5-20.rsml","monocot","76","5",71,39,11,0.2820513
"9747","monocot-sim-76-6-20.rsml","monocot","76","6",67,37,13,0.35135135
"9748","monocot-sim-76-7-20.rsml","monocot","76","7",75,41,11,0.2682927
"9749","monocot-sim-76-8-20.rsml","monocot","76","8",89,48,16,0.33333334
"9750","monocot-sim-76-9-20.rsml","monocot","76","9",67,37,15,0.4054054
"9751","monocot-sim-77-1-20.rsml","monocot","77","1",98,51,22,0.43137255
"9752","monocot-sim-77-10-20.rsml","monocot","77","10",70,37,18,0.4864865
"9753","monocot-sim-77-2-20.rsml","monocot","77","2",84,44,24,0.54545456
"9754","monocot-sim-77-3-20.rsml","monocot","77","3",88,46,22,0.47826087
"9755","monocot-sim-77-4-20.rsml","monocot","77","4",74,39,19,0.4871795
"9756","monocot-sim-77-5-20.rsml","monocot","77","5",90,47,22,0.4680851
"9757","monocot-sim-77-6-20.rsml","monocot","77","6",86,45,19,0.42222223
"9758","monocot-sim-77-7-20.rsml","monocot","77","7",78,41,15,0.36585367
"9759","monocot-sim-77-8-20.rsml","monocot","77","8",70,37,17,0.45945945
"9760","monocot-sim-77-9-20.rsml","monocot","77","9",80,42,18,0.42857143
"9761","monocot-sim-78-1-13.rsml","monocot","78","1",587,299,40,0.13377926
"9762","monocot-sim-78-10-13.rsml","monocot","78","10",589,300,41,0.13666667
"9763","monocot-sim-78-2-13.rsml","monocot","78","2",575,293,41,0.13993174
"9764","monocot-sim-78-3-13.rsml","monocot","78","3",587,299,40,0.13377926
"9765","monocot-sim-78-4-13.rsml","monocot","78","4",587,299,41,0.13712375
"9766","monocot-sim-78-5-13.rsml","monocot","78","5",575,293,40,0.13651878
"9767","monocot-sim-78-6-13.rsml","monocot","78","6",581,296,41,0.13851352
"9768","monocot-sim-78-7-13.rsml","monocot","78","7",577,294,41,0.13945578
"9769","monocot-sim-78-8-13.rsml","monocot","78","8",589,300,40,0.13333334
"9770","monocot-sim-78-9-13.rsml","monocot","78","9",583,297,39,0.13131313
"9771","monocot-sim-79-1-20.rsml","monocot","79","1",46,26,14,0.53846157
"9772","monocot-sim-79-10-20.rsml","monocot","79","10",58,32,15,0.46875
"9773","monocot-sim-79-2-20.rsml","monocot","79","2",58,32,15,0.46875
"9774","monocot-sim-79-3-20.rsml","monocot","79","3",48,27,14,0.5185185
"9775","monocot-sim-79-4-20.rsml","monocot","79","4",52,29,14,0.4827586
"9776","monocot-sim-79-5-20.rsml","monocot","79","5",54,30,13,0.43333334
"9777","monocot-sim-79-6-20.rsml","monocot","79","6",60,33,14,0.42424244
"9778","monocot-sim-79-7-20.rsml","monocot","79","7",54,30,14,0.46666667
"9779","monocot-sim-79-8-20.rsml","monocot","79","8",66,36,13,0.3611111
"9780","monocot-sim-79-9-20.rsml","monocot","79","9",56,31,16,0.516129
"9781","monocot-sim-8-1-20.rsml","monocot","8","1",295,151,33,0.21854305
"9782","monocot-sim-8-10-20.rsml","monocot","8","10",329,168,37,0.22023809
"9783","monocot-sim-8-2-20.rsml","monocot","8","2",305,156,34,0.21794872
"9784","monocot-sim-8-3-20.rsml","monocot","8","3",295,151,27,0.17880794
"9785","monocot-sim-8-4-20.rsml","monocot","8","4",309,158,31,0.19620253
"9786","monocot-sim-8-5-20.rsml","monocot","8","5",311,159,32,0.20125785
"9787","monocot-sim-8-6-20.rsml","monocot","8","6",309,158,33,0.20886075
"9788","monocot-sim-8-7-20.rsml","monocot","8","7",319,163,37,0.22699386
"9789","monocot-sim-8-8-20.rsml","monocot","8","8",301,154,31,0.2012987
"9790","monocot-sim-8-9-20.rsml","monocot","8","9",307,157,32,0.20382166
"9791","monocot-sim-80-1-20.rsml","monocot","80","1",228,115,112,0.973913
"9792","monocot-sim-80-10-20.rsml","monocot","80","10",226,114,113,0.99122804
"9793","monocot-sim-80-2-20.rsml","monocot","80","2",236,119,113,0.94957983
"9794","monocot-sim-80-3-20.rsml","monocot","80","3",234,118,113,0.9576271
"9795","monocot-sim-80-4-20.rsml","monocot","80","4",228,115,114,0.99130434
"9796","monocot-sim-80-5-20.rsml","monocot","80","5",230,116,115,0.9913793
"9797","monocot-sim-80-6-20.rsml","monocot","80","6",244,123,121,0.98373985
"9798","monocot-sim-80-7-20.rsml","monocot","80","7",244,123,120,0.9756098
"9799","monocot-sim-80-8-20.rsml","monocot","80","8",240,121,118,0.9752066
"9800","monocot-sim-80-9-20.rsml","monocot","80","9",238,120,119,0.9916667
"9801","monocot-sim-81-1-20.rsml","monocot","81","1",66,35,19,0.54285717
"9802","monocot-sim-81-10-20.rsml","monocot","81","10",70,37,20,0.5405405
"9803","monocot-sim-81-2-20.rsml","monocot","81","2",84,44,30,0.6818182
"9804","monocot-sim-81-3-20.rsml","monocot","81","3",56,30,15,0.5
"9805","monocot-sim-81-4-20.rsml","monocot","81","4",66,35,20,0.5714286
"9806","monocot-sim-81-5-20.rsml","monocot","81","5",76,40,26,0.65
"9807","monocot-sim-81-6-20.rsml","monocot","81","6",60,32,17,0.53125
"9808","monocot-sim-81-7-20.rsml","monocot","81","7",78,41,22,0.5365854
"9809","monocot-sim-81-8-20.rsml","monocot","81","8",64,34,18,0.5294118
"9810","monocot-sim-81-9-20.rsml","monocot","81","9",68,36,18,0.5
"9811","monocot-sim-82-1-20.rsml","monocot","82","1",171,87,36,0.41379312
"9812","monocot-sim-82-10-20.rsml","monocot","82","10",193,98,45,0.45918366
"9813","monocot-sim-82-2-20.rsml","monocot","82","2",161,82,34,0.41463414
"9814","monocot-sim-82-3-20.rsml","monocot","82","3",173,88,39,0.4431818
"9815","monocot-sim-82-4-20.rsml","monocot","82","4",175,89,38,0.42696628
"9816","monocot-sim-82-5-20.rsml","monocot","82","5",175,89,40,0.4494382
"9817","monocot-sim-82-6-20.rsml","monocot","82","6",169,86,35,0.40697673
"9818","monocot-sim-82-7-20.rsml","monocot","82","7",189,96,40,0.41666666
"9819","monocot-sim-82-8-20.rsml","monocot","82","8",185,94,36,0.38297874
"9820","monocot-sim-82-9-20.rsml","monocot","82","9",167,85,39,0.45882353
"9821","monocot-sim-83-1-20.rsml","monocot","83","1",112,63,16,0.25396827
"9822","monocot-sim-83-10-20.rsml","monocot","83","10",130,72,18,0.25
"9823","monocot-sim-83-2-20.rsml","monocot","83","2",174,94,21,0.22340426
"9824","monocot-sim-83-3-20.rsml","monocot","83","3",142,78,20,0.25641027
"9825","monocot-sim-83-4-20.rsml","monocot","83","4",164,89,20,0.2247191
"9826","monocot-sim-83-5-20.rsml","monocot","83","5",108,61,18,0.29508197
"9827","monocot-sim-83-6-20.rsml","monocot","83","6",132,73,19,0.26027396
"9828","monocot-sim-83-7-20.rsml","monocot","83","7",148,81,19,0.2345679
"9829","monocot-sim-83-8-20.rsml","monocot","83","8",152,83,21,0.25301206
"9830","monocot-sim-83-9-20.rsml","monocot","83","9",146,80,19,0.2375
"9831","monocot-sim-84-1-20.rsml","monocot","84","1",1871,942,150,0.15923567
"9832","monocot-sim-84-10-20.rsml","monocot","84","10",1603,808,126,0.15594059
"9833","monocot-sim-84-2-20.rsml","monocot","84","2",1659,836,145,0.17344497
"9834","monocot-sim-84-3-20.rsml","monocot","84","3",1649,831,137,0.16486162
"9835","monocot-sim-84-4-20.rsml","monocot","84","4",1695,854,139,0.16276346
"9836","monocot-sim-84-5-20.rsml","monocot","84","5",1581,797,127,0.15934755
"9837","monocot-sim-84-6-20.rsml","monocot","84","6",1571,792,125,0.15782829
"9838","monocot-sim-84-7-20.rsml","monocot","84","7",1879,946,150,0.15856236
"9839","monocot-sim-84-8-20.rsml","monocot","84","8",1633,823,122,0.14823815
"9840","monocot-sim-84-9-20.rsml","monocot","84","9",1833,923,152,0.16468039
"9841","monocot-sim-85-1-19.rsml","monocot","85","1",603,305,97,0.3180328
"9842","monocot-sim-85-10-19.rsml","monocot","85","10",625,316,92,0.29113925
"9843","monocot-sim-85-2-19.rsml","monocot","85","2",613,310,97,0.31290323
"9844","monocot-sim-85-3-19.rsml","monocot","85","3",639,323,101,0.3126935
"9845","monocot-sim-85-4-19.rsml","monocot","85","4",611,309,93,0.30097088
"9846","monocot-sim-85-5-19.rsml","monocot","85","5",623,315,96,0.30476192
"9847","monocot-sim-85-6-19.rsml","monocot","85","6",641,324,97,0.29938272
"9848","monocot-sim-85-7-19.rsml","monocot","85","7",589,298,80,0.26845637
"9849","monocot-sim-85-8-19.rsml","monocot","85","8",635,321,94,0.29283488
"9850","monocot-sim-85-9-19.rsml","monocot","85","9",595,301,86,0.2857143
"9851","monocot-sim-86-1-20.rsml","monocot","86","1",741,378,55,0.14550264
"9852","monocot-sim-86-10-20.rsml","monocot","86","10",735,375,56,0.14933333
"9853","monocot-sim-86-2-20.rsml","monocot","86","2",741,378,56,0.14814815
"9854","monocot-sim-86-3-20.rsml","monocot","86","3",725,370,52,0.14054054
"9855","monocot-sim-86-4-20.rsml","monocot","86","4",721,368,50,0.13586956
"9856","monocot-sim-86-5-20.rsml","monocot","86","5",727,371,54,0.14555256
"9857","monocot-sim-86-6-20.rsml","monocot","86","6",727,371,52,0.14016172
"9858","monocot-sim-86-7-20.rsml","monocot","86","7",743,379,55,0.14511873
"9859","monocot-sim-86-8-20.rsml","monocot","86","8",741,378,52,0.13756613
"9860","monocot-sim-86-9-20.rsml","monocot","86","9",751,383,54,0.14099216
"9861","monocot-sim-87-1-20.rsml","monocot","87","1",51,28,13,0.4642857
"9862","monocot-sim-87-10-20.rsml","monocot","87","10",33,19,7,0.36842105
"9863","monocot-sim-87-2-20.rsml","monocot","87","2",53,29,10,0.3448276
"9864","monocot-sim-87-3-20.rsml","monocot","87","3",57,31,13,0.41935483
"9865","monocot-sim-87-4-20.rsml","monocot","87","4",39,22,9,0.4090909
"9866","monocot-sim-87-5-20.rsml","monocot","87","5",59,32,12,0.375
"9867","monocot-sim-87-6-20.rsml","monocot","87","6",53,29,11,0.37931034
"9868","monocot-sim-87-7-20.rsml","monocot","87","7",47,26,11,0.42307693
"9869","monocot-sim-87-8-20.rsml","monocot","87","8",57,31,12,0.38709676
"9870","monocot-sim-87-9-20.rsml","monocot","87","9",51,28,13,0.4642857
"9871","monocot-sim-88-1-20.rsml","monocot","88","1",604,308,57,0.18506494
"9872","monocot-sim-88-10-20.rsml","monocot","88","10",650,331,58,0.17522658
"9873","monocot-sim-88-2-20.rsml","monocot","88","2",646,329,59,0.1793313
"9874","monocot-sim-88-3-20.rsml","monocot","88","3",638,325,59,0.18153846
"9875","monocot-sim-88-4-20.rsml","monocot","88","4",624,318,62,0.19496855
"9876","monocot-sim-88-5-20.rsml","monocot","88","5",618,315,57,0.18095239
"9877","monocot-sim-88-6-20.rsml","monocot","88","6",628,320,56,0.175
"9878","monocot-sim-88-7-20.rsml","monocot","88","7",580,296,56,0.1891892
"9879","monocot-sim-88-8-20.rsml","monocot","88","8",604,308,56,0.18181819
"9880","monocot-sim-88-9-20.rsml","monocot","88","9",612,312,57,0.1826923
"9881","monocot-sim-89-1-10.rsml","monocot","89","1",178,90,47,0.5222222
"9882","monocot-sim-89-10-10.rsml","monocot","89","10",192,97,53,0.5463917
"9883","monocot-sim-89-2-10.rsml","monocot","89","2",178,90,52,0.5777778
"9884","monocot-sim-89-3-10.rsml","monocot","89","3",170,86,46,0.53488374
"9885","monocot-sim-89-4-10.rsml","monocot","89","4",188,95,50,0.5263158
"9886","monocot-sim-89-5-10.rsml","monocot","89","5",186,94,51,0.5425532
"9887","monocot-sim-89-6-10.rsml","monocot","89","6",186,94,52,0.5531915
"9888","monocot-sim-89-7-10.rsml","monocot","89","7",198,100,54,0.54
"9889","monocot-sim-89-8-10.rsml","monocot","89","8",196,99,55,0.5555556
"9890","monocot-sim-89-9-10.rsml","monocot","89","9",192,97,53,0.5463917
"9891","monocot-sim-9-1-20.rsml","monocot","9","1",74,38,29,0.7631579
"9892","monocot-sim-9-10-20.rsml","monocot","9","10",66,34,26,0.7647059
"9893","monocot-sim-9-2-20.rsml","monocot","9","2",82,42,33,0.78571427
"9894","monocot-sim-9-3-20.rsml","monocot","9","3",64,33,25,0.75757575
"9895","monocot-sim-9-4-20.rsml","monocot","9","4",76,39,34,0.8717949
"9896","monocot-sim-9-5-20.rsml","monocot","9","5",78,40,31,0.775
"9897","monocot-sim-9-6-20.rsml","monocot","9","6",78,40,30,0.75
"9898","monocot-sim-9-7-20.rsml","monocot","9","7",76,39,28,0.71794873
"9899","monocot-sim-9-8-20.rsml","monocot","9","8",74,38,30,0.7894737
"9900","monocot-sim-9-9-20.rsml","monocot","9","9",82,42,33,0.78571427
"9901","monocot-sim-90-1-20.rsml","monocot","90","1",595,303,41,0.13531353
"9902","monocot-sim-90-10-20.rsml","monocot","90","10",585,298,44,0.147651
"9903","monocot-sim-90-2-20.rsml","monocot","90","2",569,290,45,0.15517241
"9904","monocot-sim-90-3-20.rsml","monocot","90","3",591,301,42,0.13953489
"9905","monocot-sim-90-4-20.rsml","monocot","90","4",577,294,38,0.1292517
"9906","monocot-sim-90-5-20.rsml","monocot","90","5",599,305,40,0.13114753
"9907","monocot-sim-90-6-20.rsml","monocot","90","6",591,301,41,0.13621262
"9908","monocot-sim-90-7-20.rsml","monocot","90","7",563,287,38,0.13240418
"9909","monocot-sim-90-8-20.rsml","monocot","90","8",613,312,45,0.14423077
"9910","monocot-sim-90-9-20.rsml","monocot","90","9",559,285,39,0.1368421
"9911","monocot-sim-91-1-17.rsml","monocot","91","1",1183,597,81,0.1356784
"9912","monocot-sim-91-10-17.rsml","monocot","91","10",1299,655,85,0.129771
"9913","monocot-sim-91-2-17.rsml","monocot","91","2",1253,632,82,0.12974684
"9914","monocot-sim-91-3-17.rsml","monocot","91","3",1309,660,86,0.13030303
"9915","monocot-sim-91-4-17.rsml","monocot","91","4",1239,625,89,0.1424
"9916","monocot-sim-91-5-18.rsml","monocot","91","5",1375,693,86,0.12409812
"9917","monocot-sim-91-6-17.rsml","monocot","91","6",1217,614,77,0.12540716
"9918","monocot-sim-91-7-17.rsml","monocot","91","7",1225,618,80,0.12944984
"9919","monocot-sim-91-8-17.rsml","monocot","91","8",1213,612,79,0.12908497
"9920","monocot-sim-91-9-17.rsml","monocot","91","9",1235,623,77,0.123595506
"9921","monocot-sim-92-1-20.rsml","monocot","92","1",338,172,37,0.21511628
"9922","monocot-sim-92-10-20.rsml","monocot","92","10",332,169,40,0.2366864
"9923","monocot-sim-92-2-20.rsml","monocot","92","2",318,162,36,0.22222222
"9924","monocot-sim-92-3-20.rsml","monocot","92","3",352,179,43,0.24022347
"9925","monocot-sim-92-4-20.rsml","monocot","92","4",336,171,41,0.23976608
"9926","monocot-sim-92-5-20.rsml","monocot","92","5",338,172,42,0.24418604
"9927","monocot-sim-92-6-20.rsml","monocot","92","6",340,173,37,0.21387284
"9928","monocot-sim-92-7-20.rsml","monocot","92","7",346,176,39,0.2215909
"9929","monocot-sim-92-8-20.rsml","monocot","92","8",346,176,41,0.23295455
"9930","monocot-sim-92-9-20.rsml","monocot","92","9",354,180,42,0.23333333
"9931","monocot-sim-93-1-20.rsml","monocot","93","1",520,263,55,0.20912547
"9932","monocot-sim-93-10-20.rsml","monocot","93","10",510,258,58,0.2248062
"9933","monocot-sim-93-2-20.rsml","monocot","93","2",510,258,54,0.20930232
"9934","monocot-sim-93-3-20.rsml","monocot","93","3",508,257,54,0.21011673
"9935","monocot-sim-93-4-20.rsml","monocot","93","4",520,263,58,0.22053231
"9936","monocot-sim-93-5-20.rsml","monocot","93","5",526,266,61,0.22932331
"9937","monocot-sim-93-6-20.rsml","monocot","93","6",508,257,53,0.20622568
"9938","monocot-sim-93-7-20.rsml","monocot","93","7",530,268,59,0.22014925
"9939","monocot-sim-93-8-20.rsml","monocot","93","8",510,258,57,0.22093023
"9940","monocot-sim-93-9-20.rsml","monocot","93","9",516,261,56,0.21455939
"9941","monocot-sim-94-1-20.rsml","monocot","94","1",240,121,74,0.61157024
"9942","monocot-sim-94-10-20.rsml","monocot","94","10",232,117,70,0.5982906
"9943","monocot-sim-94-2-20.rsml","monocot","94","2",236,119,72,0.60504204
"9944","monocot-sim-94-3-20.rsml","monocot","94","3",248,125,73,0.584
"9945","monocot-sim-94-4-20.rsml","monocot","94","4",236,119,70,0.5882353
"9946","monocot-sim-94-5-20.rsml","monocot","94","5",246,124,75,0.6048387
"9947","monocot-sim-94-6-20.rsml","monocot","94","6",248,125,75,0.6
"9948","monocot-sim-94-7-20.rsml","monocot","94","7",234,118,71,0.60169494
"9949","monocot-sim-94-8-20.rsml","monocot","94","8",238,120,73,0.60833335
"9950","monocot-sim-94-9-20.rsml","monocot","94","9",240,121,70,0.5785124
"9951","monocot-sim-95-1-20.rsml","monocot","95","1",85,48,11,0.22916667
"9952","monocot-sim-95-10-20.rsml","monocot","95","10",67,39,12,0.30769232
"9953","monocot-sim-95-2-20.rsml","monocot","95","2",79,45,11,0.24444444
"9954","monocot-sim-95-3-20.rsml","monocot","95","3",91,51,11,0.21568628
"9955","monocot-sim-95-4-20.rsml","monocot","95","4",85,48,11,0.22916667
"9956","monocot-sim-95-5-20.rsml","monocot","95","5",61,36,11,0.30555555
"9957","monocot-sim-95-6-20.rsml","monocot","95","6",97,54,13,0.24074075
"9958","monocot-sim-95-7-20.rsml","monocot","95","7",93,52,15,0.28846154
"9959","monocot-sim-95-8-20.rsml","monocot","95","8",89,50,14,0.28
"9960","monocot-sim-95-9-20.rsml","monocot","95","9",91,51,13,0.25490198
"9961","monocot-sim-96-1-18.rsml","monocot","96","1",191,97,38,0.39175257
"9962","monocot-sim-96-10-18.rsml","monocot","96","10",203,103,38,0.36893204
"9963","monocot-sim-96-2-18.rsml","monocot","96","2",205,104,38,0.3653846
"9964","monocot-sim-96-3-19.rsml","monocot","96","3",221,112,42,0.375
"9965","monocot-sim-96-4-18.rsml","monocot","96","4",191,97,35,0.36082473
"9966","monocot-sim-96-5-18.rsml","monocot","96","5",203,103,37,0.3592233
"9967","monocot-sim-96-6-18.rsml","monocot","96","6",199,101,37,0.36633664
