image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index,overlap
monocot-sim-54-2-25.rsml,2542.8167,95.16534,209.97334,22.694551,7,1187.0,170.3294,0.21699972,0.12868044,103,1295.0,13.111759,0.13856229,46.459206,213,110.0,21.0,0.19090909,0.43956044
monocot-sim-54-3-25.rsml,2430.1643,96.774,209.97334,23.242546,7,1198.0,171.63861,0.21699972,0.11574682,87,1184.0,14.122919,0.13814832,49.806877,181,94.0,21.0,0.22340426,0.37974682
monocot-sim-54-4-25.rsml,2561.3347,86.27534,209.97334,23.17178,7,1182.0,169.38617,0.21699972,0.122816786,100,1321.0,13.756316,0.13799596,47.38517,207,107.0,25.0,0.23364486,0.40748897
monocot-sim-54-5-25.rsml,2294.7917,76.03067,209.97334,23.281721,7,1184.0,169.8089,0.21699972,0.11920399,86,1061.0,12.86197,0.13626282,47.311928,179,93.0,21.0,0.22580644,0.3655914
monocot-sim-54-6-25.rsml,2569.3147,94.65733,209.97334,23.408,7,1180.0,169.238,0.21699972,0.13589111,106,1328.0,13.06272,0.13800177,46.408867,219,113.0,22.0,0.19469027,0.3870293
monocot-sim-54-7-25.rsml,2631.2822,81.026,209.97334,22.466045,7,1189.0,170.5155,0.21699972,0.14220989,108,1380.0,13.311792,0.13790458,47.430588,223,115.0,24.0,0.20869565,0.475
monocot-sim-54-8-25.rsml,2501.3223,96.26601,209.97334,22.496153,7,1192.0,170.83089,0.21699972,0.124925,96,1249.0,13.599023,0.13793826,49.480503,199,103.0,22.0,0.21359223,0.4170616
monocot-sim-54-9-25.rsml,2582.9375,96.774,209.97334,22.39401,7,1201.0,172.15752,0.21699972,0.12800844,108,1321.0,12.757718,0.1375195,48.401943,223,115.0,24.0,0.20869565,0.46008402
monocot-sim-55-1-25.rsml,3018.2573,45.127335,169.92601,23.423033,3,499.0,166.86081,0.23299986,0.38128152,191,2412.0,13.1815405,0.14111657,38.09992,385,194.0,71.0,0.36597937,0.58017135
monocot-sim-55-10-25.rsml,3042.211,71.03534,169.92601,22.33444,3,502.0,168.1453,0.23299986,0.37095335,207,2426.0,12.259787,0.13917121,42.245197,417,210.0,83.0,0.3952381,0.5911271
monocot-sim-55-2-25.rsml,3106.589,50.884666,169.92601,22.805077,3,497.0,166.41783,0.23299986,0.3694164,204,2500.0,12.781058,0.13980494,41.063515,411,207.0,75.0,0.36231884,0.6197183
monocot-sim-55-3-25.rsml,2750.0527,67.056,169.92601,22.805805,3,502.0,168.20535,0.23299986,0.39626303,180,2153.0,12.474651,0.13987356,36.901703,363,183.0,67.0,0.36612022,0.54816824
monocot-sim-55-4-25.rsml,3180.3228,59.77467,169.92601,22.125963,3,501.0,167.71587,0.23299986,0.34353033,205,2571.0,13.0593815,0.14100784,40.83414,413,208.0,75.0,0.36057693,0.6109813
monocot-sim-55-5-25.rsml,2670.2178,48.090668,169.92601,22.301874,3,499.0,166.91153,0.23299986,0.3820872,176,2078.0,12.326609,0.14177825,39.8033,355,179.0,70.0,0.39106146,0.5549374
monocot-sim-55-6-25.rsml,2883.8052,48.34467,169.92601,22.837433,3,500.0,167.34119,0.23299986,0.40887442,195,2272.0,12.214267,0.14139077,40.936375,393,198.0,74.0,0.37373737,0.5984752
monocot-sim-55-7-25.rsml,3347.143,52.324,169.92601,23.12412,3,499.0,167.05534,0.23299986,0.3582921,213,2723.0,13.361397,0.13857767,39.077686,429,216.0,88.0,0.4074074,0.6057586
monocot-sim-55-8-25.rsml,3035.2422,49.445335,169.92601,23.096735,3,500.0,167.45251,0.23299986,0.3718296,200,2427.0,12.664422,0.1426922,36.831898,403,203.0,77.0,0.37931034,0.55759805
monocot-sim-55-9-25.rsml,2939.1033,62.56867,169.92601,22.345371,3,499.0,166.95918,0.23299986,0.40032348,195,2334.0,12.503728,0.14122003,41.592728,393,198.0,72.0,0.36363637,0.57323235
monocot-sim-56-1-13.rsml,2240.3381,81.28,134.95866,23.236942,3,230.0,77.34774,0.37800014,0.45109993,81,1965.0,24.793764,0.26025093,51.45104,165,84.0,57.0,0.6785714,0.39721254
monocot-sim-56-10-13.rsml,2483.8113,74.168,134.95866,22.672735,3,232.0,78.3031,0.37800014,0.459383,85,2202.0,26.457664,0.26328322,55.84888,173,88.0,59.0,0.67045456,0.46688208
monocot-sim-56-2-13.rsml,2333.9753,81.87267,134.95866,22.609974,3,232.0,78.03241,0.37800014,0.4416279,80,2057.0,26.248478,0.26184466,52.828255,163,83.0,56.0,0.67469877,0.43278688
monocot-sim-56-3-13.rsml,2469.558,80.94134,134.95866,23.027853,3,230.0,77.11221,0.37800014,0.46121377,83,2188.0,26.96652,0.25960794,56.551086,169,86.0,57.0,0.6627907,0.4366883
monocot-sim-56-4-13.rsml,2146.0908,69.68067,134.95866,22.399733,3,226.0,76.2678,0.37800014,0.47574562,85,1868.0,22.556324,0.26257765,52.05409,173,88.0,59.0,0.67045456,0.50701755
monocot-sim-56-5-13.rsml,2475.325,77.80867,134.95866,23.185364,3,229.0,76.86986,0.37800014,0.46253642,82,2200.0,27.374578,0.26230943,56.010284,167,85.0,56.0,0.65882355,0.39413682
monocot-sim-56-6-13.rsml,2419.5044,77.639336,134.95866,21.814209,3,231.0,77.910736,0.37800014,0.4599259,83,2143.0,26.334602,0.26263,53.01493,169,86.0,57.0,0.6627907,0.48019803
monocot-sim-56-7-13.rsml,2421.6707,72.136,134.95866,23.029675,3,231.0,77.66334,0.37800014,0.45846266,83,2149.0,26.36965,0.2614471,52.160286,169,86.0,57.0,0.6627907,0.42443728
monocot-sim-56-8-13.rsml,2452.2424,76.538666,134.95866,22.789043,3,227.0,76.21719,0.37800014,0.47531146,84,2183.0,26.471321,0.261621,52.568214,171,87.0,57.0,0.6551724,0.46019107
monocot-sim-56-9-13.rsml,2278.3335,86.106,134.95866,22.477911,3,231.0,77.59033,0.37800014,0.45221317,83,2004.0,24.645336,0.2601405,48.847668,169,86.0,57.0,0.6627907,0.42574257
monocot-sim-57-1-25.rsml,4658.342,98.12867,244.94067,21.450203,10,1297.0,130.2407,0.25099915,0.36333963,272,3211.0,12.338002,0.11366938,59.93685,554,282.0,60.0,0.21276596,0.609375
monocot-sim-57-10-25.rsml,4967.967,112.35267,244.94067,21.64911,10,1308.0,131.4559,0.25099915,0.3631801,290,3497.0,12.597962,0.11483799,58.74809,590,300.0,74.0,0.24666667,0.57068837
monocot-sim-57-2-25.rsml,5392.333,109.47401,244.94067,21.891958,10,1308.0,131.42445,0.25099915,0.37139833,304,3915.0,13.414765,0.11390294,58.690636,618,314.0,75.0,0.2388535,0.5967399
monocot-sim-57-3-25.rsml,5324.768,117.602005,244.94067,22.121693,10,1314.0,132.01971,0.25099915,0.42689124,287,3855.0,13.953207,0.11365699,60.382977,584,297.0,68.0,0.22895622,0.58857554
monocot-sim-57-4-25.rsml,5455.2427,105.071335,244.94067,22.20304,10,1327.0,133.35059,0.25099915,0.35739022,308,3959.0,13.382256,0.11406972,55.347885,626,318.0,76.0,0.2389937,0.6447639
monocot-sim-57-5-25.rsml,5177.6206,91.77867,244.94067,21.794264,10,1309.0,131.5385,0.25099915,0.366485,302,3699.0,12.7888565,0.113772474,60.33615,614,312.0,74.0,0.23717949,0.6044508
monocot-sim-57-6-25.rsml,5256.52,103.03934,244.94067,21.828735,10,1292.0,129.72379,0.25099915,0.38562554,303,3807.0,13.066934,0.11348887,59.44651,616,313.0,68.0,0.2172524,0.5773852
monocot-sim-57-7-25.rsml,5379.0654,125.05267,244.94067,21.852436,10,1322.0,132.80606,0.25099915,0.34852874,298,3891.0,13.59398,0.1137147,58.117508,606,308.0,72.0,0.23376623,0.5525759
monocot-sim-57-8-25.rsml,5016.4683,91.01667,244.94067,21.748425,10,1302.0,130.75648,0.25099915,0.3762899,297,3545.0,12.487894,0.1133535,61.559086,604,307.0,70.0,0.22801302,0.6155572
monocot-sim-57-9-25.rsml,5262.2036,118.53334,244.94067,21.962194,10,1310.0,131.58597,0.25099915,0.34915972,290,3793.0,13.608088,0.11423925,58.103664,590,300.0,64.0,0.21333334,0.59504735
monocot-sim-58-1-20.rsml,25317.371,60.79067,159.93533,22.137764,7,897.0,128.68353,0.2360005,0.5522316,1820,23510.0,13.415705,0.111807086,42.16962,3647,1827.0,462.0,0.25287357,0.7436859
monocot-sim-58-10-20.rsml,24263.086,61.04467,159.93533,22.38041,7,900.0,129.0598,0.2360005,0.53746885,1758,22469.0,13.287638,0.11176601,42.330666,3523,1765.0,417.0,0.23626062,0.7451057
monocot-sim-58-2-20.rsml,23997.582,75.35333,159.93533,22.323969,7,898.0,128.94832,0.2360005,0.53770816,1788,22167.0,12.916639,0.11083753,42.949905,3583,1795.0,469.0,0.26128134,0.7360373
monocot-sim-58-3-20.rsml,23231.66,87.46067,159.93533,22.356344,7,902.0,129.48099,0.2360005,0.5233836,1685,21473.0,13.249431,0.11224419,42.709846,3377,1692.0,382.0,0.22576833,0.7373159
monocot-sim-58-4-20.rsml,23979.291,74.84534,159.93533,22.378565,7,901.0,129.41145,0.2360005,0.5511946,1794,22159.0,12.861436,0.110580795,41.38269,3595,1801.0,443.0,0.24597445,0.73699945
monocot-sim-58-5-20.rsml,23388.932,71.79733,159.93533,22.061499,7,901.0,129.42358,0.2360005,0.55130464,1749,21584.0,12.854751,0.11153638,42.348316,3505,1756.0,413.0,0.23519363,0.7354392
monocot-sim-58-6-20.rsml,22778.92,81.026,159.93533,22.600037,7,905.0,130.12491,0.2360005,0.54501116,1676,21020.0,13.047758,0.112125605,43.617306,3359,1683.0,390.0,0.23172906,0.7314341
monocot-sim-58-7-20.rsml,23681.143,76.877335,159.93533,22.277718,7,902.0,129.45335,0.2360005,0.5327708,1751,21880.0,13.006826,0.111386634,42.882015,3509,1758.0,398.0,0.22639363,0.73590857
monocot-sim-58-8-20.rsml,23204.076,81.195335,159.93533,22.466206,7,903.0,129.47325,0.2360005,0.56485575,1719,21431.0,12.97135,0.11204449,43.05339,3445,1726.0,367.0,0.21263036,0.73629767
monocot-sim-58-9-20.rsml,24041.129,73.82934,159.93533,22.167038,7,902.0,129.61118,0.2360005,0.53463614,1745,22255.0,13.257225,0.11127282,41.623333,3497,1752.0,436.0,0.24885845,0.73798615
monocot-sim-59-1-25.rsml,317.64404,23.537334,134.95866,22.93333,3,267.0,89.96743,0.25300005,0.10394616,7,45.0,6.82025,0.079250276,56.71403,17,10.0,6.0,0.6,0.0
monocot-sim-59-10-25.rsml,299.1246,12.784667,134.95866,23.26066,3,264.0,88.60227,0.25300005,0.17609513,5,31.0,6.6635528,0.07614846,71.76842,13,8.0,5.0,0.625,0.0625
monocot-sim-59-2-25.rsml,305.42468,15.240001,134.95866,23.749363,3,265.0,89.12309,0.25300005,0.15425244,6,36.0,6.3425694,0.07907993,52.617207,15,9.0,6.0,0.6666667,0.05263158
monocot-sim-59-3-25.rsml,322.41742,19.050001,134.95866,22.612316,3,265.0,88.710754,0.25300005,0.17325708,8,53.0,7.035649,0.079422064,69.40392,19,11.0,6.0,0.54545456,0.14814815
monocot-sim-59-4-25.rsml,279.42807,10.583334,134.95866,22.720814,3,265.0,88.7468,0.25300005,0.11111998,2,12.0,6.5938253,0.07594253,72.340385,7,5.0,4.0,0.8,0.16666667
monocot-sim-59-5-25.rsml,317.75073,19.727333,134.95866,24.45329,3,265.0,89.22833,0.25300005,0.1443013,9,45.0,5.562861,0.07685605,46.028694,21,12.0,7.0,0.5833333,0.035714287
monocot-sim-59-6-25.rsml,289.81088,14.732,134.95866,22.233625,3,267.0,89.965675,0.25300005,0.16511276,4,18.0,4.9784584,0.075516574,52.946224,11,7.0,5.0,0.71428573,0.0
monocot-sim-59-7-25.rsml,293.29263,10.16,134.95866,21.885342,3,265.0,89.03395,0.25300005,0.12723312,5,25.0,5.2381644,0.07766892,38.270317,13,8.0,6.0,0.75,0.0
monocot-sim-59-8-25.rsml,287.23315,10.752667,134.95866,25.331682,3,265.0,89.0309,0.25300005,0.11039442,3,19.0,6.713487,0.07583311,65.341995,9,6.0,4.0,0.6666667,0.0
monocot-sim-59-9-25.rsml,297.96643,21.336,134.95866,21.071205,3,267.0,89.48078,0.25300005,0.19295251,5,26.0,5.9048195,0.07729996,57.045525,13,8.0,5.0,0.625,0.0
monocot-sim-6-1-24.rsml,27861.967,121.412,344.932,22.80091,3,1008.0,336.65045,0.36900046,0.31997892,1367,26084.0,19.643028,0.15074283,37.08855,2737,1370.0,475.0,0.34671533,0.7556841
monocot-sim-6-10-23.rsml,24578.273,114.13067,329.946,22.659822,3,953.0,318.43094,0.36900046,0.32570964,1194,22981.0,19.784744,0.15081367,37.055958,2391,1197.0,426.0,0.35588974,0.742128
monocot-sim-6-2-24.rsml,27083.145,132.50334,344.932,22.791533,3,1016.0,339.23825,0.36900046,0.3237115,1287,25366.0,20.25286,0.1496413,38.220615,2577,1290.0,446.0,0.34573644,0.74006826
monocot-sim-6-3-25.rsml,27531.852,108.54267,359.918,22.88687,3,1053.0,351.68115,0.36900046,0.31719515,1308,25753.0,20.242222,0.15132424,37.3528,2619,1311.0,460.0,0.3508772,0.7516597
monocot-sim-6-4-25.rsml,27560.623,123.78267,359.918,22.89111,3,1061.0,354.4005,0.36900046,0.33117744,1329,25758.0,19.937862,0.14795652,37.620735,2661,1332.0,497.0,0.3731231,0.7423092
monocot-sim-6-5-24.rsml,26514.41,103.886,344.932,22.746044,3,1006.0,335.9699,0.36900046,0.32455477,1267,24793.0,20.13141,0.14969175,36.453426,2537,1270.0,441.0,0.34724408,0.7654234
monocot-sim-6-6-24.rsml,29010.21,109.55867,344.932,22.80641,3,1013.0,338.3883,0.36900046,0.31657693,1398,27229.0,20.025063,0.15119667,36.563114,2799,1401.0,543.0,0.3875803,0.75887066
monocot-sim-6-7-24.rsml,27605.07,124.46001,344.932,22.89749,3,1011.0,337.86838,0.36900046,0.31940308,1349,25842.0,19.711983,0.14843453,36.34771,2701,1352.0,471.0,0.3483728,0.74153847
monocot-sim-6-8-24.rsml,27821.896,103.71667,344.932,22.546307,3,1007.0,336.28055,0.36900046,0.32226694,1348,26083.0,19.890993,0.15023653,36.39367,2699,1351.0,467.0,0.34566987,0.7503945
monocot-sim-6-9-23.rsml,27025.688,117.34801,329.946,22.888988,3,960.0,320.68912,0.36900046,0.3108029,1304,25336.0,19.987432,0.15181078,37.453785,2611,1307.0,489.0,0.37413925,0.7494864
monocot-sim-60-1-25.rsml,5001.275,69.51134,284.988,21.12489,3,827.0,276.5524,0.32400048,0.25716472,311,4016.0,13.41356,0.09995144,50.181065,625,314.0,108.0,0.34394905,0.5992806
monocot-sim-60-10-25.rsml,4409.618,69.25733,284.988,21.043621,3,827.0,276.16025,0.32400048,0.3691315,258,3448.0,13.880378,0.10082865,46.41776,519,261.0,103.0,0.394636,0.60364264
monocot-sim-60-2-25.rsml,4924.855,87.79934,284.988,20.102379,3,827.0,276.407,0.32400048,0.29759914,320,3932.0,12.798855,0.09955639,49.970707,643,323.0,115.0,0.35603714,0.61790395
monocot-sim-60-3-25.rsml,4528.494,68.664665,284.988,21.20225,3,824.0,275.23413,0.32400048,0.4061464,282,3554.0,13.130466,0.10001226,46.110325,567,285.0,104.0,0.36491227,0.5952381
monocot-sim-60-4-25.rsml,4731.2246,77.80867,284.988,21.289291,3,828.0,276.78094,0.32400048,0.3094029,296,3748.0,13.178654,0.10162529,47.719765,595,299.0,109.0,0.3645485,0.5965997
monocot-sim-60-5-25.rsml,4419.164,84.836006,284.988,21.419779,3,830.0,277.35284,0.32400048,0.34857896,262,3455.0,13.691247,0.102153845,45.29679,527,265.0,95.0,0.35849056,0.5695765
monocot-sim-60-6-25.rsml,4422.6953,83.48134,284.988,21.410784,3,831.0,277.9179,0.32400048,0.33543736,280,3444.0,12.817647,0.09991285,49.14329,563,283.0,104.0,0.36749116,0.6096563
monocot-sim-60-7-25.rsml,4537.8667,66.04,284.988,20.867485,3,827.0,276.0487,0.32400048,0.3636908,274,3570.0,13.539126,0.1019905,47.979748,551,277.0,105.0,0.37906137,0.59277505
monocot-sim-60-8-25.rsml,4261.013,91.863335,284.988,20.64143,3,832.0,278.00787,0.32400048,0.34995472,271,3291.0,12.645719,0.10060284,48.85887,545,274.0,96.0,0.35036495,0.5386598
monocot-sim-60-9-25.rsml,4244.4766,69.42667,284.988,21.159145,3,824.0,275.18442,0.32400048,0.32774118,266,3275.0,12.853096,0.10009274,45.98398,535,269.0,99.0,0.36802974,0.6054007
monocot-sim-61-1-12.rsml,27233.371,56.21867,95.33467,21.012125,15,769.0,51.766678,0.29399973,1.9503239,2762,25055.0,9.5788765,0.13348909,56.93477,5539,2777.0,846.0,0.3046453,0.7100722
monocot-sim-61-10-12.rsml,27872.336,45.72,95.08067,20.921532,15,779.0,52.54997,0.29399973,1.7582216,2796,25660.0,9.686725,0.13283618,51.40381,5607,2811.0,943.0,0.33546782,0.71379346
monocot-sim-61-2-12.rsml,27961.0,54.525333,95.419334,21.0871,15,767.0,51.61312,0.29399973,1.763875,2795,25768.0,9.726943,0.13368276,52.779606,5605,2810.0,949.0,0.33772242,0.7116752
monocot-sim-61-3-12.rsml,26784.621,53.763336,95.08067,21.049171,15,775.0,52.345158,0.29399973,1.7355015,2644,24664.0,9.833374,0.13419652,51.106136,5303,2659.0,831.0,0.3125235,0.7129534
monocot-sim-61-4-12.rsml,28039.629,51.223335,95.33467,21.1087,15,774.0,52.138515,0.29399973,1.7419863,2811,25812.0,9.696746,0.13301446,54.52676,5637,2826.0,989.0,0.34996462,0.71415967
monocot-sim-61-5-12.rsml,27134.418,49.61467,95.504005,21.02501,15,776.0,52.37231,0.29399973,1.7245077,2673,24985.0,9.857397,0.13414808,50.178135,5361,2688.0,934.0,0.34747022,0.712129
monocot-sim-61-6-12.rsml,27196.37,49.276,94.91134,20.924788,15,773.0,52.154037,0.29399973,2.906527,2739,25029.0,9.643684,0.133318,54.324738,5493,2754.0,917.0,0.33297023,0.71290714
monocot-sim-61-7-12.rsml,28689.076,54.694668,94.91134,21.13105,15,779.0,52.53603,0.29399973,1.738687,2811,26448.0,9.925656,0.13477042,54.421486,5637,2826.0,951.0,0.33651805,0.714981
monocot-sim-61-8-12.rsml,28047.764,47.752003,95.419334,20.916887,15,772.0,52.060127,0.29399973,1.8937951,2802,25828.0,9.73121,0.13435991,51.88325,5619,2817.0,889.0,0.31558394,0.70966154
monocot-sim-61-9-12.rsml,27153.201,43.772667,95.419334,20.992788,15,773.0,52.14771,0.29399973,2.0064197,2771,24966.0,9.516775,0.13289881,55.944153,5557,2786.0,915.0,0.32842785,0.7097586
monocot-sim-62-1-24.rsml,4923.5684,49.868668,145.03401,22.389534,5,645.0,129.64064,0.20400028,0.8374478,413,4072.0,10.351974,0.10570924,49.98652,831,418.0,91.0,0.21770334,0.6393739
monocot-sim-62-10-24.rsml,4830.592,64.09267,144.94934,22.913576,5,651.0,130.88162,0.20400028,0.8668556,433,3969.0,9.644762,0.10630798,51.73047,871,438.0,101.0,0.2305936,0.6423008
monocot-sim-62-2-25.rsml,4900.074,80.85667,149.94467,22.703478,5,691.0,138.72838,0.20400028,0.8125579,440,3994.0,9.560073,0.10647678,49.490772,885,445.0,105.0,0.23595506,0.62048894
monocot-sim-62-3-25.rsml,4693.254,71.12,149.94467,22.141525,5,699.0,140.38939,0.20400028,0.6922064,377,3792.0,10.587026,0.10704111,50.839268,759,382.0,80.0,0.20942408,0.62054795
monocot-sim-62-3-26.rsml,4981.4277,71.45867,159.93533,22.241625,5,734.0,147.38937,0.2040003,0.68509376,398,4034.0,10.664526,0.10695059,50.558132,801,403.0,84.0,0.20843673,0.6267788
monocot-sim-62-4-25.rsml,4945.07,49.106667,149.94467,22.684267,5,688.0,138.1637,0.20400028,0.74028033,398,4040.0,10.689074,0.10630167,50.944683,801,403.0,98.0,0.24317618,0.60799485
monocot-sim-62-4-26.rsml,5294.739,49.530003,159.93533,22.73382,5,723.0,145.16367,0.2040003,0.75019413,426,4343.0,10.725166,0.10631198,50.72255,857,431.0,101.0,0.23433875,0.6134859
monocot-sim-62-5-25.rsml,5250.985,78.232,149.94467,22.57595,5,699.0,140.5004,0.20400028,0.7789608,422,4325.0,10.778394,0.10626966,50.40829,849,427.0,99.0,0.23185012,0.620276
monocot-sim-62-6-24.rsml,5057.9136,52.832,144.94934,22.448298,5,664.0,133.57187,0.20400028,0.8361675,430,4181.0,10.209431,0.105799496,50.973724,865,435.0,108.0,0.24827586,0.64021164
monocot-sim-62-7-25.rsml,5064.534,55.541336,149.94467,22.492018,5,690.0,138.5057,0.20400028,0.75893056,409,4161.0,10.689502,0.10683112,47.113625,823,414.0,100.0,0.2415459,0.63067484
monocot-sim-62-8-25.rsml,4931.5366,74.083336,149.94467,22.677586,5,698.0,140.29112,0.20400028,0.7264331,398,4023.0,10.628344,0.10671647,49.998512,801,403.0,98.0,0.24317618,0.6108974
monocot-sim-62-8-26.rsml,5246.012,79.07867,159.93533,22.73968,5,733.0,147.29109,0.2040003,0.7299146,422,4293.0,10.686153,0.106677875,49.952087,849,427.0,102.0,0.23887588,0.6083535
monocot-sim-62-9-24.rsml,5004.7134,74.25267,144.94934,22.348003,5,665.0,133.6459,0.20400028,0.8385517,430,4129.0,10.084847,0.106350355,50.962433,865,435.0,100.0,0.22988506,0.6315173
monocot-sim-63-1-25.rsml,2990.881,78.82467,374.98868,22.794413,5,1721.0,344.89233,0.29599938,0.12668356,90,1216.0,14.071322,0.11407184,34.190838,185,95.0,28.0,0.29473683,0.4658228
monocot-sim-63-10-25.rsml,2896.6438,51.731335,374.98868,21.904392,5,1714.0,343.1524,0.29599938,0.1175997,96,1125.0,12.300849,0.10849779,40.3624,197,101.0,28.0,0.27722773,0.4830287
monocot-sim-63-2-25.rsml,2946.9968,84.15867,374.98868,22.92252,5,1725.0,345.47437,0.29599938,0.22258599,101,1171.0,12.07548,0.114256315,33.212044,207,106.0,28.0,0.26415095,0.49118388
monocot-sim-63-3-25.rsml,2989.8188,83.14267,374.98868,22.853682,5,1726.0,345.98148,0.29599938,0.25932303,108,1197.0,11.665845,0.10534927,37.895325,221,113.0,32.0,0.28318584,0.4379562
monocot-sim-63-4-25.rsml,2975.8716,75.946,374.98868,22.91966,5,1724.0,345.52158,0.29599938,0.19580574,106,1194.0,11.776066,0.107756995,36.280186,217,111.0,31.0,0.2792793,0.37712896
monocot-sim-63-5-25.rsml,3049.2827,60.28267,374.90402,22.819208,5,1716.0,343.8756,0.29599938,0.1438946,105,1273.0,12.66576,0.11320576,33.477695,215,110.0,30.0,0.27272728,0.50831354
monocot-sim-63-6-25.rsml,2824.3118,51.646667,374.98868,22.43227,5,1720.0,344.71112,0.29599938,0.13757902,92,1047.0,11.964738,0.11031574,40.12341,189,97.0,28.0,0.28865978,0.5955056
monocot-sim-63-7-25.rsml,3034.3066,76.62334,374.98868,22.001415,5,1725.0,345.5684,0.29599938,0.2304323,108,1245.0,12.0969095,0.10818065,38.015575,221,113.0,30.0,0.26548672,0.48931116
monocot-sim-63-8-25.rsml,2879.3997,54.18667,374.98868,22.68393,5,1717.0,344.02234,0.29599938,0.17691796,96,1104.0,12.075932,0.11005188,37.639454,197,101.0,29.0,0.28712872,0.47978437
monocot-sim-63-9-25.rsml,3122.7773,61.722,374.98868,22.398972,5,1724.0,345.48322,0.29599938,0.13172182,109,1330.0,12.801482,0.11221502,35.355625,223,114.0,30.0,0.2631579,0.44419134
monocot-sim-64-1-25.rsml,2659.2092,61.214,239.94534,22.858574,4,905.0,226.93152,0.35399944,0.15581363,100,1697.0,17.514832,0.25026911,37.591103,204,104.0,30.0,0.28846154,0.39238095
monocot-sim-64-10-25.rsml,2741.5234,59.351334,239.94534,22.980497,4,904.0,226.50435,0.35399944,0.14567369,101,1782.0,18.173328,0.25369352,37.212345,206,105.0,29.0,0.2761905,0.41187385
monocot-sim-64-2-25.rsml,2801.8167,55.710667,239.94534,22.79704,4,905.0,226.9567,0.35399944,0.14437619,108,1833.0,17.536938,0.25394487,42.347763,220,112.0,32.0,0.2857143,0.45155394
monocot-sim-64-3-25.rsml,2796.7039,55.795334,239.94534,22.320364,4,904.0,226.72125,0.35399944,0.15878654,116,1834.0,16.291538,0.25154486,37.24908,236,120.0,34.0,0.28333333,0.46724138
monocot-sim-64-4-25.rsml,2745.274,45.80467,239.94534,22.53023,4,902.0,226.09058,0.35399944,0.16059971,114,1778.0,16.148342,0.24749483,37.249336,232,118.0,33.0,0.27966103,0.44937834
monocot-sim-64-5-25.rsml,3106.0798,46.736,239.94534,22.411411,4,902.0,226.14641,0.35399944,0.16583993,121,2138.0,18.19417,0.2519492,40.14342,246,125.0,35.0,0.28,0.44444445
monocot-sim-64-6-25.rsml,2652.837,49.699333,239.94534,22.583263,4,904.0,226.5661,0.35399944,0.1448698,105,1685.0,16.634024,0.25171387,40.118076,214,109.0,31.0,0.28440368,0.45105568
monocot-sim-64-7-25.rsml,2907.3665,62.992,239.94534,22.835655,4,905.0,226.82564,0.35399944,0.14622445,108,1936.0,18.519104,0.25315323,42.66552,220,112.0,34.0,0.30357143,0.45229682
monocot-sim-64-8-25.rsml,2604.3188,48.175335,239.94534,23.059023,4,901.0,225.88899,0.35399944,0.15138274,97,1646.0,17.533638,0.2539687,35.899307,198,101.0,29.0,0.28712872,0.4
monocot-sim-64-9-25.rsml,3115.1035,46.905334,239.94534,23.140093,4,902.0,226.11086,0.35399944,0.16582136,120,2145.0,18.422169,0.25124583,40.256897,244,124.0,35.0,0.28225806,0.42990655
monocot-sim-65-1-25.rsml,7420.592,127.84667,184.912,21.979864,13,1872.0,144.60918,0.24399982,0.48399034,598,5251.0,9.265337,0.08360857,46.399334,1209,611.0,64.0,0.10474632,0.6568073
monocot-sim-65-10-25.rsml,7197.3594,116.586006,184.912,22.151854,13,1877.0,144.9954,0.24399982,0.48238865,600,5026.0,8.8540325,0.08314452,46.125595,1213,613.0,67.0,0.109298535,0.64595187
monocot-sim-65-2-25.rsml,7002.6035,131.91068,184.912,22.565763,13,1877.0,145.02298,0.24399982,0.4887841,558,4843.0,9.170801,0.083075315,46.13154,1129,571.0,62.0,0.10858144,0.64789397
monocot-sim-65-3-25.rsml,7186.128,127.67734,184.912,22.597042,13,1870.0,144.4454,0.24399982,0.4886001,588,5029.0,9.027787,0.083316796,45.47781,1189,601.0,64.0,0.10648918,0.64768213
monocot-sim-65-4-25.rsml,6900.76,96.520004,184.912,21.884613,13,1854.0,143.09166,0.24399982,0.47765028,544,4775.0,9.265749,0.08324626,47.60288,1101,557.0,62.0,0.111310594,0.6669866
monocot-sim-65-5-25.rsml,6626.613,105.833336,184.912,22.539158,13,1884.0,145.25456,0.24399982,0.46135962,522,4474.0,9.077209,0.08272903,45.97396,1057,535.0,56.0,0.104672894,0.6529795
monocot-sim-65-6-25.rsml,7082.4424,118.02534,184.912,21.52247,13,1921.0,148.37845,0.24399982,0.4568526,530,4894.0,9.723626,0.083476454,44.106155,1073,543.0,56.0,0.10313076,0.64356434
monocot-sim-65-7-25.rsml,7180.777,116.75534,184.912,22.700878,13,1870.0,144.45789,0.24399982,0.47329476,538,5032.0,9.856544,0.08335068,47.22397,1089,551.0,56.0,0.10163339,0.64945
monocot-sim-65-8-25.rsml,7268.9214,118.19467,184.912,23.272724,13,1932.0,149.01065,0.24399982,0.44960153,545,5053.0,9.7830925,0.08322033,43.443947,1103,558.0,59.0,0.105734766,0.65641266
monocot-sim-65-9-25.rsml,7209.992,133.858,184.912,22.596117,13,1914.0,147.90384,0.24399982,0.4543731,576,5008.0,9.179241,0.083319284,44.083553,1165,589.0,63.0,0.10696095,0.6449977
