image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index,overlap
dicot-sim-435-9-25.rsml,294.02524,10.4140005,194.98734,24.390312,1,200.0,200.00002,0.29042742,0.1807301,9,89.0,10.4472475,0.1142755,36.61151,19,10.0,10.0,1.0,0.18181819
dicot-sim-436-1-25.rsml,3745.6196,75.099335,319.95535,19.213114,1,324.0,324.99976,0.67062306,0.36396202,236,3306.0,14.494157,0.15051836,66.522026,473,237.0,237.0,1.0,0.63212436
dicot-sim-436-10-25.rsml,4614.382,84.49734,319.95535,19.798367,1,324.0,324.99893,0.6764234,0.36599734,288,4152.0,14.893691,0.14830491,68.57333,577,289.0,289.0,1.0,0.6801113
dicot-sim-436-2-25.rsml,3931.4187,82.88867,319.95535,19.525946,1,324.0,324.9988,0.68093276,0.37585738,247,3479.0,14.600887,0.149248,66.92158,495,248.0,248.0,1.0,0.6085142
dicot-sim-436-3-25.rsml,4725.3994,79.84067,319.95535,19.064352,1,324.0,324.99445,0.66213524,0.38064831,304,4250.0,14.475014,0.14500946,73.17216,609,305.0,305.0,1.0,0.6508678
dicot-sim-436-4-25.rsml,4023.3945,90.678,319.95535,19.564238,1,324.0,324.99854,0.65899086,0.3546944,249,3566.0,14.852994,0.14869453,63.717762,499,250.0,250.0,1.0,0.5970636
dicot-sim-436-5-25.rsml,4334.5786,79.84067,319.95535,19.268717,1,325.0,325.00003,0.65805054,0.32823613,272,3852.0,14.741095,0.14499389,69.70183,545,273.0,273.0,1.0,0.64402986
dicot-sim-436-6-25.rsml,3749.892,64.60067,319.95535,18.877884,1,324.0,324.99847,0.6712629,0.40694976,243,3303.0,14.094209,0.14737824,66.97555,487,244.0,244.0,1.0,0.6169666
dicot-sim-436-7-25.rsml,4618.313,83.48134,319.95535,18.441284,1,324.0,324.99997,0.6989502,0.36121604,289,4149.0,14.855754,0.1484993,69.60095,579,290.0,290.0,1.0,0.63496506
dicot-sim-436-8-25.rsml,4159.4053,67.310005,319.95535,18.816704,1,324.0,324.99716,0.6984111,0.40647402,265,3700.0,14.469457,0.1486678,65.520676,531,266.0,266.0,1.0,0.62304074
dicot-sim-436-9-25.rsml,4417.147,74.59134,319.95535,19.367748,1,324.0,324.99713,0.6638382,0.3688585,262,3963.0,15.618891,0.1499694,65.18933,525,263.0,263.0,1.0,0.6664145
dicot-sim-437-1-25.rsml,1498.7048,55.795334,354.92267,20.141281,1,359.0,359.98297,0.47733825,0.4355881,89,1098.0,12.79463,0.11198895,54.44649,179,90.0,90.0,1.0,0.5311721
dicot-sim-437-10-25.rsml,1304.6259,65.532005,354.92267,20.544096,1,359.0,359.98386,0.47999188,0.3655831,80,905.0,11.8080225,0.1126877,61.140736,161,81.0,81.0,1.0,0.4883721
dicot-sim-437-2-25.rsml,1512.3497,54.18667,354.92267,18.44841,1,359.0,359.99976,0.4865865,0.3909089,95,1098.0,12.13,0.11306689,57.98418,191,96.0,96.0,1.0,0.42990655
dicot-sim-437-3-25.rsml,1547.5558,75.77667,354.92267,20.182005,1,359.0,359.98206,0.48608226,0.48311028,91,1141.0,13.050262,0.114556655,54.36069,183,92.0,92.0,1.0,0.46517414
dicot-sim-437-4-25.rsml,1408.4502,59.605335,354.92267,18.903198,1,359.0,359.98462,0.50724965,0.42710143,87,1001.0,12.051331,0.11361045,56.35611,175,88.0,88.0,1.0,0.5066313
dicot-sim-437-5-25.rsml,1465.3745,59.859337,354.92267,19.04287,1,359.0,359.99966,0.5096598,0.31687242,85,1058.0,13.004411,0.11640872,52.842556,171,86.0,86.0,1.0,0.4772118
dicot-sim-437-6-25.rsml,1312.8463,47.752003,354.92267,19.60455,1,359.0,359.98788,0.48362544,0.48679858,82,915.0,11.620224,0.114722595,54.911324,165,83.0,83.0,1.0,0.4362606
dicot-sim-437-7-25.rsml,1494.2742,57.74267,354.92267,19.044888,1,359.0,359.99686,0.4832697,0.3045826,90,1089.0,12.603083,0.1135293,54.937046,181,91.0,91.0,1.0,0.4949495
dicot-sim-437-8-25.rsml,1595.9142,58.589336,354.92267,17.738926,1,359.0,359.9991,0.49340418,0.4009331,101,1183.0,12.236779,0.11328101,61.079956,203,102.0,102.0,1.0,0.50454545
dicot-sim-437-9-25.rsml,1719.1025,70.95067,354.92267,19.506102,1,359.0,359.99615,0.49553123,0.35734266,106,1308.0,12.821762,0.112064645,58.408386,213,107.0,107.0,1.0,0.51898736
dicot-sim-438-1-15.rsml,1102.6608,23.368,104.98667,22.606176,1,109.0,109.99593,2.7187562,0.5601555,50,968.0,19.853296,0.55072606,23.696402,101,51.0,51.0,1.0,0.4906367
dicot-sim-438-10-15.rsml,1119.4783,31.157333,104.98667,23.021973,1,109.0,109.99852,2.638153,0.56013936,50,979.0,20.189594,0.5422118,23.703613,101,51.0,51.0,1.0,0.43866172
dicot-sim-438-2-14.rsml,884.1076,26.246668,94.91134,23.001413,1,99.0,99.99659,2.3538477,0.554546,45,757.0,17.424692,0.5349705,24.0259,91,46.0,46.0,1.0,0.3888889
dicot-sim-438-3-14.rsml,1140.9844,27.347334,94.996,23.071802,1,99.0,99.99908,2.5165014,0.59245163,50,1010.0,20.819702,0.5943602,23.75399,101,51.0,51.0,1.0,0.43636364
dicot-sim-438-4-14.rsml,1041.7548,29.294668,94.996,22.51997,1,99.0,99.99978,2.4302845,0.5924467,50,917.0,18.835102,0.5630168,21.4616,101,51.0,51.0,1.0,0.540856
dicot-sim-438-5-15.rsml,1071.6516,25.061335,104.98667,23.081396,1,109.0,109.99709,2.6036844,0.53629035,47,930.0,20.460732,0.53827786,27.39022,95,48.0,48.0,1.0,0.41666666
dicot-sim-438-6-14.rsml,1067.0046,25.738667,94.996,22.39239,1,99.0,99.99992,2.3908556,0.5805967,49,944.0,19.734787,0.52391785,24.54083,99,50.0,50.0,1.0,0.46923077
dicot-sim-438-7-14.rsml,919.7108,25.738667,94.91134,22.94147,1,99.0,99.99838,2.4450483,0.5569091,47,796.0,17.440687,0.5453472,24.913187,95,48.0,48.0,1.0,0.36
dicot-sim-438-8-15.rsml,999.6247,25.738667,104.98667,22.588318,1,109.0,109.99992,2.5616834,0.5489278,49,860.0,18.155607,0.56401694,24.814177,99,50.0,50.0,1.0,0.4090909
dicot-sim-438-9-15.rsml,968.9018,27.093334,104.98667,23.11765,1,109.0,109.99946,2.488177,0.56013334,50,831.0,17.178045,0.5532869,25.01857,101,51.0,51.0,1.0,0.4050633
dicot-sim-439-1-25.rsml,301.2356,21.336,129.96333,23.290314,1,134.0,134.99628,0.26163718,0.19782773,18,157.0,9.235519,0.08992019,48.41463,37,19.0,19.0,1.0,0.2
dicot-sim-439-10-25.rsml,259.36862,17.610668,129.96333,21.380543,1,134.0,134.99986,0.2617146,0.16511786,14,118.0,8.883484,0.08701865,48.683228,29,15.0,15.0,1.0,0.115384616
dicot-sim-439-2-25.rsml,302.13208,20.404667,129.96333,22.78105,1,134.0,134.9987,0.26390538,0.28752252,22,155.0,7.5969706,0.08654506,44.08345,45,23.0,23.0,1.0,0.20512821
dicot-sim-439-3-25.rsml,255.51059,16.594667,129.96333,24.19282,1,134.0,134.99625,0.2526364,0.18870975,16,112.0,7.5321465,0.08731526,50.0148,33,17.0,17.0,1.0,0.09259259
dicot-sim-439-4-25.rsml,325.11246,11.091333,129.96333,22.178165,1,134.0,134.99951,0.27137578,0.26864535,25,177.0,7.604518,0.08688313,45.2171,51,26.0,26.0,1.0,0.20879121
dicot-sim-439-5-25.rsml,260.1991,20.150667,129.96333,22.498623,1,134.0,134.99721,0.25686324,0.15044309,14,118.0,8.94299,0.08815164,48.380096,29,15.0,15.0,1.0,0.11320755
dicot-sim-439-6-25.rsml,253.97115,11.599334,129.96333,21.332228,1,134.0,134.99477,0.2461123,0.19342916,16,111.0,7.436026,0.08756104,49.57022,33,17.0,17.0,1.0,0.16666667
dicot-sim-439-7-25.rsml,278.28635,14.901334,129.96333,22.98094,1,134.0,134.99744,0.26474246,0.20724295,18,135.0,7.9604936,0.08953041,53.427364,37,19.0,19.0,1.0,0.140625
dicot-sim-439-8-25.rsml,300.29584,15.663334,129.96333,23.727749,1,134.0,134.99986,0.25257304,0.24177976,21,154.0,7.8712354,0.0880867,50.93204,43,22.0,22.0,1.0,0.15277778
dicot-sim-439-9-25.rsml,321.68063,24.384,129.96333,21.963072,1,134.0,134.99957,0.27037498,0.26989427,24,176.0,7.7783756,0.087207,49.522625,49,25.0,25.0,1.0,0.21428572
dicot-sim-44-1-25.rsml,2651.1282,36.83,194.98734,19.332167,1,199.0,199.99908,0.61970425,0.5906674,260,2333.0,9.427419,0.1162434,58.218666,521,261.0,261.0,1.0,0.5943098
dicot-sim-44-10-25.rsml,2065.8682,35.052002,194.98734,20.080706,1,199.0,199.99832,0.58728784,0.558245,199,1766.0,9.376231,0.11605836,53.30407,399,200.0,200.0,1.0,0.54545456
dicot-sim-44-2-25.rsml,2153.807,38.862,194.98734,19.963781,1,199.0,199.99448,0.5851772,0.5191693,203,1845.0,9.624691,0.117260806,55.22044,407,204.0,204.0,1.0,0.54460716
dicot-sim-44-3-25.rsml,2762.7942,44.704002,194.98734,19.777573,1,199.0,199.9993,0.6150732,0.483421,264,2439.0,9.707556,0.11493211,54.141037,529,265.0,265.0,1.0,0.60493827
dicot-sim-44-4-25.rsml,2044.137,36.745335,194.98734,19.332966,1,199.0,199.99132,0.5949055,0.6773507,203,1747.0,9.08446,0.11334143,56.393314,407,204.0,204.0,1.0,0.57083905
dicot-sim-44-5-25.rsml,2221.8113,41.23267,194.98734,20.20027,1,199.0,199.99988,0.62418294,0.50589395,214,1922.0,9.447717,0.11839338,54.19595,429,215.0,215.0,1.0,0.57160807
dicot-sim-44-6-25.rsml,2200.2183,35.729336,194.98734,19.943138,1,199.0,199.99469,0.5803295,0.5686347,216,1893.0,9.260296,0.11397183,58.643166,433,217.0,217.0,1.0,0.5692308
dicot-sim-44-7-25.rsml,2172.597,39.370003,194.98734,20.144348,1,199.0,199.99895,0.6178829,0.5348383,202,1861.0,9.765336,0.11952925,56.806335,405,203.0,203.0,1.0,0.5762032
dicot-sim-44-8-25.rsml,2538.0537,53.17067,194.98734,19.55598,1,199.0,199.99977,0.5953588,0.54439783,256,2211.0,9.133025,0.11297424,57.958904,513,257.0,257.0,1.0,0.5960699
dicot-sim-44-9-25.rsml,2066.2644,32.173336,194.98734,19.545565,1,199.0,199.99954,0.59421676,0.56918585,202,1766.0,9.238933,0.116678104,56.182095,405,203.0,203.0,1.0,0.5694444
dicot-sim-440-1-25.rsml,1417.8152,32.258,224.95934,22.883873,1,229.0,229.99556,1.5776678,0.33327585,63,1151.0,18.854275,0.3301303,24.123749,127,64.0,64.0,1.0,0.2646154
dicot-sim-440-10-25.rsml,1493.0823,29.210001,224.95934,22.449324,1,229.0,229.98975,1.5437999,0.33113652,64,1230.0,19.73582,0.32884467,25.865337,129,65.0,65.0,1.0,0.3
dicot-sim-440-10-27.rsml,1627.7118,29.210001,244.94067,22.444063,1,249.0,249.98978,1.646136,0.32773605,71,1341.0,19.404535,0.32117128,25.170341,143,72.0,72.0,1.0,0.308311
dicot-sim-440-2-25.rsml,1181.0979,26.585335,224.95934,22.424124,1,229.0,229.98882,1.3028425,0.2909671,55,921.0,17.292892,0.30552617,24.549385,111,56.0,56.0,1.0,0.30943397
dicot-sim-440-3-25.rsml,1323.6035,27.008667,224.95934,22.72652,1,229.0,229.99615,1.4899846,0.34093606,63,1062.0,17.358845,0.32381928,25.684853,127,64.0,64.0,1.0,0.25827813
dicot-sim-440-3-28.rsml,1541.9292,30.988,254.93134,22.590242,1,259.0,259.99615,1.5982085,0.3304762,73,1245.0,17.560724,0.30923474,26.304628,147,74.0,74.0,1.0,0.2840909
dicot-sim-440-4-25.rsml,1575.4504,31.326668,224.95934,22.810978,1,229.0,230.0,1.6311356,0.34146643,66,1311.0,20.385612,0.3236684,23.728777,133,67.0,67.0,1.0,0.29005525
dicot-sim-440-4-29.rsml,1967.9865,31.326668,269.91733,22.760937,1,275.0,275.00003,1.8645113,0.357311,85,1651.0,19.917484,0.31330478,23.253922,171,86.0,86.0,1.0,0.3267974
dicot-sim-440-5-25.rsml,1513.7964,32.342667,224.95934,22.713242,1,229.0,229.99991,1.6210464,0.36216155,70,1242.0,18.339949,0.3140574,24.802155,141,71.0,71.0,1.0,0.32386363
dicot-sim-440-6-25.rsml,1567.3956,32.850666,224.95934,22.726418,1,229.0,229.99812,1.5604502,0.36216494,70,1296.0,19.105682,0.31488988,26.872894,141,71.0,71.0,1.0,0.325
dicot-sim-440-6-30.rsml,2017.0359,33.528,279.99268,22.822351,1,284.0,284.99814,1.844585,0.3612275,89,1680.0,19.461098,0.3027019,25.54806,179,90.0,90.0,1.0,0.3490364
dicot-sim-440-7-25.rsml,1369.5577,29.548668,224.95934,23.279274,1,229.0,229.99706,1.5959828,0.32269374,61,1103.0,18.681324,0.3182329,25.934443,123,62.0,62.0,1.0,0.21612903
dicot-sim-440-8-25.rsml,1428.5066,30.395334,224.95934,23.13042,1,229.0,229.99643,1.4737662,0.32595128,63,1159.0,19.023972,0.3108331,26.724136,127,64.0,64.0,1.0,0.23219815
dicot-sim-440-9-25.rsml,1516.9506,29.972,224.95934,22.55043,1,229.0,229.99933,1.5796596,0.3347993,64,1250.0,20.108614,0.34657604,23.828995,129,65.0,65.0,1.0,0.29971182
dicot-sim-440-9-26.rsml,1562.3827,29.972,234.95001,22.50003,1,239.0,239.9993,1.6130135,0.32709005,66,1284.0,20.03611,0.33928865,23.755142,133,67.0,67.0,1.0,0.30812326
dicot-sim-441-1-25.rsml,1838.5582,52.493336,309.9647,22.784782,1,314.0,314.99994,0.7078045,0.20364948,55,1495.0,27.701057,0.23077577,36.278015,111,56.0,56.0,1.0,0.21105528
dicot-sim-441-10-25.rsml,1704.082,52.66267,309.9647,22.945631,1,314.0,314.99887,0.71576333,0.1962446,53,1361.0,26.209126,0.23541595,30.003384,107,54.0,54.0,1.0,0.18085106
dicot-sim-441-2-25.rsml,1847.7979,51.39267,309.9647,22.673985,1,314.0,314.9955,0.6987454,0.21476012,58,1499.0,26.427626,0.22993591,34.675602,117,59.0,59.0,1.0,0.28255528
dicot-sim-441-3-25.rsml,1905.6018,54.525333,309.9647,22.587955,1,314.0,314.99902,0.7275924,0.2255813,60,1553.0,26.51005,0.23190162,35.334957,121,61.0,61.0,1.0,0.25598085
dicot-sim-441-4-25.rsml,1891.286,50.715336,309.9647,23.039495,1,314.0,314.99167,0.7600549,0.20735677,56,1543.0,28.148108,0.23529415,37.82949,113,57.0,57.0,1.0,0.22303921
dicot-sim-441-5-25.rsml,1829.9254,48.514,309.9647,22.932728,1,314.0,314.9922,0.7433545,0.20735645,56,1483.0,27.052383,0.2372528,32.021893,113,57.0,57.0,1.0,0.2345679
dicot-sim-441-6-25.rsml,1597.1382,49.022003,309.9647,23.010307,1,314.0,314.99963,0.70581007,0.21001357,55,1249.0,23.311611,0.23169592,35.050514,111,56.0,56.0,1.0,0.2657143
dicot-sim-441-7-25.rsml,1862.9467,52.578003,309.9647,22.88104,1,314.0,314.9971,0.75490195,0.22216472,60,1513.0,25.799158,0.2343457,37.57098,121,61.0,61.0,1.0,0.29238328
dicot-sim-441-8-25.rsml,1891.1345,49.445335,309.9647,22.679283,1,314.0,314.99878,0.732848,0.21475826,58,1545.0,27.174753,0.23419347,34.574207,117,59.0,59.0,1.0,0.28019324
dicot-sim-441-9-25.rsml,1928.0244,57.573334,309.9647,22.799133,1,314.0,314.99988,0.7120604,0.20364948,55,1581.0,29.327717,0.24003829,35.74013,111,56.0,56.0,1.0,0.27360776
dicot-sim-442-1-25.rsml,828.3269,45.381336,189.992,22.157759,1,194.0,194.99883,0.65967214,0.19144416,31,615.0,20.42994,0.23576291,44.504147,63,32.0,32.0,1.0,0.23728813
dicot-sim-442-10-25.rsml,881.4659,40.894,189.992,22.974642,1,194.0,194.99799,0.70952165,0.20326641,32,668.0,21.452126,0.24607599,39.967278,65,33.0,33.0,1.0,0.16582915
dicot-sim-442-2-25.rsml,867.41876,47.244003,189.90733,22.799257,1,194.0,194.99327,0.71565986,0.20380066,33,657.0,20.376535,0.24926572,33.99018,67,34.0,34.0,1.0,0.22613065
dicot-sim-442-3-25.rsml,982.48236,47.921333,189.992,23.226686,1,194.0,194.99252,0.77468115,0.2099772,34,765.0,23.161469,0.24755767,40.267902,69,35.0,35.0,1.0,0.26027396
dicot-sim-442-4-25.rsml,907.27234,54.102,189.992,23.11078,1,194.0,194.9995,0.701994,0.1842092,29,695.0,24.561132,0.2425518,43.66415,59,30.0,30.0,1.0,0.1865285
dicot-sim-442-5-25.rsml,900.1628,53.17067,189.992,22.842535,1,194.0,194.99962,0.6689524,0.19144347,31,688.0,22.747198,0.24214618,40.500168,63,32.0,32.0,1.0,0.15384616
dicot-sim-442-6-25.rsml,920.7986,57.573334,189.992,22.370155,1,194.0,194.99898,0.6963795,0.19761963,32,712.0,22.681236,0.24975844,37.77757,65,33.0,33.0,1.0,0.17961165
dicot-sim-442-7-25.rsml,920.9254,56.21867,189.90733,23.304546,1,194.0,194.99886,0.69067395,0.20326579,32,712.0,22.6852,0.24421006,39.641506,65,33.0,33.0,1.0,0.1773399
dicot-sim-442-8-25.rsml,821.28925,54.779335,189.992,23.78713,1,194.0,194.99844,0.6937201,0.19144453,31,605.0,20.202929,0.22769955,40.728794,63,32.0,32.0,1.0,0.19101124
dicot-sim-442-9-25.rsml,774.91907,31.665335,189.90733,22.013882,1,194.0,194.99025,0.67254144,0.19145183,31,564.0,18.707384,0.23842964,38.06053,63,32.0,32.0,1.0,0.23976608
dicot-sim-443-1-25.rsml,2126.8662,44.534668,274.9127,21.06666,1,279.0,279.99725,0.47743416,0.40562436,153,1766.0,12.07104,0.08658542,46.67548,307,154.0,154.0,1.0,0.485623
dicot-sim-443-10-25.rsml,2848.7666,45.889336,274.99734,21.532597,1,279.0,279.9984,0.48228285,0.47645843,242,2444.0,10.614744,0.07892006,46.4121,485,243.0,243.0,1.0,0.5569755
dicot-sim-443-2-25.rsml,2305.153,34.37467,274.9127,21.311523,1,279.0,279.997,0.47818264,0.39515582,179,1935.0,11.313724,0.08264833,49.361668,359,180.0,180.0,1.0,0.5035461
dicot-sim-443-3-25.rsml,2287.1516,43.688,274.99734,21.284485,1,279.0,279.99982,0.46100393,0.4653467,186,1913.0,10.791142,0.080731325,49.07313,373,187.0,187.0,1.0,0.54305553
dicot-sim-443-4-25.rsml,2460.288,45.550667,274.9127,21.256826,1,279.0,279.9972,0.4840087,0.4946338,185,2090.0,11.785357,0.08442266,50.673046,371,186.0,186.0,1.0,0.5312916
dicot-sim-443-5-25.rsml,2333.9229,35.729336,274.9127,20.730164,1,279.0,279.99823,0.487496,0.38037053,182,1962.0,11.285302,0.0834818,49.221466,365,183.0,183.0,1.0,0.52859133
dicot-sim-443-6-25.rsml,2414.55,41.825336,274.99734,21.097504,1,279.0,279.9985,0.4817697,0.4817706,191,2039.0,11.175663,0.08162964,48.748383,383,192.0,192.0,1.0,0.4814815
dicot-sim-443-7-25.rsml,2579.9104,44.111336,274.9127,20.833925,1,279.0,279.99533,0.4966263,0.44061404,197,2198.0,11.674699,0.083605364,47.001324,395,198.0,198.0,1.0,0.5425
dicot-sim-443-8-25.rsml,2323.7568,40.386,274.9127,20.825909,1,279.0,279.9966,0.46619236,0.32632616,182,1950.0,11.229453,0.084352545,50.939426,365,183.0,183.0,1.0,0.53507566
dicot-sim-443-9-25.rsml,2120.0652,37.846,274.9127,20.994091,1,279.0,279.99887,0.47671846,0.49898693,162,1767.0,11.358434,0.084080204,47.751972,325,163.0,163.0,1.0,0.44272447
dicot-sim-444-1-19.rsml,6025.2534,68.49534,149.94467,21.18423,1,154.0,154.9941,1.6577138,0.7487712,457,5627.0,12.845203,0.21919963,51.6402,915,458.0,458.0,1.0,0.67484665
dicot-sim-444-10-19.rsml,6703.9844,59.605335,149.94467,20.860327,1,154.0,154.9997,1.6140184,0.71611553,500,6282.0,13.09797,0.21531908,50.96531,1001,501.0,501.0,1.0,0.69498605
dicot-sim-444-2-19.rsml,7077.4775,62.738003,149.94467,21.296381,1,154.0,154.98997,1.6403662,0.687836,540,6640.0,12.819421,0.20530452,50.96186,1081,541.0,541.0,1.0,0.7033679
dicot-sim-444-3-19.rsml,6842.671,58.081337,149.94467,21.340229,1,154.0,154.99725,1.6794775,0.74528074,511,6411.0,13.08743,0.20928471,51.50415,1023,512.0,512.0,1.0,0.7000455
dicot-sim-444-4-19.rsml,6127.11,69.42667,149.94467,20.851578,1,154.0,154.99725,1.5126327,0.7155766,464,5738.0,12.870932,0.20848104,52.164253,929,465.0,465.0,1.0,0.67019135
dicot-sim-444-5-19.rsml,6943.4004,63.83867,149.94467,21.138075,1,154.0,154.99916,1.7216933,0.7030098,510,6506.0,13.310593,0.22336587,49.97111,1021,511.0,511.0,1.0,0.6990638
dicot-sim-444-6-19.rsml,6458.4346,72.72867,149.94467,21.279428,1,154.0,154.99986,1.62064,0.64177746,504,6038.0,12.506816,0.20961508,50.7238,1009,505.0,505.0,1.0,0.6713418
dicot-sim-444-7-19.rsml,6119.5264,65.447334,149.94467,21.57075,1,154.0,154.99138,1.6180949,0.7216844,449,5725.0,13.284041,0.20948394,52.536415,899,450.0,450.0,1.0,0.6977099
dicot-sim-444-8-19.rsml,6360.3574,77.13133,149.94467,20.824669,1,154.0,154.99762,1.6130149,0.7018433,490,5945.0,12.664,0.21358609,52.33624,981,491.0,491.0,1.0,0.6821853
dicot-sim-444-9-19.rsml,5952.6167,63.33067,149.94467,20.80154,1,154.0,154.99797,1.6429334,0.69810843,466,5552.0,12.441239,0.20831525,52.212578,933,467.0,467.0,1.0,0.6700303
dicot-sim-445-1-23.rsml,9697.234,134.70467,209.97334,17.114748,1,214.0,214.9856,2.5625222,0.70562446,532,9186.0,17.823778,0.31583175,81.27196,1065,533.0,533.0,1.0,0.7294197
dicot-sim-445-10-23.rsml,9606.585,120.90401,209.97334,17.497936,1,214.0,214.99734,2.6421335,0.7024819,540,9087.0,17.39183,0.32427967,79.20618,1081,541.0,541.0,1.0,0.740906
dicot-sim-445-2-23.rsml,9632.787,115.90867,209.97334,17.15243,1,214.0,214.99854,2.588845,0.7556375,541,9115.0,17.408112,0.32472235,83.33119,1083,542.0,542.0,1.0,0.7434077
dicot-sim-445-3-22.rsml,10460.182,118.618004,199.89801,17.024935,1,204.0,204.98285,2.582932,0.8493137,578,9931.0,17.742561,0.31714115,84.34121,1157,579.0,579.0,1.0,0.7511931
dicot-sim-445-4-23.rsml,10332.529,150.114,209.97334,17.506792,1,214.0,214.99876,2.6521502,0.74334514,556,9813.0,18.196997,0.32095027,80.14338,1113,557.0,557.0,1.0,0.74485594
dicot-sim-445-5-22.rsml,10042.709,136.31334,199.98267,17.547834,1,204.0,204.99686,2.4854574,0.65893537,548,9544.0,17.95203,0.31884602,81.90753,1097,549.0,549.0,1.0,0.7345075
dicot-sim-445-6-22.rsml,9706.353,139.53067,199.98267,16.861212,1,204.0,204.9997,2.4093475,0.7033274,556,9211.0,17.088764,0.3116075,82.1074,1113,557.0,557.0,1.0,0.7293578
dicot-sim-445-7-23.rsml,9091.385,131.48734,209.88867,17.127073,1,214.0,214.97702,2.6280963,0.6700869,509,8590.0,17.438917,0.33211303,78.71993,1019,510.0,510.0,1.0,0.7232682
dicot-sim-445-8-22.rsml,10638.335,130.72534,199.89801,17.462048,1,204.0,204.99977,2.5117738,0.59852636,591,10096.0,17.6537,0.30966714,80.09803,1183,592.0,592.0,1.0,0.7371375
dicot-sim-445-9-22.rsml,9937.93,121.07333,199.98267,17.640728,1,204.0,204.99861,2.4517324,0.65941983,561,9428.0,17.34925,0.31358582,81.73697,1123,562.0,562.0,1.0,0.7404255
dicot-sim-446-1-11.rsml,12281.36,110.490005,144.94934,18.009077,1,149.0,149.99936,2.7973342,0.8671233,593,11786.0,20.457613,0.33017948,78.96592,1187,594.0,594.0,1.0,0.77201927
dicot-sim-446-10-11.rsml,11192.149,118.78734,144.94934,18.169117,1,149.0,149.9988,2.8392122,0.7165133,581,10728.0,19.005424,0.32174534,79.845276,1163,582.0,582.0,1.0,0.7529788
dicot-sim-446-2-11.rsml,10474.587,122.76667,144.94934,18.033978,1,149.0,149.99759,2.5875838,0.7729588,560,10007.0,18.436768,0.31291562,81.12228,1121,561.0,561.0,1.0,0.74098057
dicot-sim-446-3-11.rsml,13002.504,138.34534,144.94934,18.371532,1,149.0,149.98338,2.9851432,0.69488925,652,12486.0,19.712454,0.33466735,77.76795,1305,653.0,653.0,1.0,0.77527803
dicot-sim-446-4-11.rsml,13115.458,135.382,144.94934,18.321127,1,149.0,149.99963,2.9120626,0.70873517,654,12604.0,19.82486,0.34115824,78.139565,1309,655.0,655.0,1.0,0.7762326
dicot-sim-446-5-11.rsml,11422.864,126.23801,144.94934,17.414186,1,149.0,149.99431,2.7478664,0.798718,561,10965.0,20.094244,0.33503515,80.37919,1123,562.0,562.0,1.0,0.7593614
dicot-sim-446-6-11.rsml,11375.03,113.87667,144.94934,18.127321,1,149.0,149.99478,2.6348488,0.7376673,582,10901.0,19.287006,0.3168595,79.25471,1165,583.0,583.0,1.0,0.7381158
dicot-sim-446-7-11.rsml,10527.728,117.77134,144.94934,18.121082,1,149.0,149.98972,2.6289458,0.84289354,542,10080.0,19.147116,0.326979,80.39182,1085,543.0,543.0,1.0,0.7532101
dicot-sim-446-8-11.rsml,11705.099,109.47401,144.94934,18.446785,1,149.0,149.99866,2.7113905,0.637344,591,11229.0,19.551775,0.31785002,80.28472,1183,592.0,592.0,1.0,0.7682306
dicot-sim-446-9-11.rsml,12429.808,114.723335,144.94934,18.282824,1,149.0,149.99617,2.7633834,0.9580729,635,11926.0,19.338287,0.3220528,74.4634,1271,636.0,636.0,1.0,0.7760801
dicot-sim-447-1-25.rsml,9987.55,69.765335,259.92667,23.275034,1,264.0,264.9995,0.8772856,0.4980342,589,9422.0,16.506876,0.13432106,34.702526,1179,590.0,590.0,1.0,0.702611
dicot-sim-447-1-29.rsml,15068.216,77.639336,309.9647,23.348787,1,314.0,314.99948,1.1283075,0.47514752,856,14329.0,17.235064,0.13603172,35.52807,1713,857.0,857.0,1.0,0.73378533
dicot-sim-447-10-25.rsml,10756.385,68.664665,259.92667,22.51595,1,264.0,264.9997,0.90826607,0.47530562,635,10156.0,16.521866,0.13742632,36.29523,1271,636.0,636.0,1.0,0.7132999
dicot-sim-447-10-28.rsml,14619.109,74.33733,299.974,22.600101,1,304.0,304.9997,1.0718697,0.46390697,811,13894.0,17.64995,0.13974072,36.68767,1623,812.0,812.0,1.0,0.7381453
dicot-sim-447-2-25.rsml,11439.649,86.95267,259.92667,22.740091,1,264.0,264.9997,0.92497313,0.47527152,671,10847.0,16.653719,0.13763367,35.131874,1343,672.0,672.0,1.0,0.70642203
dicot-sim-447-2-28.rsml,15077.445,90.085335,299.974,22.678461,1,304.0,304.9997,1.1059011,0.46162054,842,14361.0,17.54448,0.14044318,35.356556,1685,843.0,843.0,1.0,0.7234042
dicot-sim-447-3-25.rsml,12065.551,75.26867,259.92667,22.856941,1,264.0,264.9973,0.91801214,0.43701693,701,11437.0,16.83388,0.13790894,35.75065,1403,702.0,702.0,1.0,0.72313815
dicot-sim-447-3-28.rsml,16729.143,83.48134,299.974,22.878021,1,304.0,304.9973,1.0803295,0.45232892,933,15943.0,17.603584,0.13845374,36.18168,1867,934.0,934.0,1.0,0.7430814
