"","image","specie","group","id","mean_prim_diameter","mean_lat_diameter"
"346","dicot-sim-13-5-20.rsml","dicot","13","5",0.062534004,0.016602913
"347","dicot-sim-13-6-20.rsml","dicot","13","6",0.06225742,0.016469253
"348","dicot-sim-13-7-20.rsml","dicot","13","7",0.05990596,0.016311092
"349","dicot-sim-13-8-20.rsml","dicot","13","8",0.063644975,0.01656207
"350","dicot-sim-13-9-20.rsml","dicot","13","9",0.0629723,0.01636991
"351","dicot-sim-130-1-20.rsml","dicot","130","1",0.06540872,0.014503341
"352","dicot-sim-130-10-20.rsml","dicot","130","10",0.064114094,0.014899144
"353","dicot-sim-130-2-20.rsml","dicot","130","2",0.0670951,0.014729322
"354","dicot-sim-130-3-20.rsml","dicot","130","3",0.062889956,0.014301689
"355","dicot-sim-130-4-20.rsml","dicot","130","4",0.06469358,0.014648412
"356","dicot-sim-130-5-20.rsml","dicot","130","5",0.062474422,0.014110881
"357","dicot-sim-130-6-20.rsml","dicot","130","6",0.06403259,0.014394083
"358","dicot-sim-130-7-20.rsml","dicot","130","7",0.06610093,0.014840478
"359","dicot-sim-130-8-20.rsml","dicot","130","8",0.0655783,0.014517084
"360","dicot-sim-130-9-20.rsml","dicot","130","9",0.0686855,0.014908641
"361","dicot-sim-131-1-20.rsml","dicot","131","1",0.057113003,0.019246235
"362","dicot-sim-131-10-20.rsml","dicot","131","10",0.057807043,0.019505953
"363","dicot-sim-131-2-20.rsml","dicot","131","2",0.059033502,0.02005435
"364","dicot-sim-131-3-20.rsml","dicot","131","3",0.05792684,0.019822517
"365","dicot-sim-131-4-20.rsml","dicot","131","4",0.052621447,0.019442884
"366","dicot-sim-131-5-20.rsml","dicot","131","5",0.051964507,0.019413568
"367","dicot-sim-131-6-20.rsml","dicot","131","6",0.053847894,0.019392977
"368","dicot-sim-131-7-20.rsml","dicot","131","7",0.054494146,0.018877858
"369","dicot-sim-131-8-20.rsml","dicot","131","8",0.05730632,0.019977033
"370","dicot-sim-131-9-20.rsml","dicot","131","9",0.055642556,0.019671578
"371","dicot-sim-132-1-20.rsml","dicot","132","1",0.0778496,0.017130215
"372","dicot-sim-132-10-20.rsml","dicot","132","10",0.07918507,0.017559666
"373","dicot-sim-132-2-20.rsml","dicot","132","2",0.07465425,0.016851753
"374","dicot-sim-132-3-20.rsml","dicot","132","3",0.07695554,0.016996186
"375","dicot-sim-132-4-20.rsml","dicot","132","4",0.07715723,0.01724744
"376","dicot-sim-132-5-20.rsml","dicot","132","5",0.0755115,0.01753402
"377","dicot-sim-132-6-20.rsml","dicot","132","6",0.07869913,0.0175691
"378","dicot-sim-132-7-20.rsml","dicot","132","7",0.07587267,0.017488237
"379","dicot-sim-132-8-20.rsml","dicot","132","8",0.07344608,0.017399376
"380","dicot-sim-132-9-20.rsml","dicot","132","9",0.07606407,0.017400151
"381","dicot-sim-133-1-20.rsml","dicot","133","1",0.05034853,0.016045041
"382","dicot-sim-133-10-20.rsml","dicot","133","10",0.046541486,0.0143547
"383","dicot-sim-133-2-20.rsml","dicot","133","2",0.04765435,0.015084619
"384","dicot-sim-133-3-20.rsml","dicot","133","3",0.04850998,0.015773525
"385","dicot-sim-133-4-20.rsml","dicot","133","4",0.046384174,0.015120441
"386","dicot-sim-133-5-20.rsml","dicot","133","5",0.04969499,0.015483798
"387","dicot-sim-133-6-20.rsml","dicot","133","6",0.050365053,0.015558489
"388","dicot-sim-133-7-20.rsml","dicot","133","7",0.045419384,0.015658911
"389","dicot-sim-133-8-20.rsml","dicot","133","8",0.048110753,0.01524065
"390","dicot-sim-133-9-20.rsml","dicot","133","9",0.04746667,0.014823145
"391","dicot-sim-134-1-20.rsml","dicot","134","1",0.043456938,0.016114514
"392","dicot-sim-134-10-20.rsml","dicot","134","10",0.045432083,0.01608398
"393","dicot-sim-134-2-20.rsml","dicot","134","2",0.043893725,0.016068432
"394","dicot-sim-134-3-20.rsml","dicot","134","3",0.04181112,0.015891828
"395","dicot-sim-134-4-20.rsml","dicot","134","4",0.04299469,0.015947554
"396","dicot-sim-134-5-20.rsml","dicot","134","5",0.043447077,0.016315332
"397","dicot-sim-134-6-20.rsml","dicot","134","6",0.044015888,0.01576795
"398","dicot-sim-134-7-20.rsml","dicot","134","7",0.042224005,0.015327742
"399","dicot-sim-134-8-20.rsml","dicot","134","8",0.041870166,0.016296858
"400","dicot-sim-134-9-20.rsml","dicot","134","9",0.042801466,0.016081788
"401","dicot-sim-135-1-20.rsml","dicot","135","1",0.039992172,0.016207272
"402","dicot-sim-135-10-20.rsml","dicot","135","10",0.043396488,0.016145537
"403","dicot-sim-135-2-20.rsml","dicot","135","2",0.040336844,0.015278553
"404","dicot-sim-135-3-20.rsml","dicot","135","3",0.042921804,0.01611267
"405","dicot-sim-135-4-20.rsml","dicot","135","4",0.04354269,0.015434893
"406","dicot-sim-135-5-20.rsml","dicot","135","5",0.040026456,0.01589154
"407","dicot-sim-135-6-20.rsml","dicot","135","6",0.03838395,0.01584421
"408","dicot-sim-135-7-20.rsml","dicot","135","7",0.04320223,0.0153233465
"409","dicot-sim-135-8-20.rsml","dicot","135","8",0.042638842,0.015152879
"410","dicot-sim-135-9-20.rsml","dicot","135","9",0.045673512,0.016113516
"411","dicot-sim-136-1-20.rsml","dicot","136","1",0.07077957,0.017101185
"412","dicot-sim-136-10-20.rsml","dicot","136","10",0.06925967,0.016568663
"413","dicot-sim-136-2-20.rsml","dicot","136","2",0.066986196,0.01623701
"414","dicot-sim-136-3-20.rsml","dicot","136","3",0.06780793,0.016478738
"415","dicot-sim-136-4-20.rsml","dicot","136","4",0.0690303,0.016627386
"416","dicot-sim-136-5-20.rsml","dicot","136","5",0.06596307,0.016913056
"417","dicot-sim-136-6-20.rsml","dicot","136","6",0.06384529,0.016514743
"418","dicot-sim-136-7-20.rsml","dicot","136","7",0.06548775,0.016574416
"419","dicot-sim-136-8-20.rsml","dicot","136","8",0.06752334,0.01688025
"420","dicot-sim-136-9-20.rsml","dicot","136","9",0.06985107,0.01655093
"421","dicot-sim-137-1-20.rsml","dicot","137","1",0.041432597,0.016267141
"422","dicot-sim-137-10-20.rsml","dicot","137","10",0.043074783,0.016122608
"423","dicot-sim-137-2-20.rsml","dicot","137","2",0.042234886,0.016129255
"424","dicot-sim-137-3-20.rsml","dicot","137","3",0.042734258,0.016259374
"425","dicot-sim-137-4-20.rsml","dicot","137","4",0.040558826,0.016240247
"426","dicot-sim-137-5-20.rsml","dicot","137","5",0.041384667,0.01606744
"427","dicot-sim-137-6-20.rsml","dicot","137","6",0.04245845,0.016974602
"428","dicot-sim-137-7-20.rsml","dicot","137","7",0.041467026,0.01645565
"429","dicot-sim-137-8-20.rsml","dicot","137","8",0.042138077,0.01657376
"430","dicot-sim-137-9-20.rsml","dicot","137","9",0.04135234,0.01676906
"431","dicot-sim-138-1-9.rsml","dicot","138","1",0.51712936,0.09650933
"432","dicot-sim-138-10-9.rsml","dicot","138","10",0.5379294,0.09871795
"433","dicot-sim-138-2-9.rsml","dicot","138","2",0.5281671,0.09704553
"434","dicot-sim-138-3-9.rsml","dicot","138","3",0.5163095,0.10086939
"435","dicot-sim-138-4-9.rsml","dicot","138","4",0.5031978,0.09341915
"436","dicot-sim-138-5-9.rsml","dicot","138","5",0.5317018,0.10903713
"437","dicot-sim-138-6-9.rsml","dicot","138","6",0.5127148,0.09912421
"438","dicot-sim-138-7-9.rsml","dicot","138","7",0.5150122,0.09669353
"439","dicot-sim-138-8-9.rsml","dicot","138","8",0.5230493,0.09925164
"440","dicot-sim-138-9-9.rsml","dicot","138","9",0.51007813,0.09661455
"441","dicot-sim-139-1-20.rsml","dicot","139","1",0.060344525,0.015614418
"442","dicot-sim-139-10-20.rsml","dicot","139","10",0.060780015,0.016600547
"443","dicot-sim-139-2-20.rsml","dicot","139","2",0.06190548,0.015635217
"444","dicot-sim-139-3-20.rsml","dicot","139","3",0.059572995,0.01572254
"445","dicot-sim-139-4-20.rsml","dicot","139","4",0.058816884,0.016360026
"446","dicot-sim-139-5-20.rsml","dicot","139","5",0.062142972,0.01586124
"447","dicot-sim-139-6-20.rsml","dicot","139","6",0.06252818,0.016010677
"448","dicot-sim-139-7-20.rsml","dicot","139","7",0.060266353,0.016335573
"449","dicot-sim-139-8-20.rsml","dicot","139","8",0.0615081,0.015758649
"450","dicot-sim-139-9-20.rsml","dicot","139","9",0.0601952,0.016587114
"451","dicot-sim-14-1-20.rsml","dicot","14","1",0.04316029,0.01194094
"452","dicot-sim-14-10-20.rsml","dicot","14","10",0.041358102,0.011822105
"453","dicot-sim-14-2-20.rsml","dicot","14","2",0.04185992,0.012436071
"454","dicot-sim-14-3-20.rsml","dicot","14","3",0.041734662,0.011910576
"455","dicot-sim-14-4-20.rsml","dicot","14","4",0.040359948,0.012015005
"456","dicot-sim-14-5-20.rsml","dicot","14","5",0.04234102,0.0124226995
"457","dicot-sim-14-6-20.rsml","dicot","14","6",0.04165442,0.012178469
"458","dicot-sim-14-7-20.rsml","dicot","14","7",0.040410295,0.012541454
"459","dicot-sim-14-8-20.rsml","dicot","14","8",0.040662766,0.012489669
"460","dicot-sim-14-9-20.rsml","dicot","14","9",0.038674824,0.012027974
"461","dicot-sim-140-1-20.rsml","dicot","140","1",0.05480744,0.014252637
"462","dicot-sim-140-10-20.rsml","dicot","140","10",0.054803427,0.014413559
"463","dicot-sim-140-2-20.rsml","dicot","140","2",0.054030024,0.0148293115
"464","dicot-sim-140-3-20.rsml","dicot","140","3",0.05356092,0.014080129
"465","dicot-sim-140-4-20.rsml","dicot","140","4",0.05551415,0.014048078
"466","dicot-sim-140-5-20.rsml","dicot","140","5",0.053196672,0.014184643
"467","dicot-sim-140-6-20.rsml","dicot","140","6",0.054755,0.014200116
"468","dicot-sim-140-7-20.rsml","dicot","140","7",0.055160318,0.014221597
"469","dicot-sim-140-8-20.rsml","dicot","140","8",0.053831857,0.014342071
"470","dicot-sim-140-9-20.rsml","dicot","140","9",0.0554908,0.014406402
"471","dicot-sim-141-1-20.rsml","dicot","141","1",0.111151144,0.02013579
"472","dicot-sim-141-10-20.rsml","dicot","141","10",0.10949056,0.019780308
"473","dicot-sim-141-2-20.rsml","dicot","141","2",0.11544662,0.019891234
"474","dicot-sim-141-3-20.rsml","dicot","141","3",0.11468371,0.020072104
"475","dicot-sim-141-4-20.rsml","dicot","141","4",0.11412403,0.019573435
"476","dicot-sim-141-5-20.rsml","dicot","141","5",0.11592182,0.019758658
"477","dicot-sim-141-6-20.rsml","dicot","141","6",0.10835763,0.020099442
"478","dicot-sim-141-7-20.rsml","dicot","141","7",0.10149854,0.019311039
"479","dicot-sim-141-8-20.rsml","dicot","141","8",0.106599495,0.019778337
"480","dicot-sim-141-9-20.rsml","dicot","141","9",0.10734197,0.019201787
"481","dicot-sim-142-1-20.rsml","dicot","142","1",0.059469085,0.011749912
"482","dicot-sim-142-10-20.rsml","dicot","142","10",0.05815952,0.011616778
"483","dicot-sim-142-2-20.rsml","dicot","142","2",0.057183452,0.011105417
"484","dicot-sim-142-3-20.rsml","dicot","142","3",0.056427255,0.011177268
"485","dicot-sim-142-4-20.rsml","dicot","142","4",0.05737685,0.011974245
"486","dicot-sim-142-5-20.rsml","dicot","142","5",0.05861133,0.011543595
"487","dicot-sim-142-6-20.rsml","dicot","142","6",0.06011416,0.011574971
"488","dicot-sim-142-7-20.rsml","dicot","142","7",0.058934547,0.0115347495
"489","dicot-sim-142-8-20.rsml","dicot","142","8",0.05882199,0.012140985
"490","dicot-sim-142-9-20.rsml","dicot","142","9",0.05893658,0.011671245
"491","dicot-sim-143-1-20.rsml","dicot","143","1",0.0812771,0.025259739
"492","dicot-sim-143-10-20.rsml","dicot","143","10",0.08402819,0.0237469
"493","dicot-sim-143-2-20.rsml","dicot","143","2",0.08266163,0.025387298
"494","dicot-sim-143-3-20.rsml","dicot","143","3",0.08251785,0.025205795
"495","dicot-sim-143-4-20.rsml","dicot","143","4",0.082723364,0.024524625
"496","dicot-sim-143-5-20.rsml","dicot","143","5",0.08280206,0.025796132
"497","dicot-sim-143-6-20.rsml","dicot","143","6",0.08006104,0.027111808
"498","dicot-sim-143-7-20.rsml","dicot","143","7",0.083174475,0.023680838
"499","dicot-sim-143-8-20.rsml","dicot","143","8",0.082965426,0.024955079
"500","dicot-sim-143-9-20.rsml","dicot","143","9",0.083835885,0.024190381
"501","dicot-sim-144-1-20.rsml","dicot","144","1",0.06659862,0.014192672
"502","dicot-sim-144-10-20.rsml","dicot","144","10",0.06712253,0.014160713
"503","dicot-sim-144-2-20.rsml","dicot","144","2",0.06876559,0.014092343
"504","dicot-sim-144-3-20.rsml","dicot","144","3",0.066309415,0.014276649
"505","dicot-sim-144-4-20.rsml","dicot","144","4",0.06483574,0.013920588
"506","dicot-sim-144-5-20.rsml","dicot","144","5",0.064972565,0.0140039725
"507","dicot-sim-144-6-20.rsml","dicot","144","6",0.06386932,0.014038029
"508","dicot-sim-144-7-20.rsml","dicot","144","7",0.06429134,0.013775385
"509","dicot-sim-144-8-20.rsml","dicot","144","8",0.06727331,0.014141358
"510","dicot-sim-144-9-20.rsml","dicot","144","9",0.06581765,0.014000445
"511","dicot-sim-145-1-19.rsml","dicot","145","1",0.10548999,0.024667168
"512","dicot-sim-145-10-20.rsml","dicot","145","10",0.110328205,0.02465369
"513","dicot-sim-145-2-20.rsml","dicot","145","2",0.10704804,0.024226964
"514","dicot-sim-145-3-20.rsml","dicot","145","3",0.106309935,0.024016978
"515","dicot-sim-145-4-20.rsml","dicot","145","4",0.117527165,0.025221478
"516","dicot-sim-145-5-19.rsml","dicot","145","5",0.10435102,0.025973747
"517","dicot-sim-145-6-19.rsml","dicot","145","6",0.10771295,0.02539171
"518","dicot-sim-145-7-18.rsml","dicot","145","7",0.103572264,0.025784273
"519","dicot-sim-145-8-20.rsml","dicot","145","8",0.10664988,0.024269035
"520","dicot-sim-145-9-19.rsml","dicot","145","9",0.10802754,0.025087029
"521","dicot-sim-146-1-20.rsml","dicot","146","1",0.07136401,0.021046158
"522","dicot-sim-146-10-20.rsml","dicot","146","10",0.06882135,0.02114377
"523","dicot-sim-146-2-20.rsml","dicot","146","2",0.0683797,0.021467773
"524","dicot-sim-146-3-20.rsml","dicot","146","3",0.07134263,0.022535613
"525","dicot-sim-146-4-20.rsml","dicot","146","4",0.0717663,0.021531582
"526","dicot-sim-146-5-20.rsml","dicot","146","5",0.070087954,0.021516481
"527","dicot-sim-146-6-20.rsml","dicot","146","6",0.06938986,0.020907665
"528","dicot-sim-146-7-20.rsml","dicot","146","7",0.06898798,0.02150273
"529","dicot-sim-146-8-20.rsml","dicot","146","8",0.072012424,0.02152427
"530","dicot-sim-146-9-20.rsml","dicot","146","9",0.07239453,0.021188216
"531","dicot-sim-147-1-20.rsml","dicot","147","1",0.07244264,0.021050707
"532","dicot-sim-147-10-20.rsml","dicot","147","10",0.07937674,0.021831261
"533","dicot-sim-147-2-20.rsml","dicot","147","2",0.077645,0.021805307
"534","dicot-sim-147-3-20.rsml","dicot","147","3",0.07823764,0.0227017
"535","dicot-sim-147-4-20.rsml","dicot","147","4",0.07388434,0.021922825
"536","dicot-sim-147-5-20.rsml","dicot","147","5",0.07665833,0.020441059
"537","dicot-sim-147-6-20.rsml","dicot","147","6",0.07127037,0.021645812
"538","dicot-sim-147-7-20.rsml","dicot","147","7",0.07344173,0.021424128
"539","dicot-sim-147-8-20.rsml","dicot","147","8",0.07851866,0.02258136
"540","dicot-sim-147-9-20.rsml","dicot","147","9",0.07875259,0.02210329
"541","dicot-sim-148-1-9.rsml","dicot","148","1",0.5910228,0.12224712
"542","dicot-sim-148-10-9.rsml","dicot","148","10",0.58061236,0.12301128
"543","dicot-sim-148-2-9.rsml","dicot","148","2",0.5987851,0.12601832
"544","dicot-sim-148-3-9.rsml","dicot","148","3",0.5678248,0.11673553
"545","dicot-sim-148-4-9.rsml","dicot","148","4",0.5788123,0.11629416
"546","dicot-sim-148-5-9.rsml","dicot","148","5",0.5909285,0.117596865
"547","dicot-sim-148-6-9.rsml","dicot","148","6",0.5632974,0.1194529
"548","dicot-sim-148-7-9.rsml","dicot","148","7",0.5791032,0.113697395
"549","dicot-sim-148-8-9.rsml","dicot","148","8",0.58508426,0.12719056
"550","dicot-sim-148-9-9.rsml","dicot","148","9",0.5516214,0.120501414
"551","dicot-sim-149-1-20.rsml","dicot","149","1",0.06356456,0.024227647
"552","dicot-sim-149-10-20.rsml","dicot","149","10",0.0629473,0.02568828
"553","dicot-sim-149-2-20.rsml","dicot","149","2",0.061855935,0.024803907
"554","dicot-sim-149-3-20.rsml","dicot","149","3",0.061969157,0.024781177
"555","dicot-sim-149-4-20.rsml","dicot","149","4",0.06320893,0.023951035
"556","dicot-sim-149-5-20.rsml","dicot","149","5",0.064447515,0.02419178
"557","dicot-sim-149-6-20.rsml","dicot","149","6",0.06252485,0.024104651
"558","dicot-sim-149-7-20.rsml","dicot","149","7",0.058305223,0.023552967
"559","dicot-sim-149-8-20.rsml","dicot","149","8",0.06331512,0.024587974
"560","dicot-sim-149-9-20.rsml","dicot","149","9",0.061890084,0.023917276
"561","dicot-sim-15-1-20.rsml","dicot","15","1",0.11519044,0.020036306
"562","dicot-sim-15-10-20.rsml","dicot","15","10",0.11228839,0.019525472
"563","dicot-sim-15-2-20.rsml","dicot","15","2",0.10025323,0.01919047
"564","dicot-sim-15-3-20.rsml","dicot","15","3",0.1096532,0.019839594
"565","dicot-sim-15-4-20.rsml","dicot","15","4",0.11379933,0.020251729
"566","dicot-sim-15-5-20.rsml","dicot","15","5",0.10482293,0.019600738
"567","dicot-sim-15-6-20.rsml","dicot","15","6",0.11633915,0.020126047
"568","dicot-sim-15-7-20.rsml","dicot","15","7",0.113473654,0.01967702
"569","dicot-sim-15-8-20.rsml","dicot","15","8",0.11212021,0.01996239
"570","dicot-sim-15-9-20.rsml","dicot","15","9",0.11379952,0.020246468
"571","dicot-sim-150-1-20.rsml","dicot","150","1",0.03637709,0.013523376
"572","dicot-sim-150-10-20.rsml","dicot","150","10",0.03449234,0.01302512
"573","dicot-sim-150-2-20.rsml","dicot","150","2",0.03635076,0.013342744
"574","dicot-sim-150-3-20.rsml","dicot","150","3",0.034702204,0.012970403
"575","dicot-sim-150-4-20.rsml","dicot","150","4",0.03523099,0.01333369
"576","dicot-sim-150-5-20.rsml","dicot","150","5",0.03507688,0.013897317
"577","dicot-sim-150-6-20.rsml","dicot","150","6",0.035811994,0.0138241425
"578","dicot-sim-150-7-20.rsml","dicot","150","7",0.03503793,0.013530974
"579","dicot-sim-150-8-20.rsml","dicot","150","8",0.03583261,0.013773265
"580","dicot-sim-150-9-20.rsml","dicot","150","9",0.03460397,0.013416285
"581","dicot-sim-151-1-20.rsml","dicot","151","1",0.071922936,0.018380057
"582","dicot-sim-151-10-20.rsml","dicot","151","10",0.06979917,0.018231532
"583","dicot-sim-151-2-20.rsml","dicot","151","2",0.067785636,0.018472083
"584","dicot-sim-151-3-20.rsml","dicot","151","3",0.070399925,0.018318908
"585","dicot-sim-151-4-20.rsml","dicot","151","4",0.06782078,0.017953577
"586","dicot-sim-151-5-20.rsml","dicot","151","5",0.072304495,0.018269356
"587","dicot-sim-151-6-20.rsml","dicot","151","6",0.070681,0.018450154
"588","dicot-sim-151-7-20.rsml","dicot","151","7",0.073431075,0.018542128
"589","dicot-sim-151-8-20.rsml","dicot","151","8",0.07348453,0.018549755
"590","dicot-sim-151-9-20.rsml","dicot","151","9",0.07256083,0.0184259
"591","dicot-sim-152-1-20.rsml","dicot","152","1",0.065276995,0.024423374
"592","dicot-sim-152-10-20.rsml","dicot","152","10",0.06638219,0.02451259
"593","dicot-sim-152-2-20.rsml","dicot","152","2",0.06420112,0.024829004
"594","dicot-sim-152-3-20.rsml","dicot","152","3",0.06575104,0.025038483
"595","dicot-sim-152-4-20.rsml","dicot","152","4",0.06887035,0.02503094
"596","dicot-sim-152-5-20.rsml","dicot","152","5",0.05945313,0.024741566
"597","dicot-sim-152-6-20.rsml","dicot","152","6",0.061717078,0.02448893
"598","dicot-sim-152-7-20.rsml","dicot","152","7",0.066840105,0.025517952
"599","dicot-sim-152-8-20.rsml","dicot","152","8",0.06925308,0.025533944
"600","dicot-sim-152-9-20.rsml","dicot","152","9",0.061682887,0.026144033
"601","dicot-sim-153-1-20.rsml","dicot","153","1",0.09290232,0.027309557
"602","dicot-sim-153-10-20.rsml","dicot","153","10",0.09749562,0.02819519
"603","dicot-sim-153-2-20.rsml","dicot","153","2",0.09441509,0.027165517
"604","dicot-sim-153-3-20.rsml","dicot","153","3",0.097472556,0.028476266
"605","dicot-sim-153-4-20.rsml","dicot","153","4",0.099524274,0.02778153
"606","dicot-sim-153-5-20.rsml","dicot","153","5",0.09527741,0.027496628
"607","dicot-sim-153-6-20.rsml","dicot","153","6",0.1030815,0.02886797
"608","dicot-sim-153-7-20.rsml","dicot","153","7",0.099628165,0.028086195
"609","dicot-sim-153-8-20.rsml","dicot","153","8",0.10353842,0.029245216
"610","dicot-sim-153-9-20.rsml","dicot","153","9",0.10433314,0.02858016
"611","dicot-sim-154-1-20.rsml","dicot","154","1",0.060875684,0.019067146
"612","dicot-sim-154-10-20.rsml","dicot","154","10",0.06388777,0.017482504
"613","dicot-sim-154-2-20.rsml","dicot","154","2",0.064777225,0.018249588
"614","dicot-sim-154-3-20.rsml","dicot","154","3",0.06450258,0.018485956
"615","dicot-sim-154-4-20.rsml","dicot","154","4",0.06336514,0.016711226
"616","dicot-sim-154-5-20.rsml","dicot","154","5",0.06311312,0.018345393
"617","dicot-sim-154-6-20.rsml","dicot","154","6",0.065332845,0.017394263
"618","dicot-sim-154-7-20.rsml","dicot","154","7",0.06348647,0.018366493
