"","image","tot_root_length","width","depth","direction","n_primary","tot_prim_length","mean_prim_length","mean_prim_diameter","mean_lat_density","n_laterals","tot_lat_length","mean_lat_length","mean_lat_diameter","mean_lat_angle","tree_size","tree_magnitude","tree_altitude","tree_index","specie","group","id"
"2387","dicot-sim-313-6-18.rsml",120.37493,5.342467,18.4912,2.2398899,1,18,18.999552,0.2383057,3.5730293,53,79,1.912743,0.059701152,45.247944,107,54,54,1,"dicot","313","6"
"2388","dicot-sim-313-7-18.rsml",146.61029,5.4864,18.4912,2.2325025,1,18,18.999996,0.24355102,4.292265,66,94,1.9334885,0.054370474,43.101994,133,67,67,1,"dicot","313","7"
"2389","dicot-sim-313-8-19.rsml",130.49791,5.122333,19.498734,2.2639632,1,19,19.999926,0.250588,3.948529,65,75,1.6999687,0.052177414,43.08991,131,66,66,1,"dicot","313","8"
"2390","dicot-sim-313-9-18.rsml",132.88197,5.0292,18.4912,2.3390045,1,18,18.9979,0.2543845,4.0977182,63,82,1.8076836,0.0552439,40.70368,127,64,64,1,"dicot","313","9"
"2391","dicot-sim-314-1-20.rsml",13.244357,0.6858,10.498667,2.3707666,1,10,10.999952,0.044979103,0.733293,3,0,0.74813503,0.011476426,40.41585,7,4,4,1,"dicot","314","1"
"2392","dicot-sim-314-10-20.rsml",13.270977,0.6604,10.498667,2.2313292,1,10,10.999574,0.041566093,4.425504,3,0,0.75713444,0.011197495,45.807556,7,4,4,1,"dicot","314","10"
"2393","dicot-sim-314-2-20.rsml",12.261019,0.2286,10.498667,1.9757653,1,10,10.998689,0.044761002,1.0243547,2,0,0.63116515,0.012598002,54.94037,5,3,3,1,"dicot","314","2"
"2394","dicot-sim-314-3-20.rsml",11.731766,0.13546667,10.498667,2.4357126,1,10,10.999988,0.043356992,2.8900497,2,0,0.36588854,0.012762431,26.25078,5,3,3,1,"dicot","314","3"
"2395","dicot-sim-314-4-20.rsml",15.349531,0.70273334,10.498667,2.3680248,1,10,10.99975,0.04437214,1.206757,6,1,0.7249633,0.011494169,38.547478,13,7,7,1,"dicot","314","4"
"2396","dicot-sim-314-5-20.rsml",11.72684,0.33866668,10.498667,1.953476,1,10,10.9999485,0.044388022,0,1,0,0.72689104,0.016682144,78.632,3,2,2,1,"dicot","314","5"
"2397","dicot-sim-314-6-20.rsml",13.452842,0.254,10.498667,2.2179117,1,10,10.999968,0.044444744,0.9352358,4,0,0.6132188,0.009059518,24.526396,9,5,5,1,"dicot","314","6"
"2398","dicot-sim-314-7-20.rsml",12.787346,0.44026667,10.498667,2.3789597,1,10,10.999452,0.045625474,0.8198821,3,0,0.59596467,0.011261882,38.87141,7,4,4,1,"dicot","314","7"
"2399","dicot-sim-314-8-20.rsml",14.2181425,0.64346665,10.498667,2.1520967,1,10,10.999844,0.044751205,3.8104484,4,0,0.80457497,0.010586553,40.168682,9,5,5,1,"dicot","314","8"
"2400","dicot-sim-314-9-20.rsml",13.830571,0.4318,10.498667,2.4470592,1,10,10.999834,0.04469182,1.2989434,5,1,0.5661475,0.012113387,41.02773,11,6,6,1,"dicot","314","9"
"2401","dicot-sim-315-1-20.rsml",38.718334,2.4045334,14.494933,2.2155187,1,14,14.9991045,0.06538758,1.9806437,20,11,1.1859615,0.022161968,46.443672,41,21,21,1,"dicot","315","1"
"2402","dicot-sim-315-10-20.rsml",31.626425,2.0574,14.494933,2.3229978,1,14,14.999314,0.057027467,1.4855136,17,7,0.97806555,0.021446258,40.278927,35,18,18,1,"dicot","315","10"
"2403","dicot-sim-315-2-20.rsml",32.92654,1.8795999,14.494933,2.3796415,1,14,14.999923,0.06000483,1.980595,20,5,0.8963312,0.020962244,51.46353,41,21,21,1,"dicot","315","2"
"2404","dicot-sim-315-3-20.rsml",31.977964,2.1166666,14.494933,2.1893153,1,14,14.999683,0.058258656,1.6711539,18,6,0.94323796,0.021573981,45.809017,37,19,19,1,"dicot","315","3"
"2405","dicot-sim-315-4-20.rsml",35.659245,1.8457333,14.494933,2.1149142,1,14,14.999744,0.061790597,1.9806267,22,8,0.939068,0.021982908,44.592556,45,23,23,1,"dicot","315","4"
"2406","dicot-sim-315-5-20.rsml",32.303787,1.7187333,14.494933,2.2866154,1,14,14.999388,0.05833904,1.803788,17,8,1.0179055,0.021085683,41.35539,35,18,18,1,"dicot","315","5"
"2407","dicot-sim-315-6-20.rsml",32.671085,2.0235333,14.494933,2.2245297,1,14,14.998961,0.054131012,1.8209792,19,6,0.9301119,0.02095091,46.591084,39,20,20,1,"dicot","315","6"
"2408","dicot-sim-315-7-20.rsml",43.29405,2.4722667,14.494933,2.2750463,1,14,14.999593,0.06688153,2.1845362,25,12,1.1317784,0.02219592,46.103863,51,26,26,1,"dicot","315","7"
"2409","dicot-sim-315-8-20.rsml",34.785946,2.1251333,14.494933,2.2100754,1,14,14.999918,0.060045406,2.1786544,22,7,0.8993649,0.021767784,41.63184,45,23,23,1,"dicot","315","8"
"2410","dicot-sim-315-9-20.rsml",34.92789,1.5748,14.494933,2.2974603,1,14,14.999943,0.063018166,2.0424886,22,6,0.9058157,0.021807255,47.866104,45,23,23,1,"dicot","315","9"
"2411","dicot-sim-316-1-20.rsml",74.53589,3.3697333,23.494999,2.198913,1,23,23.999956,0.041355565,2.8033478,53,17,0.95350826,0.010436501,62.281708,107,54,54,1,"dicot","316","1"
"2412","dicot-sim-316-10-20.rsml",65.183945,3.0734,23.494999,2.4304044,1,23,23.996769,0.04100389,2.5993972,47,15,0.87632304,0.010616751,62.637493,95,48,48,1,"dicot","316","10"
"2413","dicot-sim-316-2-20.rsml",72.07687,3.0310667,23.486532,2.2185183,1,23,23.999636,0.042582545,2.6290185,51,20,0.94269055,0.010660145,63.669018,103,52,52,1,"dicot","316","2"
"2414","dicot-sim-316-3-20.rsml",72.57014,3.7168667,23.494999,2.356888,1,23,23.998495,0.042289738,3.0716424,51,22,0.95238495,0.010802979,63.440075,103,52,52,1,"dicot","316","3"
"2415","dicot-sim-316-4-20.rsml",66.59354,2.7262666,23.494999,2.1896496,1,23,23.997795,0.04159986,2.632211,45,18,0.94657207,0.01032454,58.523964,91,46,46,1,"dicot","316","4"
"2416","dicot-sim-316-5-20.rsml",64.84398,3.3951333,23.494999,2.3975666,1,23,23.998613,0.040714305,2.8814466,45,17,0.9076747,0.010890925,59.120113,91,46,46,1,"dicot","316","5"
"2417","dicot-sim-316-6-20.rsml",72.3169,2.9464,23.494999,2.1675744,1,23,23.996824,0.041603405,2.8122573,49,21,0.98612416,0.010895808,64.491104,99,50,50,1,"dicot","316","6"
"2418","dicot-sim-316-7-20.rsml",69.01287,3.8946667,23.494999,2.3408458,1,23,23.997082,0.04170816,2.5348394,45,20,1.0003507,0.011138234,61.027935,91,46,46,1,"dicot","316","7"
"2419","dicot-sim-316-8-20.rsml",80.69771,3.4628665,23.494999,2.1906354,1,23,23.998257,0.042151295,2.6071093,51,31,1.1117538,0.010835463,65.46686,103,52,52,1,"dicot","316","8"
"2420","dicot-sim-316-9-20.rsml",60.279007,3.1496,23.494999,2.2549725,1,23,23.999321,0.042262156,2.0796356,40,15,0.90699184,0.011126973,60.460274,81,41,41,1,"dicot","316","9"
"2421","dicot-sim-317-1-20.rsml",78.4026,3.2512,21.496866,2.1968455,1,21,21.998844,0.07621951,2.0022867,36,39,1.5667711,0.021107396,37.728012,73,37,37,1,"dicot","317","1"
"2422","dicot-sim-317-10-20.rsml",84.94017,4.3518667,21.496866,2.3751078,1,21,21.998491,0.07892403,2.3555844,36,45,1.7483804,0.02117617,40.225212,73,37,37,1,"dicot","317","10"
"2423","dicot-sim-317-2-20.rsml",82.62758,2.8702,21.496866,2.295001,1,21,21.999035,0.0755083,2.6173058,40,41,1.5157138,0.020846525,38.785133,81,41,41,1,"dicot","317","2"
"2424","dicot-sim-317-3-20.rsml",92.307236,3.4967332,21.496866,2.2206671,1,21,21.999998,0.08238176,2.4100854,39,51,1.8027498,0.021399284,37.456116,79,40,40,1,"dicot","317","3"
"2425","dicot-sim-317-4-20.rsml",80.38431,3.9285333,21.496866,2.253843,1,21,21.99912,0.076165244,2.224717,35,39,1.668148,0.020553304,37.197422,71,36,36,1,"dicot","317","4"
"2426","dicot-sim-317-5-20.rsml",84.65245,2.9379332,21.496866,2.3554456,1,21,21.999454,0.07702892,2.4789572,39,43,1.6064863,0.020706365,38.564697,79,40,40,1,"dicot","317","5"
"2427","dicot-sim-317-6-20.rsml",77.269394,2.8532667,21.496866,2.409586,1,21,21.999975,0.08328749,1.9533919,36,39,1.5352618,0.021783596,39.407154,73,37,37,1,"dicot","317","6"
"2428","dicot-sim-317-7-20.rsml",82.606514,3.5644667,21.496866,2.2998755,1,21,21.999968,0.07990024,2.0443149,34,45,1.7825456,0.021037629,37.99139,69,35,35,1,"dicot","317","7"
"2429","dicot-sim-317-8-20.rsml",85.70632,3.0395334,21.496866,2.2202206,1,21,21.999672,0.07583184,2.1676662,38,42,1.676491,0.020829327,40.60268,77,39,39,1,"dicot","317","8"
"2430","dicot-sim-317-9-20.rsml",87.49551,3.2427332,21.496866,2.2423334,1,21,21.999151,0.081735104,2.2865133,37,47,1.7701714,0.02151607,36.68272,75,38,38,1,"dicot","317","9"
"2431","dicot-sim-318-1-20.rsml",74.93628,2.8786666,21.996399,2.2656157,1,22,22.498438,0.05745911,3.0923812,48,30,1.0924553,0.012909183,50.38061,97,49,49,1,"dicot","318","1"
"2432","dicot-sim-318-10-20.rsml",80.86604,2.9379332,21.996399,2.4170182,1,22,22.499153,0.059036136,3.2457807,53,28,1.1012622,0.013193775,49.31192,107,54,54,1,"dicot","318","10"
"2433","dicot-sim-318-2-20.rsml",68.204,2.5992665,21.987932,2.2462656,1,22,22.499979,0.0562901,2.8644118,41,19,1.1147325,0.013071699,51.61358,83,42,42,1,"dicot","318","2"
"2434","dicot-sim-318-3-20.rsml",77.67138,3.2088666,21.996399,2.3302116,1,22,22.499628,0.059547458,3.1622622,51,26,1.0817991,0.013263103,51.37681,103,52,52,1,"dicot","318","3"
"2435","dicot-sim-318-4-20.rsml",68.28191,2.7770667,21.996399,2.3040965,1,22,22.499123,0.05496492,2.7222471,45,19,1.0173954,0.01311805,49.99635,91,46,46,1,"dicot","318","4"
"2436","dicot-sim-318-5-20.rsml",75.85552,2.6585333,21.996399,2.3684459,1,22,22.498465,0.056882884,3.307122,50,26,1.067141,0.013158525,49.205875,101,51,51,1,"dicot","318","5"
"2437","dicot-sim-318-6-20.rsml",69.98059,2.794,21.987932,2.2026086,1,22,22.495338,0.05562562,3.0773664,49,19,0.9690866,0.012977337,46.95094,99,50,50,1,"dicot","318","6"
"2438","dicot-sim-318-7-20.rsml",79.47974,3.1072667,21.987932,2.1728177,1,22,22.49946,0.056459654,3.0851612,51,25,1.1172605,0.012777046,52.7074,103,52,52,1,"dicot","318","7"
"2439","dicot-sim-318-8-20.rsml",74.11182,3.2512,21.987932,2.3177798,1,22,22.499998,0.057453047,2.8617222,45,29,1.146929,0.012793931,50.100742,91,46,46,1,"dicot","318","8"
"2440","dicot-sim-318-9-20.rsml",72.96399,3.3358667,21.987932,2.3349812,1,22,22.493052,0.056717392,2.8179774,46,25,1.0971944,0.013510488,52.059254,93,47,47,1,"dicot","318","9"
"2441","dicot-sim-319-1-13.rsml",216.65501,8.873067,14.994467,2.276215,1,15,15.499934,0.40066516,7.4933915,93,146,2.162958,0.078458115,58.644947,187,94,94,1,"dicot","319","1"
"2442","dicot-sim-319-10-13.rsml",203.21338,7.7046666,14.994467,2.4040718,1,15,15.498795,0.3920053,6.6882644,83,136,2.2616215,0.08653479,55.917114,167,84,84,1,"dicot","319","10"
"2443","dicot-sim-319-2-13.rsml",248.07796,9.127067,14.994467,2.326337,1,15,15.499837,0.40971872,7.412875,92,176,2.5280232,0.08105819,58.520794,185,93,93,1,"dicot","319","2"
"2444","dicot-sim-319-3-13.rsml",247.44576,7.4083333,14.994467,2.262001,1,15,15.4994545,0.42685032,7.6470914,94,174,2.4675143,0.08591127,58.18085,189,95,95,1,"dicot","319","3"
"2445","dicot-sim-319-4-13.rsml",229.89635,8.271934,14.994467,2.253201,1,15,15.499688,0.4182675,7.7352667,96,160,2.2332988,0.08572212,56.661304,193,97,97,1,"dicot","319","4"
"2446","dicot-sim-319-5-13.rsml",217.21742,7.662333,14.994467,2.3199089,1,15,15.499963,0.40274024,7.4128,92,147,2.1925817,0.080353096,56.693523,185,93,93,1,"dicot","319","5"
"2447","dicot-sim-319-6-13.rsml",224.98836,7.1882,14.994467,2.3498702,1,15,15.499649,0.39623508,7.4935637,93,155,2.2525668,0.08043499,58.57148,187,94,94,1,"dicot","319","6"
"2448","dicot-sim-319-7-13.rsml",210.95764,7.239,14.994467,2.2487366,1,15,15.499493,0.40099213,7.251927,90,138,2.171757,0.082059026,57.655067,181,91,91,1,"dicot","319","7"
"2449","dicot-sim-319-8-13.rsml",209.31168,8.0518,14.994467,2.3720007,1,15,15.499357,0.39414984,7.010273,87,140,2.2277281,0.083557405,56.480648,175,88,88,1,"dicot","319","8"
"2450","dicot-sim-319-9-13.rsml",238.45932,8.500533,14.994467,2.2586288,1,15,15.499735,0.41779757,7.5740867,94,172,2.3719106,0.08020845,55.110004,189,95,95,1,"dicot","319","9"
"2451","dicot-sim-32-1-17.rsml",388.5064,7.4676,17.991667,2.2987175,1,18,18.498774,0.35686287,9.027826,122,305,3.03285,0.065740466,38.328934,245,123,123,1,"dicot","32","1"
"2452","dicot-sim-32-10-17.rsml",453.57748,7.9332666,17.991667,2.2757802,1,18,18.49958,0.3668807,9.632653,131,366,3.321206,0.061826568,39.232224,263,132,132,1,"dicot","32","10"
"2453","dicot-sim-32-2-17.rsml",390.81226,8.4836,17.991667,2.2710314,1,18,18.499962,0.35179695,9.166392,127,303,2.9315927,0.062609196,39.938885,255,128,128,1,"dicot","32","2"
"2454","dicot-sim-32-3-17.rsml",449.49,7.9756,17.991667,2.2853715,1,18,18.499233,0.3789155,9.541416,133,354,3.2405322,0.065228686,37.367294,267,134,134,1,"dicot","32","3"
"2455","dicot-sim-32-4-17.rsml",407.20303,7.7978,17.991667,2.3243713,1,18,18.49972,0.36149737,9.077889,125,312,3.1096265,0.06386133,43.297108,251,126,126,1,"dicot","32","4"
"2456","dicot-sim-32-5-17.rsml",410.31427,7.1797333,17.991667,2.3417354,1,18,18.499926,0.36748233,8.751841,122,325,3.2115934,0.06209125,40.614212,245,123,123,1,"dicot","32","5"
"2457","dicot-sim-32-6-17.rsml",422.82596,7.078133,17.991667,2.2969222,1,18,18.499994,0.35927567,9.038741,126,340,3.2089362,0.06290093,37.89842,253,127,127,1,"dicot","32","6"
"2458","dicot-sim-32-7-17.rsml",395.00644,8.525933,17.991667,2.235686,1,18,18.49998,0.35227516,8.970604,122,308,3.0861185,0.06252544,37.917564,245,123,123,1,"dicot","32","7"
"2459","dicot-sim-32-8-17.rsml",383.84003,7.0188665,17.991667,2.3295538,1,18,18.499884,0.3460227,8.58313,116,303,3.1494842,0.05942439,37.50618,233,117,117,1,"dicot","32","8"
"2460","dicot-sim-32-9-17.rsml",444.43164,7.6454,17.991667,2.308513,1,18,18.499184,0.36617926,9.039268,126,356,3.380416,0.066419,40.142918,253,127,127,1,"dicot","32","9"
"2461","dicot-sim-320-1-20.rsml",163.82994,9.084733,24.993599,2.195455,1,25,25.49828,0.06662413,2.5595717,52,111,2.6602242,0.02289761,53.042137,105,53,53,1,"dicot","320","1"
"2462","dicot-sim-320-10-20.rsml",147.23764,9.719733,24.993599,2.2567585,1,25,25.495268,0.063828655,2.470846,51,94,2.387106,0.022119185,53.436974,103,52,52,1,"dicot","320","10"
"2463","dicot-sim-320-2-20.rsml",189.58919,13.326533,24.993599,2.3287508,1,25,25.499903,0.06655881,2.5611534,47,138,3.4912608,0.023469036,55.298206,95,48,48,1,"dicot","320","2"
"2464","dicot-sim-320-3-20.rsml",144.5339,8.475133,24.993599,2.2245016,1,25,25.49885,0.06309163,2.5014212,50,97,2.3807015,0.022542255,45.110016,101,51,51,1,"dicot","320","3"
"2465","dicot-sim-320-4-20.rsml",142.0983,6.8072,24.993599,2.3402262,1,25,25.499535,0.0643324,2.362557,48,89,2.4291408,0.021677013,47.49764,97,49,49,1,"dicot","320","4"
"2466","dicot-sim-320-5-20.rsml",169.25587,10.481733,24.993599,2.3960278,1,25,25.498047,0.0667493,2.7361517,52,117,2.7645736,0.022512492,45.495872,105,53,53,1,"dicot","320","5"
"2467","dicot-sim-320-6-20.rsml",146.64534,8.492066,24.993599,2.241114,1,25,25.499971,0.06498231,2.2640717,46,94,2.633595,0.022865184,44.440876,93,47,47,1,"dicot","320","6"
"2468","dicot-sim-320-7-20.rsml",139.8921,9.025467,24.993599,2.2869422,1,25,25.49998,0.06466378,2.4609463,50,85,2.2878423,0.022193754,50.555595,101,51,51,1,"dicot","320","7"
"2469","dicot-sim-320-8-20.rsml",156.15117,9.736667,24.993599,2.268925,1,25,25.499569,0.06765639,2.5938876,51,105,2.561795,0.02264181,48.593277,103,52,52,1,"dicot","320","8"
"2470","dicot-sim-320-9-20.rsml",147.32623,8.161866,24.993599,2.3262193,1,25,25.4949,0.06355249,2.37399,49,93,2.486354,0.023156226,50.14037,99,50,50,1,"dicot","320","9"
"2471","dicot-sim-321-1-20.rsml",23.822252,0.66886663,8.9916,2.3320436,1,9,9.499996,0.04043707,4.963342,22,0,0.65101147,0.0093841255,37.27378,45,23,23,1,"dicot","321","1"
"2472","dicot-sim-321-10-20.rsml",26.577948,1.143,8.9916,2.3034835,1,9,9.499989,0.04271673,5.1756854,26,2,0.6568446,0.009533845,39.95119,53,27,27,1,"dicot","321","10"
"2473","dicot-sim-321-2-20.rsml",28.693672,1.0244666,8.9916,2.2301745,1,9,9.499784,0.04246657,4.8883324,26,3,0.7382264,0.0095708165,42.482418,53,27,27,1,"dicot","321","2"
"2474","dicot-sim-321-3-20.rsml",22.595528,0.9821333,8.9916,2.3389974,1,9,9.499968,0.042054653,3.955456,18,1,0.7275311,0.009250717,47.17318,37,19,19,1,"dicot","321","3"
"2475","dicot-sim-321-4-20.rsml",31.38004,1.0075333,8.9916,2.2648518,1,9,9.4999895,0.040442646,6.4757504,31,2,0.7058079,0.009651535,38.722,63,32,32,1,"dicot","321","4"
"2476","dicot-sim-321-5-20.rsml",27.959333,0.6858,8.9916,2.2012136,1,9,9.499999,0.041745827,5.2372904,26,0,0.7099743,0.009739752,42.454502,53,27,27,1,"dicot","321","5"
"2477","dicot-sim-321-6-20.rsml",26.455051,0.61806667,8.9916,2.2566373,1,9,9.499992,0.04074507,4.0207114,24,0,0.70646065,0.009446426,45.747692,49,25,25,1,"dicot","321","6"
"2478","dicot-sim-321-7-20.rsml",24.763449,0.8297333,8.9916,2.305539,1,9,9.499794,0.040701993,4.3869762,21,0,0.7268408,0.0095738005,40.36242,43,22,22,1,"dicot","321","7"
"2479","dicot-sim-321-8-20.rsml",26.906742,0.66886663,8.9916,2.3588495,1,9,9.499281,0.039313678,5.499982,26,0,0.66951764,0.009356411,43.551983,53,27,27,1,"dicot","321","8"
"2480","dicot-sim-321-9-20.rsml",28.502655,0.889,8.9916,2.420539,1,9,9.499992,0.039187063,4.6146793,27,2,0.703802,0.009378286,45.250298,55,28,28,1,"dicot","321","9"
"2481","dicot-sim-322-1-20.rsml",38.072193,2.2013333,23.994534,2.2695098,1,24,24.499863,0.03913855,1.2244904,15,5,0.9048222,0.014911539,43.96664,31,16,16,1,"dicot","322","1"
"2482","dicot-sim-322-10-20.rsml",37.936268,1.9727333,23.994534,2.3002832,1,24,24.499945,0.038900416,1.4197701,13,7,1.0335635,0.013255285,56.541813,27,14,14,1,"dicot","322","10"
"2483","dicot-sim-322-2-20.rsml",39.427917,2.3960667,23.994534,2.21829,1,24,24.49941,0.03936696,1.3309678,15,7,0.9952339,0.013406775,51.112045,31,16,16,1,"dicot","322","2"
"2484","dicot-sim-322-3-20.rsml",43.979153,2.5230665,23.994534,2.237463,1,24,24.49993,0.039734907,1.6858919,19,9,1.0252221,0.012623507,42.433273,39,20,20,1,"dicot","322","3"
"2485","dicot-sim-322-4-20.rsml",41.528027,2.6754665,23.994534,2.171393,1,24,24.499996,0.039692957,1.0932944,15,8,1.1352022,0.013976346,48.896484,31,16,16,1,"dicot","322","4"
"2486","dicot-sim-322-5-20.rsml",36.852707,2.5146,23.994534,2.3785274,1,24,24.499996,0.038072936,0.81632656,12,6,1.0293927,0.014026894,48.49107,25,13,13,1,"dicot","322","5"
"2487","dicot-sim-322-6-20.rsml",38.00584,1.7695333,23.994534,2.0848753,1,24,24.49965,0.038325664,0.91485703,13,7,1.0389374,0.012584899,46.967575,27,14,14,1,"dicot","322","6"
"2488","dicot-sim-322-7-20.rsml",42.12277,2.3622,23.994534,2.3354664,1,24,24.499937,0.040246714,1.9274375,17,7,1.036637,0.014704767,54.39048,35,18,18,1,"dicot","322","7"
"2489","dicot-sim-322-8-20.rsml",42.585556,3.0056667,23.994534,2.308924,1,24,24.499895,0.039247505,1.0932951,15,8,1.20571,0.0143475,50.337532,31,16,16,1,"dicot","322","8"
"2490","dicot-sim-322-9-20.rsml",36.54267,1.9727333,23.994534,2.4263992,1,24,24.499987,0.04037838,1.2244899,12,5,1.0035568,0.016883096,51.17593,25,13,13,1,"dicot","322","9"
"2491","dicot-sim-323-1-14.rsml",278.83295,10.092266,14.494933,2.2400563,1,14,14.999293,0.38607982,7.2102346,85,215,3.1039255,0.07275219,47.267902,171,86,86,1,"dicot","323","1"
"2492","dicot-sim-323-10-14.rsml",272.90515,9.211733,14.494933,2.2950451,1,14,14.999353,0.38574868,7.21903,86,211,2.9989045,0.07534836,43.78273,173,87,87,1,"dicot","323","10"
"2493","dicot-sim-323-2-15.rsml",292.6866,9.914467,15.993533,2.2495465,1,16,16.499918,0.4668753,7.00374,93,224,2.9697502,0.087250315,44.452126,187,94,94,1,"dicot","323","2"
"2494","dicot-sim-323-3-14.rsml",277.113,8.652933,14.494933,2.278251,1,14,14.999844,0.38706905,7.302672,87,209,3.012795,0.07326483,46.14856,175,88,88,1,"dicot","323","3"
"2495","dicot-sim-323-4-15.rsml",332.6009,10.2616,15.993533,2.2399096,1,16,16.499283,0.48124626,7.013834,94,264,3.3627827,0.08455465,47.375313,189,95,95,1,"dicot","323","4"
"2496","dicot-sim-323-5-14.rsml",288.22018,9.338734,14.494933,2.3303583,1,14,14.998992,0.3808895,7.464902,88,221,3.104786,0.071747676,48.80575,177,89,89,1,"dicot","323","5"
"2497","dicot-sim-323-6-14.rsml",284.85855,9.279467,14.494933,2.2849672,1,14,14.998989,0.38642085,7.3871384,88,217,3.066586,0.07152539,45.500076,177,89,89,1,"dicot","323","6"
"2498","dicot-sim-323-7-15.rsml",315.63705,9.914467,15.993533,2.2826996,1,16,16.499662,0.47288078,7.3740344,97,247,3.0838904,0.08332164,46.7356,195,98,98,1,"dicot","323","7"
"2499","dicot-sim-323-8-15.rsml",288.63937,8.5598,15.993533,2.2253778,1,16,16.497803,0.4638596,6.865357,92,217,2.958061,0.08471452,46.55302,185,93,93,1,"dicot","323","8"
"2500","dicot-sim-323-9-15.rsml",308.14905,9.4488,15.993533,2.2576687,1,16,16.49969,0.48681438,7.2374606,97,239,3.0066943,0.084857546,43.493458,195,98,98,1,"dicot","323","9"
"2501","dicot-sim-324-1-20.rsml",32.75982,4.842933,12.488333,2.3520277,1,12,12.995805,0.03685062,1.4717474,14,10,1.4117151,0.017367037,50.225185,29,15,15,1,"dicot","324","1"
"2502","dicot-sim-324-10-20.rsml",36.826286,5.9520664,12.496799,2.2490292,1,13,13,0.03841559,1.854462,15,17,1.5884191,0.017822467,56.06267,31,16,16,1,"dicot","324","10"
"2503","dicot-sim-324-2-20.rsml",41.969162,5.2408667,12.488333,2.3203578,1,12,12.996,0.03766231,1.8922144,18,19,1.60962,0.01815976,53.931293,37,19,19,1,"dicot","324","2"
"2504","dicot-sim-324-3-20.rsml",46.424854,5.3086,12.496799,2.166329,1,12,12.999207,0.040871125,2.1018693,20,22,1.6712824,0.01772765,54.788483,41,21,21,1,"dicot","324","3"
"2505","dicot-sim-324-4-20.rsml",45.33187,6.417733,12.496799,2.332242,1,12,12.999785,0.042245768,2.1017625,20,22,1.6166046,0.018385278,52.951305,41,21,21,1,"dicot","324","4"
"2506","dicot-sim-324-5-20.rsml",34.162254,4.4026666,12.496799,2.316812,1,12,12.999851,0.038509972,1.4712256,14,12,1.5116001,0.018359331,58.65171,29,15,15,1,"dicot","324","5"
"2507","dicot-sim-324-6-20.rsml",37.866425,4.6482,12.496799,2.3113494,1,12,12.999922,0.04092946,1.6813904,16,17,1.5541569,0.018259326,57.062603,33,17,17,1,"dicot","324","6"
"2508","dicot-sim-324-7-20.rsml",42.697994,3.5729332,12.496799,2.0443718,1,12,12.998059,0.040309478,2.102081,20,20,1.4849969,0.018066578,57.431816,41,21,21,1,"dicot","324","7"
"2509","dicot-sim-324-8-20.rsml",39.073616,4.3688,12.496799,2.2825124,1,12,12.999999,0.041262347,1.9911065,18,17,1.4485343,0.018938558,54.512512,37,19,19,1,"dicot","324","8"
"2510","dicot-sim-324-9-20.rsml",33.31946,3.3528,12.496799,1.98268,1,12,12.99879,0.039684586,1.6348287,14,13,1.4514765,0.01818437,55.263393,29,15,15,1,"dicot","324","9"
"2511","dicot-sim-325-1-20.rsml",73.162964,3.3866665,23.994534,2.3698592,1,24,24.499899,0.04653147,1.7199864,33,31,1.4746388,0.01601465,47.855587,67,34,34,1,"dicot","325","1"
