"","image","specie","group","id","PL.PC1","PL.PC2","PL.PC3","width50","count50","width_depth_ratio","com_y","com_x","convexhull","exploration"
"2688","dicot-sim-340-7-20.rsml.jpg","dicot","340","7",-82.385683454223,-54.7235634898707,20.7444233268301,0.727385418996192,9.063292,0.14145908,0.40295315,0.5026339,138086,0.00353931506452501
"2689","dicot-sim-340-8-20.rsml.jpg","dicot","340","8",-126.467403702539,3.52260206747876,-30.1103185085249,0.674945226942083,5.253165,0.12485172,0.41436896,0.4825548,94771,0.00420889934684661
"2690","dicot-sim-340-9-20.rsml.jpg","dicot","340","9",-97.2526736800898,-38.1421584377515,28.8057642911526,0.704456101854444,6.848101,0.13612099,0.3981708,0.54754096,168815,0.00227446210348606
"2691","dicot-sim-341-1-20.rsml.jpg","dicot","341","1",-149.179492365729,-6.13809931934828,19.8469091644012,0.638009115577957,5,0.17898023,0.39350265,0.4310481,146374,0.00210917615150232
"2692","dicot-sim-341-10-20.rsml.jpg","dicot","341","10",-144.242660051642,-57.5295097544057,-9.06910519013357,0.79986008397236,3.2528737,0.1690947,0.39361662,0.53436726,139238,0.00219319244746405
"2693","dicot-sim-341-2-20.rsml.jpg","dicot","341","2",-104.607051113332,-65.8024708177753,-61.8024823884607,0.721001180099733,5.172414,0.18075423,0.38902357,0.5106339,182714,0.00183903039723283
"2694","dicot-sim-341-3-20.rsml.jpg","dicot","341","3",-165.376597294127,-44.7461474874104,36.0845834006681,0.683772496461324,5.551724,0.20837669,0.39571548,0.48572806,140100,0.00229470235546039
"2695","dicot-sim-341-4-20.rsml.jpg","dicot","341","4",-98.2438340635701,-1.87477489495967,86.331645150078,0.583837256003652,5.5287356,0.19953173,0.39899927,0.52868444,318675,0.00101945383227426
"2696","dicot-sim-341-5-20.rsml.jpg","dicot","341","5",-157.555761671397,-7.83160070614097,-7.8599764299399,0.629814591001137,3.9310346,0.17013527,0.39832208,0.52591574,121029,0.00246481867982054
"2697","dicot-sim-341-6-20.rsml.jpg","dicot","341","6",-148.513681784416,-20.3560969332471,35.1781362793728,0.668224237983983,4.678161,0.16701353,0.40224996,0.42210197,161259,0.00198426593244408
"2698","dicot-sim-341-7-20.rsml.jpg","dicot","341","7",-122.159815641349,-23.5756084934381,-29.0041879790232,0.687979502208256,3.8275862,0.19719043,0.40280837,0.5333119,161526,0.00173976400084197
"2699","dicot-sim-341-8-20.rsml.jpg","dicot","341","8",-160.711082764663,-73.6322817670619,108.773543858661,0.797279018658907,6.0804596,0.18210198,0.38709748,0.5023579,89203,0.00350586056522763
"2700","dicot-sim-341-9-20.rsml.jpg","dicot","341","9",-133.676577906087,85.3967618445258,47.8892784410258,0.46328349625628,5.551724,0.18002081,0.3955089,0.49600852,88205,0.00354562360410408
"2701","dicot-sim-342-1-20.rsml.jpg","dicot","342","1",-63.3929464380789,35.3371217260041,127.708783883945,0.502629634985302,2.7619047,0.20176849,0.41662964,0.5178565,111512,0.00243062091972164
"2702","dicot-sim-342-10-20.rsml.jpg","dicot","342","10",-64.6359242885064,129.644977762139,45.0642618256809,0.393242288252612,3.9682539,0.18207395,0.42325285,0.48839498,65377,0.00384268060632944
"2703","dicot-sim-342-2-20.rsml.jpg","dicot","342","2",-88.7821891620765,204.014089657517,29.0514037621643,0.30250784565902,6.174603,0.21262059,0.4293912,0.5231513,159694,0.00182074636492292
"2704","dicot-sim-342-3-20.rsml.jpg","dicot","342","3",-67.0954988113702,11.9857345652206,-51.3737131780049,0.571209843796684,5.375,0.20506634,0.40749598,0.57477117,104616,0.00232797726925136
"2705","dicot-sim-342-4-20.rsml.jpg","dicot","342","4",-85.3252437149995,134.116539850148,24.2998227341564,0.346211004541992,4.3125,0.18415762,0.41119766,0.4818555,74892,0.00336667908454842
"2706","dicot-sim-342-5-20.rsml.jpg","dicot","342","5",-83.3649463522607,13.0523191338025,55.8349365778401,0.558052439274503,3.5873015,0.19172026,0.39853212,0.51676273,45236,0.00566927491378548
"2707","dicot-sim-342-6-20.rsml.jpg","dicot","342","6",-124.474179508918,113.90375259902,62.7937750180541,0.410169521736573,4.4761906,0.2061897,0.4241123,0.5016648,61148,0.00440931837508995
"2708","dicot-sim-342-7-20.rsml.jpg","dicot","342","7",-54.0829037800431,91.4682485663894,-51.2651131849411,0.448079668655164,4.873016,0.20578778,0.41903126,0.54219514,190488,0.00142875666708664
"2709","dicot-sim-342-8-20.rsml.jpg","dicot","342","8",-6.70691108097213,104.277112785447,83.9123859312321,0.486102919035726,7.3809524,0.1881029,0.4201534,0.49478748,127582,0.00236190943863554
"2710","dicot-sim-342-9-20.rsml.jpg","dicot","342","9",-78.1940436390257,-23.8014787477031,143.54384928124,0.586157210760389,3.1111112,0.21824759,0.4168708,0.41505238,56090,0.00461809948297379
"2711","dicot-sim-343-1-20.rsml.jpg","dicot","343","1",144.915665801765,-196.638218792503,10.4260419178643,0.888051004173376,9.685185,0.3164557,0.36164734,0.48983067,27157,0.00755537062267555
"2712","dicot-sim-343-10-20.rsml.jpg","dicot","343","10",67.0481141309566,-165.960619694561,63.7497741992031,0.746863419845159,7.672727,0.3525066,0.3831746,0.45953918,52577,0.0035780067329821
"2713","dicot-sim-343-2-20.rsml.jpg","dicot","343","2",32.2278195977231,-223.974954448639,56.0868151253666,0.915960491754346,5.7818184,0.43166226,0.37343588,0.45181316,51732,0.00360682749555401
"2714","dicot-sim-343-3-20.rsml.jpg","dicot","343","3",1.17760782569539,-151.960668986062,113.157242548499,0.759087096964677,7.4,0.31134564,0.35522664,0.5265819,57988,0.00343496585500448
"2715","dicot-sim-343-4-20.rsml.jpg","dicot","343","4",-113.284007418352,-8.81823549686182,-53.7304340539783,0.761029465022166,11.054545,0.31503958,0.38840875,0.43772763,30114,0.00609597728631201
"2716","dicot-sim-343-5-20.rsml.jpg","dicot","343","5",-73.0727198647303,-100.402305627834,40.6906374516598,0.872033007915558,12.309091,0.30501318,0.37524134,0.5545683,87816,0.0022440291063132
"2717","dicot-sim-343-6-20.rsml.jpg","dicot","343","6",49.5709389844851,-110.763211820252,-6.87243080793103,0.851063688426688,8.185185,0.3486287,0.37141272,0.45491773,69303,0.00305629770716996
"2718","dicot-sim-343-7-20.rsml.jpg","dicot","343","7",43.9243767658876,-145.449594214466,95.7430307762001,0.861514784201146,11.581819,0.30712402,0.38279295,0.4959464,56819,0.00343068463014133
"2719","dicot-sim-343-8-20.rsml.jpg","dicot","343","8",32.6050056676767,-100.495616326636,-45.7123464058516,0.887605781820452,7.5454545,0.31240106,0.36471364,0.50826746,29950,0.00617628514190317
"2720","dicot-sim-343-9-20.rsml.jpg","dicot","343","9",-31.8182638123777,-119.858264362415,119.771576840292,0.828333410344456,5.5636363,0.3060686,0.35613853,0.4761123,33707,0.00603444981754532
"2721","dicot-sim-344-1-20.rsml.jpg","dicot","344","1",-296.094471061001,0.438105580311427,-97.5334063209499,0.950738861907838,6,0.12473573,0.43445516,0.45413652,37051,0.0015230447761194
"2722","dicot-sim-344-10-20.rsml.jpg","dicot","344","10",-280.224185440237,3.36302336733885,-122.711737301227,0.958847789820318,7.267857,0.16437632,0.4225962,0.49143353,68555,0.000807207862300343
"2723","dicot-sim-344-2-20.rsml.jpg","dicot","344","2",-283.038106268499,2.57412974540948,-115.044737519681,0.957627135316,9.035714,0.16807611,0.43002176,0.48023844,67871,0.000862995977663509
"2724","dicot-sim-344-3-20.rsml.jpg","dicot","344","3",-335.369041655306,-3.81195567095346,-67.5552727788874,0.902912757391846,5.928571,0.14640592,0.40625885,0.5828248,78150,0.000791088931541907
"2725","dicot-sim-344-4-20.rsml.jpg","dicot","344","4",-335.314219767728,-3.8734565323856,-68.6586905165082,0.902912604560278,6.428571,0.14059196,0.40633518,0.41801402,45307,0.00137725592071865
"2726","dicot-sim-344-5-20.rsml.jpg","dicot","344","5",-303.980841058688,0.354242260899218,-97.8487777175289,0.945355336486035,5.571429,0.115221985,0.4223789,0.48617852,42798,0.00123998936866209
"2727","dicot-sim-344-6-20.rsml.jpg","dicot","344","6",-303.982542387528,0.886896805032986,-97.8820503707166,0.945355103093565,6.910714,0.1321353,0.43334723,0.5614507,78893,0.000733842863118401
"2728","dicot-sim-344-7-20.rsml.jpg","dicot","344","7",-316.019229670269,-1.4144136922127,-91.0919267500287,0.934640478894872,5.875,0.15591966,0.41244975,0.53427386,68839,0.000936955359607199
"2729","dicot-sim-344-8-20.rsml.jpg","dicot","344","8",-303.780011855018,-1.54907801459225,-84.2189698047644,0.945946131512095,8.160714,0.15433404,0.40557986,0.5415566,72299,0.000894926070900012
"2730","dicot-sim-344-9-20.rsml.jpg","dicot","344","9",-293.677779504615,2.25916504521008,-112.056943172891,0.952153247623477,7.75,0.15010571,0.4248022,0.42338252,59159,0.000962892104329012
"2731","dicot-sim-345-1-20.rsml.jpg","dicot","345","1",302.135561280552,-112.597835706099,-80.2382880679585,0.745391679025623,6.8070173,0.42513943,0.36450246,0.38630086,98471,0.00535710818413543
"2732","dicot-sim-345-10-20.rsml.jpg","dicot","345","10",247.597722644907,-254.755635009813,11.1029149980104,0.82917459907767,7.7777777,0.36524126,0.36633685,0.44758022,132155,0.0039500646967576
"2733","dicot-sim-345-2-20.rsml.jpg","dicot","345","2",314.576375766592,-238.366822756263,47.8804884542667,0.797174121095446,4.125,0.50928795,0.35666695,0.37069955,55774,0.00763430917631871
"2734","dicot-sim-345-3-20.rsml.jpg","dicot","345","3",255.95706194133,-197.148594574603,109.543871428615,0.745355178983905,5.571429,0.35750687,0.3599764,0.40932167,62554,0.00909685551683346
"2735","dicot-sim-345-4-20.rsml.jpg","dicot","345","4",272.866373734206,-33.0901180346191,2.47455785129429,0.659550495578343,6.952381,0.35974893,0.38040885,0.54374087,187264,0.00272142857142857
"2736","dicot-sim-345-5-20.rsml.jpg","dicot","345","5",211.026875182669,-175.667335837795,80.2122384202413,0.731390158981359,7.017544,0.4287576,0.36392224,0.458766,125092,0.00405481469638346
"2737","dicot-sim-345-6-20.rsml.jpg","dicot","345","6",252.944990839228,-144.163078006531,-161.155814005006,0.801301474090564,8.571428,0.44,0.37243125,0.483953,170863,0.00283229370899493
"2738","dicot-sim-345-7-20.rsml.jpg","dicot","345","7",464.849305977727,-59.87083216823,60.0814256187863,0.655136574585237,8.5,0.46673003,0.3799432,0.47569698,168667,0.00285671435431946
"2739","dicot-sim-345-8-20.rsml.jpg","dicot","345","8",396.907854595853,145.523462260687,-278.265653400415,0.596173569422465,7.672131,0.40550533,0.39442483,0.36899012,182130,0.00291880085653105
"2740","dicot-sim-345-9-20.rsml.jpg","dicot","345","9",353.271531726426,140.051922475644,-144.076827585609,0.580704981906439,8.701755,0.42813852,0.38512614,0.5808959,273116,0.00196618543036658
"2741","dicot-sim-346-1-20.rsml.jpg","dicot","346","1",-80.8266849038281,-107.189688528142,-54.1492007968144,0.859362362346154,2.9714286,0.20654912,0.422884,0.509748,88971,0.00148138831754167
"2742","dicot-sim-346-10-20.rsml.jpg","dicot","346","10",-179.266150090333,-83.5978872973915,77.2943578253228,0.77905634519103,3.357143,0.16048938,0.42197925,0.53041273,70240,0.00182677007403189
"2743","dicot-sim-346-2-20.rsml.jpg","dicot","346","2",-99.2263899258643,-125.288174093705,-30.9301374293496,0.84049599658359,2.2571428,0.18351924,0.42105085,0.5240961,74641,0.00164022454147185
"2744","dicot-sim-346-3-20.rsml.jpg","dicot","346","3",-123.794652508866,-117.965304580083,18.254279259243,0.793418700747975,3.6,0.18639798,0.42381942,0.522432,50314,0.0025921320109711
"2745","dicot-sim-346-4-20.rsml.jpg","dicot","346","4",-62.4655794440621,-133.094232887809,15.8584629904175,0.807834364434573,4.6285715,0.20798849,0.41052312,0.43298462,74485,0.00211857058468148
"2746","dicot-sim-346-5-20.rsml.jpg","dicot","346","5",-25.4890897943053,-13.2802826105138,4.57705672004143,0.657236942516465,3.057143,0.22562073,0.45153046,0.5459754,214369,0.000595517075696579
"2747","dicot-sim-346-6-20.rsml.jpg","dicot","346","6",-94.6314612407671,-153.84812120965,40.3835859681371,0.855877517664361,4.642857,0.19755308,0.42858654,0.49488595,90255,0.00140337189075397
"2748","dicot-sim-346-7-20.rsml.jpg","dicot","346","7",-183.432588817991,-30.5862354794009,-18.1216160784052,0.668911304636337,5.0857143,0.19215545,0.43349525,0.59579206,163895,0.000720592635528845
"2749","dicot-sim-346-8-20.rsml.jpg","dicot","346","8",-177.387779686589,-12.8574229614836,2.94168980979272,0.661392378401565,4.1571426,0.17632242,0.44350117,0.551645,80720,0.0014098175173439
"2750","dicot-sim-346-9-20.rsml.jpg","dicot","346","9",-53.3742825575696,-57.7213025333787,23.2395857251441,0.714086391244711,4.7,0.20798849,0.42569563,0.46548963,127623,0.00100327840592997
"2751","dicot-sim-347-1-19.rsml.jpg","dicot","347","1",205.586679932148,-98.2757925579439,62.0253971042896,0.713194070562021,14.652174,0.2874693,0.3146649,0.51104057,66907,0.0122498206465691
"2752","dicot-sim-347-10-19.rsml.jpg","dicot","347","10",214.996907145537,-49.8713040894667,11.3990622307659,0.680893315257456,17.044445,0.25711483,0.31857473,0.5372627,85225,0.0104050836022294
"2753","dicot-sim-347-2-18.rsml.jpg","dicot","347","2",213.188306373106,-132.574889664276,79.3712665034962,0.720130948197397,12.930233,0.2836288,0.31242082,0.5131416,59959,0.01351271985857
"2754","dicot-sim-347-3-19.rsml.jpg","dicot","347","3",264.032452038551,-32.1151795516552,-81.4013847337668,0.677558942072246,18.711111,0.3078056,0.32715988,0.43978652,82287,0.0109773323854315
"2755","dicot-sim-347-4-19.rsml.jpg","dicot","347","4",163.992517200229,-4.44489230152223,-12.2802309057966,0.682217419962872,17.755556,0.22178607,0.3303103,0.49097362,45857,0.0189884713348017
"2756","dicot-sim-347-5-19.rsml.jpg","dicot","347","5",198.357241318123,-57.5049807681778,3.19215770497913,0.697807886195147,19.155556,0.27134445,0.31949535,0.53313845,64954,0.0134179604027466
"2757","dicot-sim-347-6-19.rsml.jpg","dicot","347","6",208.621261989137,-2.36505116887408,-31.1447198699294,0.689725339426818,18.227272,0.26581657,0.32554826,0.4635365,65275,0.0142368410570663
"2758","dicot-sim-347-7-19.rsml.jpg","dicot","347","7",181.812073154385,0.967601621977301,42.1984401318451,0.612886018654882,19.772728,0.29293424,0.31991938,0.5066695,95858,0.00951323050762586
"2759","dicot-sim-347-8-19.rsml.jpg","dicot","347","8",190.268456765368,59.6342958104855,16.6333367895082,0.622233898998113,16.391304,0.26977888,0.34023157,0.54544336,94773,0.0087746977514693
"2760","dicot-sim-347-9-19.rsml.jpg","dicot","347","9",213.598761742965,-22.7710755897805,37.4866977593804,0.664670652206963,18.266666,0.24742268,0.32926163,0.4798934,58269,0.014128256877585
"2761","dicot-sim-348-1-20.rsml.jpg","dicot","348","1",-164.51157164741,3.30498295581618,-78.3834469233627,0.742105296044325,4.9814816,0.18310627,0.43688855,0.5056287,60166,0.00183501203337433
"2762","dicot-sim-348-10-20.rsml.jpg","dicot","348","10",-192.141641868289,13.5151473244628,-36.3772762444951,0.5413005122575,4.5,0.16021799,0.4267639,0.65709007,54387,0.00204462831191277
"2763","dicot-sim-348-2-20.rsml.jpg","dicot","348","2",-231.263878830544,-5.31592351090484,1.41820225989006,0.571100963776726,2.5925925,0.13678475,0.41430816,0.37891343,37587,0.00313622795115332
"2764","dicot-sim-348-3-20.rsml.jpg","dicot","348","3",-197.771950815049,81.7335042659876,-42.5612937918092,0.460714285714286,3.509091,0.174482,0.44866657,0.40269732,44931,0.00263190069217244
"2765","dicot-sim-348-4-20.rsml.jpg","dicot","348","4",-151.565273003686,91.4686102635713,-79.8624514708007,0.417033751526326,4.0740743,0.226703,0.42599383,0.57874,131799,0.000931854338803785
"2766","dicot-sim-348-5-20.rsml.jpg","dicot","348","5",-170.983948009146,-47.4988302862783,22.9624730683774,0.699675319283395,4.851852,0.18583107,0.4376046,0.5341055,37167,0.00333864611079721
"2767","dicot-sim-348-6-20.rsml.jpg","dicot","348","6",-244.332245684009,44.1267447205026,-4.56601074985065,0.397333398421345,1.9636364,0.18484187,0.4436532,0.38973296,23276,0.00434464083175803
"2768","dicot-sim-348-7-20.rsml.jpg","dicot","348","7",-284.274349172246,-15.784622171854,70.5506298605478,0.644699102495056,2.1090908,0.15539804,0.40671313,0.44135287,10616,0.00934475602863602
"2769","dicot-sim-348-8-20.rsml.jpg","dicot","348","8",-287.213404862718,-22.9332125460369,15.9972547404842,0.679389339560049,2.709091,0.1870229,0.4400334,0.6070475,56811,0.00175068085405995
"2770","dicot-sim-348-9-20.rsml.jpg","dicot","348","9",-247.151348016605,37.4281810972022,-2.8960618638742,0.389423068053116,3.2545455,0.16739367,0.4295001,0.4195651,19698,0.0050388227231191
"2771","dicot-sim-349-1-20.rsml.jpg","dicot","349","1",-241.992887863901,-79.0335500935541,12.8713842799583,0.93511449234893,5.0487804,0.23033708,0.3818286,0.53668797,12606,0.00457654037759797
"2772","dicot-sim-349-10-20.rsml.jpg","dicot","349","10",-176.49947949759,-166.059268858754,152.115290449522,0.961009106730294,5.487805,0.27153558,0.36867148,0.41431898,10131,0.00613751850755108
"2773","dicot-sim-349-2-20.rsml.jpg","dicot","349","2",-155.574796817832,-206.68848225953,103.859980145518,0.961275711263955,3.3658535,0.24812734,0.36305562,0.48576435,8132,0.00709650762420069
"2774","dicot-sim-349-3-20.rsml.jpg","dicot","349","3",-239.183918375122,-68.5127618744546,-47.424143197569,0.9360000413952,3.487805,0.1835206,0.3852433,0.59517616,5801,0.00907674504395794
"2775","dicot-sim-349-4-20.rsml.jpg","dicot","349","4",-242.940106186858,-94.8172502042377,48.6125966436769,0.946874878953142,4.121951,0.22846442,0.3843165,0.5094561,8381,0.00646844851449708
"2776","dicot-sim-349-5-20.rsml.jpg","dicot","349","5",-203.952805581174,-165.199037885443,92.6889165611276,0.956403247490145,3.4634147,0.2752809,0.36920133,0.56012654,13434,0.00420056066696442
"2777","dicot-sim-349-6-20.rsml.jpg","dicot","349","6",-303.141559909295,-41.7115754766551,-12.7770836184452,0.901734005944746,3.2682927,0.20037453,0.38397118,0.4560509,6335,0.00832366219415943
"2778","dicot-sim-349-7-20.rsml.jpg","dicot","349","7",-15.2655290770844,-244.423099133116,9.76817080616091,0.974151670246235,6.219512,0.25187266,0.38105622,0.52124614,10109,0.005987555643486
"2779","dicot-sim-349-8-20.rsml.jpg","dicot","349","8",-169.008194908822,-134.579476489197,27.4201071235289,0.962876938100586,3.097561,0.18258427,0.367531,0.6128782,7350,0.00768220408163265
"2780","dicot-sim-349-9-20.rsml.jpg","dicot","349","9",-197.824135944756,-145.811349389362,0.0562476811894528,0.952908437111465,2.4634147,0.24625468,0.3749658,0.49827367,13105,0.00417357252956887
"2781","dicot-sim-35-1-20.rsml.jpg","dicot","35","1",-137.703946668436,17.0974382348237,-29.1746418868079,0.549833882551241,5.387755,0.23716699,0.3956645,0.4850196,21630,0.00433471405455386
"2782","dicot-sim-35-10-20.rsml.jpg","dicot","35","10",-190.746700276023,23.4200723170783,34.6259070495157,0.383408056959923,5.0408163,0.2059779,0.40668106,0.43151864,16322,0.00558565555691704
"2783","dicot-sim-35-2-20.rsml.jpg","dicot","35","2",-266.04138758085,10.3836820728877,25.8669954648409,0.422053187887065,5.4693875,0.23911631,0.39888072,0.50077313,23383,0.00406478210665868
"2784","dicot-sim-35-3-20.rsml.jpg","dicot","35","3",-87.3673531635062,-36.1192458557498,-36.1710960257257,0.697222222366127,3.510204,0.24236517,0.37699246,0.5074242,16077,0.00584667102071282
"2785","dicot-sim-35-4-20.rsml.jpg","dicot","35","4",-131.798551558591,14.6487214765673,-67.9704199926055,0.749999923765924,5.6734695,0.24886289,0.39281303,0.62042665,66311,0.00144535099757205
"2786","dicot-sim-35-5-20.rsml.jpg","dicot","35","5",-177.742925143817,57.0220551723539,-44.5733999445248,0.486590037331073,5.612245,0.23521768,0.39202654,0.5372424,18240,0.00521368421052632
"2787","dicot-sim-35-6-20.rsml.jpg","dicot","35","6",-239.851897978681,-22.2815704781578,28.8463076577177,0.675841047127543,3.7551022,0.26380765,0.38149467,0.47231266,24074,0.00392102974162997
"2788","dicot-sim-35-7-20.rsml.jpg","dicot","35","7",-27.1345963720983,-89.6613015555742,-77.1119500746219,0.763574729716842,4.5306125,0.3177388,0.38221818,0.49277526,17568,0.00575818135245902
"2789","dicot-sim-35-8-20.rsml.jpg","dicot","35","8",-168.319614466435,-37.6232308895023,-164.97127509955,0.810526387204436,6.265306,0.3196881,0.39286557,0.41326347,53156,0.00186341203250809
"2790","dicot-sim-35-9-20.rsml.jpg","dicot","35","9",-148.990017285236,20.8824896882343,-119.859927731936,0.644100633831252,4.163265,0.25925925,0.37893283,0.5083161,17046,0.00546017047987798
"2791","dicot-sim-350-1-20.rsml.jpg","dicot","350","1",-39.0432009999953,-77.1637138522444,-21.1798160935523,0.744489022500914,14.0188675,0.1878062,0.35637525,0.46298674,25137,0.0081227724072085
"2792","dicot-sim-350-10-20.rsml.jpg","dicot","350","10",-23.5019162893496,-70.2360890583572,-31.0046805679044,0.779135467894609,12.358491,0.2308111,0.35735855,0.47370428,37917,0.00531396814093942
"2793","dicot-sim-350-2-20.rsml.jpg","dicot","350","2",-39.2012921568815,-109.126022728816,23.0567749254528,0.803231841471617,9.9811325,0.19488296,0.353003,0.44048634,23007,0.00895059199374103
"2794","dicot-sim-350-3-20.rsml.jpg","dicot","350","3",-6.53717387643422,-101.792782796492,26.8802119034044,0.762157399838019,13.653846,0.21817192,0.3416663,0.4995047,33948,0.00643504536349711
"2795","dicot-sim-350-4-20.rsml.jpg","dicot","350","4",-31.519036812494,-105.304230541837,62.398981311594,0.72683860317914,9.132075,0.21121393,0.3401089,0.5047348,42515,0.00478048500529225
"2796","dicot-sim-350-5-20.rsml.jpg","dicot","350","5",-98.5948317614021,-72.6386076664488,-79.4748350004555,0.814600195168169,12.423077,0.21055496,0.34690303,0.47890818,18031,0.012000587876435
"2797","dicot-sim-350-6-20.rsml.jpg","dicot","350","6",-81.1582175304687,-55.4494459131683,5.53505817767195,0.754045307849729,10.320755,0.21121393,0.3515112,0.51038843,44462,0.00455972133507265
"2798","dicot-sim-350-7-20.rsml.jpg","dicot","350","7",-12.9661450582919,-105.694276211766,23.9424665661115,0.783905991528044,10.886792,0.22645618,0.34941792,0.43262622,36067,0.00578537166939307
"2799","dicot-sim-350-8-20.rsml.jpg","dicot","350","8",-113.836185949306,-51.937023912777,42.8551664856367,0.68043737042339,9.867925,0.22046815,0.3497681,0.4946512,56791,0.00355626542938142
"2800","dicot-sim-350-9-20.rsml.jpg","dicot","350","9",-47.5696817743008,-181.306468260119,56.1488323161254,0.875616984675624,12.471698,0.22536744,0.34117055,0.38414487,11910,0.0171984937027708
"2801","dicot-sim-351-1-12.rsml.jpg","dicot","351","1",219.092954730114,144.267435998818,78.2250535159378,0.503238347725149,6.2727275,0.21284829,0.36377132,0.47621077,25821,0.0367229890399287
"2802","dicot-sim-351-10-12.rsml.jpg","dicot","351","10",212.190572600483,112.371803292476,-34.3036483299575,0.577840094311809,7.8636365,0.22136223,0.35285506,0.48712894,25519,0.0376240644225871
"2803","dicot-sim-351-2-12.rsml.jpg","dicot","351","2",199.742084089652,119.808571499336,-10.3636268751053,0.557558906984056,8.863636,0.21904024,0.36707637,0.43296432,17577,0.0569463674119588
"2804","dicot-sim-351-3-12.rsml.jpg","dicot","351","3",194.05236851904,191.788904463465,98.0080274075643,0.474983403332368,7.9545455,0.21981424,0.36466292,0.48291972,29388,0.0339657717435688
"2805","dicot-sim-351-4-12.rsml.jpg","dicot","351","4",258.499003207068,115.196225845688,20.0779180811109,0.556735171333336,11.681818,0.21826625,0.36493382,0.50994253,31664,0.0325257011116726
"2806","dicot-sim-351-5-12.rsml.jpg","dicot","351","5",225.540466842836,148.539037926237,82.1039691651626,0.556318617960173,7.9545455,0.21130031,0.35818875,0.5264334,27666,0.0347327344032386
"2807","dicot-sim-351-6-12.rsml.jpg","dicot","351","6",222.780837929437,159.245694970319,96.0458365704926,0.484237022151905,11.363636,0.20743035,0.37348548,0.49531078,20260,0.0492132309970385
"2808","dicot-sim-351-7-12.rsml.jpg","dicot","351","7",220.486430392249,132.651840775569,123.630317172256,0.513274396910791,6,0.21052632,0.3578492,0.47332358,21769,0.0417748265882677
"2809","dicot-sim-351-8-12.rsml.jpg","dicot","351","8",249.719750238743,185.373338377844,112.343887960635,0.504786202648435,10.227273,0.2244582,0.37281072,0.5143942,24847,0.0387571400973961
"2810","dicot-sim-351-9-12.rsml.jpg","dicot","351","9",295.091132431948,109.324951649308,30.560223778375,0.56325483379152,10.909091,0.23916408,0.36076695,0.5499736,35450,0.0278635740479549
"2811","dicot-sim-352-1-20.rsml.jpg","dicot","352","1",258.478438569254,-70.7412344141905,5.18047885938357,0.661663556798712,6.4680853,0.32211837,0.35568428,0.5020012,46748,0.00542958415333276
"2812","dicot-sim-352-10-20.rsml.jpg","dicot","352","10",133.348693828123,84.8457002698228,232.870519389314,0.54330709806353,8.234042,0.34538653,0.35302147,0.49049267,49938,0.0051446301413753
"2813","dicot-sim-352-2-20.rsml.jpg","dicot","352","2",282.748054718244,-26.1357499227939,-12.6647433026485,0.715254233333333,9.680851,0.36760125,0.35579813,0.54313266,69276,0.00403583160113171
"2814","dicot-sim-352-3-20.rsml.jpg","dicot","352","3",29.6193829624887,10.8202743058504,50.7855758634749,0.569724741461832,9.276596,0.3233645,0.35512,0.5335613,61662,0.00409602575330025
"2815","dicot-sim-352-4-20.rsml.jpg","dicot","352","4",31.5269195711847,-53.577769005892,150.344897742754,0.632279552953204,6.12766,0.3086035,0.3558167,0.5445828,73680,0.00344596077633008
"2816","dicot-sim-352-5-20.rsml.jpg","dicot","352","5",142.862421226735,-24.0688403921944,-130.262860393145,0.720765513903673,3.3404255,0.30985036,0.35133544,0.465373,35607,0.00633995366079703
"2817","dicot-sim-352-6-20.rsml.jpg","dicot","352","6",165.859561574343,-41.1269832585362,75.7039629415724,0.710683496132228,7.5531917,0.2716511,0.35728586,0.5484917,39261,0.00683915004712055
"2818","dicot-sim-352-7-20.rsml.jpg","dicot","352","7",196.394739213349,-21.2575604846528,25.8973460971868,0.655388445769029,4.8510637,0.3011222,0.36133167,0.5119412,47104,0.00478424910835598
"2819","dicot-sim-352-8-20.rsml.jpg","dicot","352","8",188.996337886229,-100.869982044539,12.8475099735268,0.742187408791105,7.319149,0.31651092,0.34917307,0.50277877,30862,0.00888887499189942
"2820","dicot-sim-352-9-20.rsml.jpg","dicot","352","9",179.661255882076,38.5830186138349,-112.520034268723,0.666891980187375,6.7234044,0.32959503,0.35121837,0.533023,41520,0.00664323362235067
"2821","dicot-sim-353-1-20.rsml.jpg","dicot","353","1",-190.017093755004,-14.2440703580892,-94.6846045320029,0.702450440824076,5.2957745,0.16695412,0.40267077,0.53430307,34956,0.00736146584277377
"2822","dicot-sim-353-10-20.rsml.jpg","dicot","353","10",-150.333161541077,27.0937908459211,10.8753230215496,0.630208351092305,4.6901407,0.16931035,0.41110975,0.5895588,65614,0.00410997317645624
"2823","dicot-sim-353-2-20.rsml.jpg","dicot","353","2",-168.302474711236,30.9599232603849,5.28146806233304,0.557407411961591,4.5857143,0.14305411,0.41621196,0.4561901,39298,0.00737779352638811
"2824","dicot-sim-353-3-20.rsml.jpg","dicot","353","3",-174.300865971039,-9.75692664985362,32.0964385954573,0.650485499647474,3.8285713,0.15098242,0.4211753,0.57214713,88065,0.00324880031794697
"2825","dicot-sim-353-4-20.rsml.jpg","dicot","353","4",-178.076809080002,14.3876159710463,-17.8616890241314,0.624113401176292,4.571429,0.16511548,0.41082218,0.5380597,90310,0.00315866393533385
