"","image","specie","group","id","tot_root_length","tot_prim_length","mean_prim_length","tot_lat_length","mean_lat_length","width","depth","n_laterals","n_primary","mean_lat_density"
"4068","dicot-sim-465-7-17.rsml","dicot","465","7",210.17311,19,19.99998,141,2.0018225,4.6397333,19.498734,95,1,5.5849557
"4069","dicot-sim-465-8-17.rsml","dicot","465","8",202.62398,19,19.999722,124,1.8262428,3.1072667,19.498734,100,1,5.720096
"4070","dicot-sim-465-9-17.rsml","dicot","465","9",186.20842,19,19.999992,116,1.826466,4.072467,19.498734,91,1,5.2052073
"4071","dicot-sim-466-1-20.rsml","dicot","466","1",60.371967,16,16.999798,24,1.4955921,2.8448,16.493067,29,1,2.1609905
"4072","dicot-sim-466-10-20.rsml","dicot","466","10",67.088974,16,16.999596,29,1.5652932,2.0912666,16.493067,32,1,2.3845644
"4073","dicot-sim-466-2-20.rsml","dicot","466","2",75.47995,16,16.999956,38,1.7199998,2.8278666,16.493067,34,1,2.4668834
"4074","dicot-sim-466-3-20.rsml","dicot","466","3",53.39432,16,16.99986,19,1.399787,2.5146,16.493067,26,1,1.9374291
"4075","dicot-sim-466-4-20.rsml","dicot","466","4",48.32175,16,16.999727,17,1.361827,2.2098,16.493067,23,1,1.7138861
"4076","dicot-sim-466-5-20.rsml","dicot","466","5",67.038376,16,16.999744,29,1.6141498,2.6754665,16.493067,31,1,2.2492392
"4077","dicot-sim-466-6-20.rsml","dicot","466","6",62.423958,16,16.99999,29,1.5663438,2.9379332,16.493067,29,1,2.1609704
"4078","dicot-sim-466-7-20.rsml","dicot","466","7",55.92054,16,16.999775,21,1.3420959,2.0997334,16.493067,29,1,2.1609838
"4079","dicot-sim-466-8-20.rsml","dicot","466","8",58.37116,16,16.999855,27,1.5912042,2.7686,16.493067,26,1,1.991247
"4080","dicot-sim-466-9-20.rsml","dicot","466","9",63.14771,16,16.99995,26,1.398417,2.4891999,16.493067,33,1,2.3943286
"4081","dicot-sim-467-1-20.rsml","dicot","467","1",151.35265,24,24.999968,98,2.7467983,4.1740665,24.494066,46,1,2.6957366
"4082","dicot-sim-467-10-20.rsml","dicot","467","10",164.76045,24,24.99993,111,3.3276315,4.3772664,24.494066,42,1,2.4078152
"4083","dicot-sim-467-2-20.rsml","dicot","467","2",165.09201,24,24.999998,113,3.0454783,4.3772664,24.494066,46,1,2.6371312
"4084","dicot-sim-467-3-20.rsml","dicot","467","3",158.5852,24,24.999762,103,2.7262337,3.8946667,24.494066,49,1,2.74936
"4085","dicot-sim-467-4-20.rsml","dicot","467","4",186.47128,24,24.999992,135,3.510245,4.1063333,24.494066,46,1,2.5272508
"4086","dicot-sim-467-5-20.rsml","dicot","467","5",185.71704,24,24.999895,134,3.279942,3.8608,24.494066,49,1,2.6371348
"4087","dicot-sim-467-6-20.rsml","dicot","467","6",176.29271,24,24.999987,124,3.2189946,4.3349333,24.494066,47,1,2.754338
"4088","dicot-sim-467-7-20.rsml","dicot","467","7",172.47327,24,24.99998,123,3.596909,4.2672,24.494066,41,1,2.1624486
"4089","dicot-sim-467-8-20.rsml","dicot","467","8",150.71169,25,25.000002,98,2.857084,4.072467,24.494066,44,1,2.320675
"4090","dicot-sim-467-9-20.rsml","dicot","467","9",146.4858,25,25,96,2.9630678,3.8523333,24.494066,41,1,2.2525494
"4091","dicot-sim-468-1-20.rsml","dicot","468","1",16.09306,10,10.999594,1,0.848911,1.2530667,10.4902,6,1,4.2447567
"4092","dicot-sim-468-10-20.rsml","dicot","468","10",16.307545,10,10.999969,2,0.7582252,1.5155333,10.498667,7,1,2.812941
"4093","dicot-sim-468-2-20.rsml","dicot","468","2",16.074284,10,10.99991,2,0.845729,1.27,10.498667,6,1,6.3884892
"4094","dicot-sim-468-3-20.rsml","dicot","468","3",15.419967,10,10.999959,0,0.6314298,0.6942667,10.498667,7,1,7.2906675
"4095","dicot-sim-468-4-20.rsml","dicot","468","4",14.325244,10,10.999785,0,0.55424297,0.6519333,10.498667,6,1,12.124344
"4096","dicot-sim-468-5-20.rsml","dicot","468","5",14.843406,10,10.998438,1,0.7689936,1.1599333,10.4902,5,1,9.838907
"4097","dicot-sim-468-6-20.rsml","dicot","468","6",15.5370655,10,10.999576,1,0.7562484,0.99906665,10.498667,6,1,2.3620372
"4098","dicot-sim-468-7-20.rsml","dicot","468","7",13.820347,10,10.999983,0,0.70509106,0.33866668,10.498667,4,1,2.5418417
"4099","dicot-sim-468-8-20.rsml","dicot","468","8",15.338747,10,10.999848,0,0.61984265,0.8043333,10.498667,7,1,6.642674
"4100","dicot-sim-468-9-20.rsml","dicot","468","9",18.048529,10,10.999388,1,0.88114285,1.3123333,10.4902,8,1,3.2148292
"4101","dicot-sim-469-1-20.rsml","dicot","469","1",60.99163,15,15.999236,24,1.1536511,2.8786666,15.4939995,39,1,3.3483672
"4102","dicot-sim-469-10-20.rsml","dicot","469","10",64.41584,15,15.99991,27,1.3448869,4.0301332,15.4939995,36,1,3.0152967
"4103","dicot-sim-469-2-20.rsml","dicot","469","2",57.584686,15,15.999447,24,1.2601588,3.8523333,15.4939995,33,1,2.9822872
"4104","dicot-sim-469-3-20.rsml","dicot","469","3",54.133984,15,15.999875,19,1.1215914,2.5992665,15.4939995,34,1,2.9938204
"4105","dicot-sim-469-4-20.rsml","dicot","469","4",54.712692,15,15.999757,23,1.2904311,3.3104665,15.4939995,30,1,2.784408
"4106","dicot-sim-469-5-20.rsml","dicot","469","5",64.75612,15,15.999078,28,1.3543622,3.4967332,15.4939995,36,1,3.0154736
"4107","dicot-sim-469-6-20.rsml","dicot","469","6",61.628006,15,15.999891,30,1.3420031,3.2342665,15.4939995,34,1,2.8477838
"4108","dicot-sim-469-7-20.rsml","dicot","469","7",58.65456,15,15.999627,22,1.2545569,3.0310667,15.4939995,34,1,3.0726578
"4109","dicot-sim-469-8-20.rsml","dicot","469","8",43.962753,15,15.999916,12,0.99867266,2.8786666,15.4939995,28,1,2.3452296
"4110","dicot-sim-469-9-20.rsml","dicot","469","9",57.005344,15,15.999607,20,1.139048,3.2681334,15.4939995,36,1,3.1699996
"4111","dicot-sim-47-1-20.rsml","dicot","47","1",49.17329,10,10.499995,20,1.0177182,1.8626666,9.999133,38,1,4.4289055
"4112","dicot-sim-47-10-20.rsml","dicot","47","10",41.009434,10,10.499767,11,0.9245354,1.6171333,9.999133,33,1,3.8462582
"4113","dicot-sim-47-2-20.rsml","dicot","47","2",43.223083,10,10.499989,17,0.96244377,1.397,9.999133,34,1,4.0548625
"4114","dicot-sim-47-3-20.rsml","dicot","47","3",41.24838,10,10.499993,12,0.9608872,1.3462,9.999133,32,1,4.002503
"4115","dicot-sim-47-4-20.rsml","dicot","47","4",54.84677,10,10.499962,21,0.9854848,1.6594666,9.999133,45,1,5.0167437
"4116","dicot-sim-47-5-20.rsml","dicot","47","5",37.59904,10,10.499892,13,0.90330476,1.3377333,9.999133,30,1,3.4188452
"4117","dicot-sim-47-6-20.rsml","dicot","47","6",41.413498,10,10.499839,8,0.8832472,1.3885334,9.999133,35,1,3.9019651
"4118","dicot-sim-47-7-20.rsml","dicot","47","7",45.756504,10,10.499546,17,1.036969,1.4562666,9.999133,34,1,3.874844
"4119","dicot-sim-47-8-20.rsml","dicot","47","8",43.22504,10,10.499766,16,0.9916749,1.6933333,9.999133,33,1,4.2307997
"4120","dicot-sim-47-9-20.rsml","dicot","47","9",42.38281,10,10.499829,16,0.9963431,1.7356666,9.999133,32,1,4.002527
"4121","dicot-sim-470-1-20.rsml","dicot","470","1",124.069145,27,27.49975,55,1.4631727,5.461,26.991734,66,1,3.0322077
"4122","dicot-sim-470-10-20.rsml","dicot","470","10",134.04474,27,27.49832,68,1.5902452,5.6472664,26.991734,67,1,3.7133265
"4123","dicot-sim-470-2-20.rsml","dicot","470","2",107.90444,27,27.499636,43,1.2968513,4.842933,26.991734,62,1,3.330472
"4124","dicot-sim-470-3-20.rsml","dicot","470","3",110.684586,27,27.499151,43,1.2797756,4.3434,26.991734,65,1,3.546186
"4125","dicot-sim-470-4-20.rsml","dicot","470","4",118.11424,27,27.499865,58,1.4854815,3.8946667,26.991734,61,1,3.435305
"4126","dicot-sim-470-5-20.rsml","dicot","470","5",115.00378,27,27.498594,51,1.4113737,5.1308,26.991734,62,1,3.6366816
"4127","dicot-sim-470-6-20.rsml","dicot","470","6",129.95036,27,27.499905,61,1.5761607,4.732867,26.991734,65,1,3.2422209
"4128","dicot-sim-470-7-20.rsml","dicot","470","7",128.5369,27,27.499489,61,1.5544218,5.4102,26.991734,65,1,3.1965654
"4129","dicot-sim-470-8-20.rsml","dicot","470","8",131.15564,27,27.498487,64,1.4599599,4.919133,26.991734,71,1,3.1783519
"4130","dicot-sim-470-9-20.rsml","dicot","470","9",116.71672,27,27.499863,53,1.331595,4.318,26.991734,67,1,3.5445254
"4131","dicot-sim-471-1-20.rsml","dicot","471","1",291.7874,27,27.499393,212,2.6167135,6.4262,26.991734,101,1,4.9497447
"4132","dicot-sim-471-10-20.rsml","dicot","471","10",279.47412,27,27.499813,194,2.4463522,6.8664665,26.991734,103,1,5.0890303
"4133","dicot-sim-471-2-20.rsml","dicot","471","2",260.6745,27,27.49951,176,2.4544737,5.9520664,26.991734,95,1,4.6556735
"4134","dicot-sim-471-3-20.rsml","dicot","471","3",245.03369,27,27.49947,166,2.3390777,6.646333,26.991734,93,1,4.632975
"4135","dicot-sim-471-4-20.rsml","dicot","471","4",285.2081,27,27.499937,205,2.68446,6.722533,26.991734,96,1,4.822192
"4136","dicot-sim-471-5-20.rsml","dicot","471","5",315.4883,27,27.499441,230,2.6420999,6.316133,26.991734,109,1,5.385577
"4137","dicot-sim-471-6-20.rsml","dicot","471","6",275.6325,27,27.499994,193,2.558067,6.5024,26.991734,97,1,4.753576
"4138","dicot-sim-471-7-20.rsml","dicot","471","7",254.79805,27,27.4998,175,2.3926134,5.8589334,26.991734,95,1,4.6556087
"4139","dicot-sim-471-8-20.rsml","dicot","471","8",294.27493,27,27.499996,210,2.667749,6.493933,26.991734,100,1,4.981594
"4140","dicot-sim-471-9-20.rsml","dicot","471","9",259.64468,27,27.499815,181,2.523314,5.9097333,26.991734,92,1,4.5085855
"4141","dicot-sim-472-1-20.rsml","dicot","472","1",27.57472,14,14.9993925,4,0.89823735,1.4562666,14.494933,14,1,1.8062279
"4142","dicot-sim-472-10-20.rsml","dicot","472","10",28.985743,14,14.999741,7,1.0758466,1.5494,14.494933,13,1,1.7534441
"4143","dicot-sim-472-2-20.rsml","dicot","472","2",29.08012,14,14.999981,7,1.0830878,1.7864666,14.494933,13,1,2.0302985
"4144","dicot-sim-472-3-20.rsml","dicot","472","3",27.772015,14,14.999991,6,1.1610934,1.5324667,14.494933,11,1,1.6320477
"4145","dicot-sim-472-4-20.rsml","dicot","472","4",29.799675,14,14.999916,7,1.0571256,1.5155333,14.494933,14,1,2.96736
"4146","dicot-sim-472-5-20.rsml","dicot","472","5",26.669394,14,14.999225,4,0.97251433,1.5578667,14.494933,12,1,1.7804222
"4147","dicot-sim-472-6-20.rsml","dicot","472","6",27.652498,14,14.999873,5,1.1502386,1.7526,14.494933,11,1,2.176064
"4148","dicot-sim-472-7-20.rsml","dicot","472","7",30.009943,14,14.999809,8,1.0721527,1.1599333,14.494933,14,1,1.6617265
"4149","dicot-sim-472-8-20.rsml","dicot","472","8",30.145018,14,14.999716,8,1.0818071,1.4478,14.494933,14,1,1.7309643
"4150","dicot-sim-472-9-20.rsml","dicot","472","9",29.222378,14,14.999984,6,1.0940305,1.8457333,14.494933,13,1,2.0302992
"4151","dicot-sim-473-1-20.rsml","dicot","473","1",229.9845,31,31.4999,109,1.2805454,3.3782,30.996466,155,1,6.0445943
"4152","dicot-sim-473-10-20.rsml","dicot","473","10",197.69264,31,31.499979,75,1.1621866,2.9633334,30.996466,143,1,5.7456026
"4153","dicot-sim-473-2-20.rsml","dicot","473","2",205.50098,31,31.499926,84,1.2608774,3.0141332,30.996466,138,1,5.5447087
"4154","dicot-sim-473-3-20.rsml","dicot","473","3",229.59685,31,31.499977,98,1.2537775,3.2850666,30.996466,158,1,6.023779
"4155","dicot-sim-473-4-20.rsml","dicot","473","4",209.26956,31,31.499964,79,1.1543481,3.2088666,30.996466,154,1,5.834004
"4156","dicot-sim-473-5-20.rsml","dicot","473","5",224.13646,31,31.499905,99,1.2673458,3.0310667,30.996466,152,1,5.966596
"4157","dicot-sim-473-6-20.rsml","dicot","473","6",213.21883,31,31.499866,88,1.203437,2.8532667,30.996466,151,1,5.946901
"4158","dicot-sim-473-7-20.rsml","dicot","473","7",230.5896,31,31.499775,99,1.2214099,3.1241999,30.996466,163,1,6.2544193
"4159","dicot-sim-473-8-20.rsml","dicot","473","8",212.6414,31,31.49999,91,1.2076099,3.0226,30.996466,150,1,6.006632
"4160","dicot-sim-473-9-20.rsml","dicot","473","9",210.12535,31,31.499905,85,1.2069285,2.9802666,30.996466,148,1,5.7341385
"4161","dicot-sim-474-1-20.rsml","dicot","474","1",223.37129,28,28.999557,153,2.7767394,10.8712,28.490334,70,1,2.9914205
"4162","dicot-sim-474-10-20.rsml","dicot","474","10",248.50273,28,28.99959,177,3.048655,11.286066,28.490334,72,1,3.0415251
"4163","dicot-sim-474-2-20.rsml","dicot","474","2",180.51254,28,28.999918,110,2.2281265,9.2456,28.4988,68,1,2.9059162
"4164","dicot-sim-474-3-20.rsml","dicot","474","3",195.00858,28,28.999994,126,2.5152817,9.533466,28.4988,66,1,2.788022
"4165","dicot-sim-474-4-20.rsml","dicot","474","4",210.98932,28,28.999983,142,2.637527,10.033,28.4988,69,1,3.055222
"4166","dicot-sim-474-5-20.rsml","dicot","474","5",181.38069,28,28.999239,121,2.582736,9.1609335,28.4988,59,1,2.55104
"4167","dicot-sim-474-6-20.rsml","dicot","474","6",227.6719,28,28.99922,154,2.6141143,8.669867,28.4988,76,1,3.2105432
"4168","dicot-sim-474-7-20.rsml","dicot","474","7",210.7413,28,28.99999,136,2.3913329,10.6426,28.4988,76,1,3.2104506
"4169","dicot-sim-474-8-20.rsml","dicot","474","8",196.65945,28,28.999992,131,2.540294,9.812866,28.4988,66,1,2.887595
"4170","dicot-sim-474-9-20.rsml","dicot","474","9",219.00244,28,28.999039,145,2.5676134,9.7282,28.490334,74,1,3.1624134
"4171","dicot-sim-475-1-20.rsml","dicot","475","1",16.582106,11,11.999938,1,0.76369447,0.70273334,11.497733,6,1,1.2984765
"4172","dicot-sim-475-10-20.rsml","dicot","475","10",18.600582,11,11.999451,1,0.6601133,0.5334,11.497733,10,1,2.164129
"4173","dicot-sim-475-2-20.rsml","dicot","475","2",19.131498,11,11.9999695,2,0.7923921,0.9821333,11.497733,9,1,2.1768577
"4174","dicot-sim-475-3-20.rsml","dicot","475","3",15.130396,11,11.999825,0,0.6261145,0.38099998,11.497733,5,1,2.2843575
"4175","dicot-sim-475-4-20.rsml","dicot","475","4",19.103552,11,11.999948,1,0.7892895,1.0922,11.497733,9,1,3.700658
"4176","dicot-sim-475-5-20.rsml","dicot","475","5",17.075762,11,11.999974,0,0.7251124,0.49106666,11.497733,7,1,3.1980982
"4177","dicot-sim-475-6-20.rsml","dicot","475","6",22.165129,11,11.9996,1,0.78196377,0.8297333,11.497733,13,1,2.8133683
"4178","dicot-sim-475-7-20.rsml","dicot","475","7",18.833736,11,11.999999,1,0.7593041,0.8043333,11.497733,9,1,2.0559208
"4179","dicot-sim-475-8-20.rsml","dicot","475","8",19.458467,11,11.999827,1,0.678058,0.79586667,11.497733,11,1,2.3805413
"4180","dicot-sim-475-9-20.rsml","dicot","475","9",19.220652,11,11.999637,0,0.7221017,0.49953333,11.497733,10,1,1.5814832
"4181","dicot-sim-476-1-20.rsml","dicot","476","1",109.88377,20,20.499468,32,0.82003945,3.6237333,19.998266,109,1,7.276581
"4182","dicot-sim-476-10-20.rsml","dicot","476","10",112.83446,20,20.49677,34,0.9142343,3.6491332,19.9898,101,1,6.3295026
"4183","dicot-sim-476-2-20.rsml","dicot","476","2",121.88464,20,20.499914,38,0.8816065,2.7686,19.9898,115,1,7.237292
"4184","dicot-sim-476-3-20.rsml","dicot","476","3",102.012085,20,20.499647,26,0.8070539,2.9887333,19.9898,101,1,6.528892
"4185","dicot-sim-476-4-20.rsml","dicot","476","4",127.262665,20,20.5,44,0.89716536,3.0056667,19.998266,119,1,7.456141
"4186","dicot-sim-476-5-20.rsml","dicot","476","5",116.41849,20,20.499977,39,0.85641503,3.2681334,19.9898,112,1,7.142865
"4187","dicot-sim-476-6-20.rsml","dicot","476","6",118.334305,20,20.49629,32,0.8291354,2.8956,19.9898,118,1,7.3950663
"4188","dicot-sim-476-7-20.rsml","dicot","476","7",113.951775,20,20.499092,35,0.8495698,3.5390666,19.9898,110,1,7.047126
"4189","dicot-sim-476-8-20.rsml","dicot","476","8",113.318214,20,20.499617,35,0.8141984,3.6745334,19.998266,114,1,7.1744833
"4190","dicot-sim-476-9-20.rsml","dicot","476","9",106.82659,20,20.49518,26,0.80683553,3.3612666,19.9898,107,1,6.9499416
"4191","dicot-sim-477-1-20.rsml","dicot","477","1",98.01249,28,28.499258,43,1.579846,4.4111333,27.990799,44,1,2.4362538
"4192","dicot-sim-477-10-20.rsml","dicot","477","10",102.50562,28,28.49956,46,1.480121,4.699,27.999266,50,1,2.628043
"4193","dicot-sim-477-2-20.rsml","dicot","477","2",111.631355,28,28.499949,55,1.6626284,5.2916665,27.990799,50,1,2.7448401
"4194","dicot-sim-477-3-20.rsml","dicot","477","3",99.53135,28,28.49889,45,1.5441842,5.1562,27.990799,46,1,2.5418339
"4195","dicot-sim-477-4-20.rsml","dicot","477","4",107.94549,28,28.498974,48,1.5577751,6.536267,27.990799,51,1,2.8184686
"4196","dicot-sim-477-5-20.rsml","dicot","477","5",109.08172,28,28.498882,46,1.5496695,5.0292,27.990799,52,1,2.8738203
"4197","dicot-sim-477-6-20.rsml","dicot","477","6",123.92517,28,28.49974,63,1.7671373,5.8166,27.999266,54,1,2.8999846
"4198","dicot-sim-477-7-20.rsml","dicot","477","7",100.857635,28,28.498571,43,1.539554,4.1063333,27.990799,47,1,2.1907241
"4199","dicot-sim-477-8-20.rsml","dicot","477","8",93.11279,28,28.499268,36,1.374756,3.9454665,27.990799,47,1,2.5990667
"4200","dicot-sim-477-9-20.rsml","dicot","477","9",116.81498,28,28.499348,59,1.7316791,5.4440665,27.990799,51,1,2.8184118
"4201","dicot-sim-478-1-20.rsml","dicot","478","1",16.354519,9,9.999847,1,0.6354672,0.9313333,9.499599,10,1,2.0420086
"4202","dicot-sim-478-10-20.rsml","dicot","478","10",18.91511,9,9.999892,3,0.68578583,1.1514666,9.499599,13,1,2.539189
"4203","dicot-sim-478-2-20.rsml","dicot","478","2",13.621764,9,9.999931,0,0.60363865,0.60113335,9.499599,6,1,0.96265984
"4204","dicot-sim-478-3-20.rsml","dicot","478","3",19.199072,9,9.999974,2,0.707623,1.2530667,9.491134,13,1,2.336033
"4205","dicot-sim-478-4-20.rsml","dicot","478","4",18.565557,9,9.9998865,1,0.6588977,0.9821333,9.499599,13,1,2.0857592
"4206","dicot-sim-478-5-20.rsml","dicot","478","5",21.470825,9,9.999948,5,0.81934845,1.6340667,9.491134,14,1,2.1687446
"4207","dicot-sim-478-6-20.rsml","dicot","478","6",17.792953,9,9.999915,3,0.7084582,0.9482666,9.499599,11,1,2.0590203
"4208","dicot-sim-478-7-20.rsml","dicot","478","7",17.894299,9,9.999702,3,0.71769035,1.3208,9.491134,11,1,2.745357
"4209","dicot-sim-478-8-20.rsml","dicot","478","8",22.731432,9,9.999873,5,0.84877056,1.7695333,9.491134,15,1,2.3236816
"4210","dicot-sim-478-9-20.rsml","dicot","478","9",15.5928755,9,9.999783,0,0.5593094,0.79586667,9.491134,10,1,1.9532433
"4211","dicot-sim-479-1-20.rsml","dicot","479","1",34.91786,14,14.499889,4,0.81671864,1.7356666,13.995399,25,1,2.5222075
"4212","dicot-sim-479-10-20.rsml","dicot","479","10",42.217133,14,14.499921,11,0.95576596,1.7441334,13.995399,29,1,3.0284076
"4213","dicot-sim-479-2-20.rsml","dicot","479","2",31.36119,14,14.49996,6,0.88743323,1.3885334,13.995399,19,1,2.0195594
"4214","dicot-sim-479-3-20.rsml","dicot","479","3",39.483185,14,14.499971,11,0.9608925,1.7526,13.995399,26,1,2.9200366
"4215","dicot-sim-479-4-20.rsml","dicot","479","4",40.569168,14,14.499998,11,1.0026604,1.7187333,13.995399,26,1,2.5370808
"4216","dicot-sim-479-5-20.rsml","dicot","479","5",35.231056,14,14.499917,5,0.90135384,1.8457333,13.995399,23,1,2.9128685
"4217","dicot-sim-479-6-20.rsml","dicot","479","6",43.165012,14,14.499802,12,1.0237577,2.0235333,13.995399,28,1,2.5641494
"4218","dicot-sim-479-7-20.rsml","dicot","479","7",37.02092,14,14.499986,7,0.86619,1.4139333,13.995399,26,1,3.36439
"4219","dicot-sim-479-8-20.rsml","dicot","479","8",35.180046,14,14.49987,6,0.827207,1.2192,13.995399,25,1,2.4801726
"4220","dicot-sim-479-9-20.rsml","dicot","479","9",31.93521,14,14.499863,6,0.9686304,1.6086667,13.995399,18,1,2.021566
"4221","dicot-sim-48-1-20.rsml","dicot","48","1",157.26254,26,26.499908,80,1.4369522,6.8156667,25.992666,91,1,3.862886
"4222","dicot-sim-48-10-20.rsml","dicot","48","10",164.0243,26,26.49806,90,1.5807611,8.703733,25.992666,87,1,3.6933491
"4223","dicot-sim-48-2-20.rsml","dicot","48","2",162.48813,26,26.498978,81,1.387644,7.1712666,25.992666,98,1,4.160178
"4224","dicot-sim-48-3-20.rsml","dicot","48","3",185.56358,26,26.49977,112,1.7479541,8.153399,25.992666,91,1,3.9527416
"4225","dicot-sim-48-4-20.rsml","dicot","48","4",164.02768,26,26.499521,91,1.4948709,6.8664665,25.992666,92,1,3.905393
"4226","dicot-sim-48-5-20.rsml","dicot","48","5",170.43294,26,26.499882,97,1.5816818,8.136467,25.992666,91,1,3.8628898
"4227","dicot-sim-48-6-20.rsml","dicot","48","6",162.04753,26,26.499851,90,1.5230086,7.0442667,25.992666,89,1,3.7779953
"4228","dicot-sim-48-7-20.rsml","dicot","48","7",159.90863,26,26.49999,84,1.4660289,6.5278,25.992666,91,1,3.907274
"4229","dicot-sim-48-8-20.rsml","dicot","48","8",166.72498,26,26.499895,94,1.5409353,5.9182,25.992666,91,1,3.8628879
"4230","dicot-sim-48-9-20.rsml","dicot","48","9",164.65741,26,26.499802,89,1.4855658,7.3406,25.992666,93,1,3.9478004
"4231","dicot-sim-480-1-20.rsml","dicot","480","1",104.059845,21,21.999842,53,1.6090195,5.6049333,21.496866,51,1,2.6928475
"4232","dicot-sim-480-10-20.rsml","dicot","480","10",104.67317,21,21.999022,47,1.4504241,4.8259997,21.4884,57,1,3.0644906
"4233","dicot-sim-480-2-20.rsml","dicot","480","2",97.23336,21,21.99927,42,1.4751784,5.274733,21.496866,51,1,2.7418804
"4234","dicot-sim-480-3-20.rsml","dicot","480","3",108.694786,21,21.99986,57,1.5762708,5.3086,21.4884,55,1,3.0684266
"4235","dicot-sim-480-4-20.rsml","dicot","480","4",103.228424,21,21.99918,51,1.4768952,4.7159333,21.496866,55,1,2.956943
"4236","dicot-sim-480-5-20.rsml","dicot","480","5",109.338425,21,21.99939,55,1.5322636,4.8259997,21.496866,57,1,3.0097203
"4237","dicot-sim-480-6-20.rsml","dicot","480","6",99.049805,21,21.998863,46,1.4009258,5.1308,21.4884,55,1,3.0117357
"4238","dicot-sim-480-7-20.rsml","dicot","480","7",105.60476,21,21.998024,50,1.4414953,6.8664665,21.496866,58,1,3.1183972
"4239","dicot-sim-480-8-20.rsml","dicot","480","8",91.72701,21,21.998632,38,1.291266,4.9699335,21.4884,54,1,3.0127907
"4240","dicot-sim-480-9-20.rsml","dicot","480","9",117.77115,21,21.999369,64,1.6512382,5.7912,21.496866,58,1,3.0625257
"4241","dicot-sim-481-1-20.rsml","dicot","481","1",128.91957,17,17.499989,65,1.428456,3.2850666,16.9926,78,1,5.059879
"4242","dicot-sim-481-10-20.rsml","dicot","481","10",122.697975,17,17.499943,57,1.2674462,2.5484667,16.9926,83,1,5.496418
